state_id,state_label,source_family,mesh_level,stage_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1294,667,699,700,0.0005,3.525e-06,0.0005250000000000001,3.45e-06,0.0005250000000000001,3.525e-06,0.0005166666666666667,3.5000000000000004e-06,5.166666666666667,35.00000000000001,-2.6141834973695253,-2.6141834973695253,-2.549713883647508,-3.910557146886682e-05,-3.9105571468866815e-05,-0.06450871929348563,-2.592693626128853,-0.021528976812141123,2.592783009781528,2.592965598613968,2.6141834976620153,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1295,668,669,701,0.0005,3.6000000000000003e-06,0.0005,3.6750000000000004e-06,0.0005250000000000001,3.6000000000000003e-06,0.0005083333333333334,3.625e-06,5.083333333333334,36.25,-2.8345164511274503,-2.756437439129419,-2.756437439129419,0.0780303648261679,-4.864717186322469e-05,-4.864717186322469e-05,-2.7824637764620963,0.02597769016081382,2.7825850405171453,2.7828217205002574,2.8355902823833805,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1296,668,700,701,0.0005,3.6000000000000003e-06,0.0005250000000000001,3.525e-06,0.0005250000000000001,3.6000000000000003e-06,0.0005166666666666667,3.575e-06,5.166666666666667,35.75,-2.756437439129419,-2.756437439129419,-2.684298670902929,-4.4018174558156786e-05,-4.4018174558156786e-05,-0.07218278640104811,-2.7323911830539225,-0.02409027425005481,2.732497377591469,2.7327146329557337,2.7564374394808873,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1297,669,670,702,0.0005,3.6750000000000004e-06,0.0005,3.7500000000000005e-06,0.0005250000000000001,3.6750000000000004e-06,0.0005083333333333334,3.7000000000000006e-06,5.083333333333334,37.00000000000001,-3.0037699918447833,-2.915980991940392,-2.9159809919403914,0.08773602446779763,-5.2975436594301544e-05,-5.297543659430154e-05,-2.9452439919085225,0.029210024531536344,2.9453888363688727,2.945671009439758,3.005051043476071,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1298,669,701,702,0.0005,3.6750000000000004e-06,0.0005250000000000001,3.6000000000000003e-06,0.0005250000000000001,3.6750000000000004e-06,0.0005166666666666667,3.6500000000000006e-06,5.166666666666667,36.50000000000001,-2.9159809919403914,-2.915980991940392,-2.834993650170971,-4.8641244552981256e-05,-4.8641244552981256e-05,-0.08103598301397362,-2.888985211350585,-0.02704442183435986,2.889111792948611,2.88937119071744,2.915980992346082,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1299,670,671,703,0.0005,3.7500000000000005e-06,0.0005,3.825000000000001e-06,0.0005250000000000001,3.7500000000000005e-06,0.0005083333333333334,3.7750000000000003e-06,5.083333333333334,37.75,-3.1946638301848544,-3.0955658027263593,-3.0955658027263593,0.09904102255209495,-5.700490640021554e-05,-5.700490640021555e-05,-3.1285984785458574,0.03297567091309817,3.1287722567856586,3.1291101012371034,3.1961986972088465,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1300,670,702,703,0.0005,3.7500000000000005e-06,0.0005250000000000001,3.6750000000000004e-06,0.0005250000000000001,3.7500000000000005e-06,0.0005166666666666667,3.7250000000000003e-06,5.166666666666667,37.25,-3.0955658027263593,-3.0955658027263593,-3.004307134835899,-5.2971347273039337e-05,-5.297134727303933e-05,-0.09131163923773254,-3.0651462467628723,-0.030472527310759542,3.0652977162039625,3.065608688177072,3.0955658031795825,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1301,671,672,704,0.0005,3.825000000000001e-06,0.0005,3.9e-06,0.0005250000000000001,3.825000000000001e-06,0.0005083333333333334,3.85e-06,5.083333333333334,38.50000000000001,-3.4108871549479844,-3.298529476795237,-3.2985294767952364,0.1122969506912941,-6.072746145409037e-05,-6.0727461454090376e-05,-3.335982036179486,0.037391831922795306,3.336191585446911,3.3365980634663424,3.412735235690533,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1302,671,703,704,0.0005,3.825000000000001e-06,0.0005250000000000001,3.7500000000000005e-06,0.0005250000000000001,3.825000000000001e-06,0.0005166666666666667,3.800000000000001e-06,5.166666666666667,38.00000000000001,-3.298529476795237,-3.298529476795237,-3.195270899991974,-5.700301776442685e-05,-5.700301776442684e-05,-0.1033155798210267,-3.264109951194149,-0.03447652861885185,3.2642920219414004,3.26466657206841,3.298529477287781,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1303,672,673,705,0.0005,3.9e-06,0.0005,3.975e-06,0.0005250000000000001,3.9e-06,0.0005083333333333334,3.925e-06,5.083333333333334,39.25,-3.6569676520855197,-3.528951362543928,-3.528951362543928,0.127952157439995,-6.413210159609233e-05,-6.413210159609233e-05,-3.571623459057792,0.04260796441226761,3.5718775975561234,3.572369375581944,3.6592054004924934,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1304,672,704,705,0.0005,3.9e-06,0.0005250000000000001,3.825000000000001e-06,0.0005250000000000001,3.9e-06,0.0005166666666666667,3.875e-06,5.166666666666667,38.75,-3.5289513625439275,-3.528951362543928,-3.4115763530123706,-6.072790583898183e-05,-6.072790583898183e-05,-0.11743573743739665,-3.489826359366742,-0.03918573108302487,3.4900463521350886,3.490499903167039,3.5289513630664455,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1305,673,674,706,0.0005,3.975e-06,0.0005,4.05e-06,0.0005250000000000001,3.975e-06,0.0005083333333333334,4e-06,5.083333333333334,40.0,-3.9385105778215603,-3.7918590094936966,-3.791859009493697,0.14658436430787677,-6.720401998699081e-05,-6.720401998699081e-05,-3.840742865602985,0.04881665208930094,3.8410530880477864,3.8416518195949187,3.9412374386062896,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1306,673,705,706,0.0005,3.975e-06,0.0005250000000000001,3.9e-06,0.0005250000000000001,3.975e-06,0.0005166666666666667,3.95e-06,5.166666666666667,39.5,-3.791859009493697,-3.7918590094936966,-3.6577540159437727,-6.413509465903775e-05,-6.413509465903775e-05,-0.13416912864458264,-3.747157344977056,-0.044765799611300235,3.7474247350454335,3.7479773068036866,3.791859010036084,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1307,674,675,707,0.0005,4.05e-06,0.0005,4.125e-06,0.0005250000000000001,4.05e-06,0.0005083333333333334,4.075e-06,5.083333333333334,40.75,-4.262521452303813,-4.093505049978457,-4.093505049978457,0.16894647753273048,-6.992479262523737e-05,-6.992479262523737e-05,-4.149843850753576,0.05626887598249333,4.150225315816191,4.150959454965225,4.265868263744313,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1308,674,706,707,0.0005,4.05e-06,0.0005250000000000001,3.975e-06,0.0005250000000000001,4.05e-06,0.0005166666666666667,4.0250000000000004e-06,5.166666666666667,40.25000000000001,-4.093505049978457,-4.093505049978457,-3.9394128092659533,-6.720977738536398e-05,-6.720977738536398e-05,-0.15415945048988944,-4.042140969740956,-0.05143129001488672,4.042468156566104,4.043146028732157,4.0935050505302035,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1309,675,676,708,0.0005,4.125e-06,0.0005,4.2000000000000004e-06,0.0005250000000000001,4.125e-06,0.0005083333333333334,4.15e-06,5.083333333333334,41.5,-4.6378475530469405,-4.441743357885849,-4.441743357885849,0.1960319246860843,-7.227047500726868e-05,-7.227047500726868e-05,-4.507111422939546,0.06529579457868992,4.507584377422324,4.5084917823069,4.64198862997311,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1310,675,707,708,0.0005,4.125e-06,0.0005250000000000001,4.05e-06,0.0005250000000000001,4.125e-06,0.0005166666666666667,4.1000000000000006e-06,5.166666666666667,41.00000000000001,-4.441743357885849,-4.441743357885849,-4.263563042482398,-6.993325881092686e-05,-6.993325881092686e-05,-0.1782502486622612,-4.382349919418032,-0.05946337172662768,4.382753325114286,4.383591419712583,4.441743358436383,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1311,676,677,709,0.0005,4.2000000000000004e-06,0.0005,4.2750000000000006e-06,0.0005250000000000001,4.2000000000000004e-06,0.0005083333333333334,4.225e-06,5.083333333333334,42.25,-5.075790959344314,-4.846547352772716,-4.846547352772716,0.22916939475871465,-7.421181288357566e-05,-7.421181288357566e-05,-4.922961888296582,0.0763403237109825,4.9235537570585075,4.924685491120319,5.080961766679173,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1312,676,708,709,0.0005,4.2000000000000004e-06,0.0005250000000000001,4.125e-06,0.0005250000000000001,4.2000000000000004e-06,0.0005166666666666667,4.175000000000001e-06,5.166666666666667,41.75000000000001,-4.846547352772716,-4.846547352772716,-4.639058332726811,-7.228189177793601e-05,-7.228189177793601e-05,-0.20756130193768213,-4.777384346090748,-0.069235288573746,4.77788600904802,4.778931361371263,4.846547353311726,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1313,677,678,710,0.0005,4.2750000000000006e-06,0.0005,4.350000000000001e-06,0.0005250000000000001,4.2750000000000006e-06,0.0005083333333333334,4.3e-06,5.083333333333334,43.0,-5.590973792658219,-5.320735324814616,-5.320735324814616,0.270162756388553,-7.5711455050524e-05,-7.5711455050524e-05,-5.410814814095818,0.09000377782615065,5.411563326106583,5.412989312186487,5.597497285852892,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1314,677,709,710,0.0005,4.2750000000000006e-06,0.0005250000000000001,4.2000000000000004e-06,0.0005250000000000001,4.2750000000000006e-06,0.0005166666666666667,4.250000000000001e-06,5.166666666666667,42.50000000000001,-5.320735324814616,-5.320735324814616,-5.077209268375477,-7.422585675316016e-05,-7.422585675316016e-05,-0.24360028229589129,-5.2395599726682365,-0.08124957800313254,5.240189901245265,5.241506809777427,5.320735325332352,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1315,678,679,711,0.0005,4.350000000000001e-06,0.0005,4.425e-06,0.0005250000000000001,4.350000000000001e-06,0.0005083333333333334,4.3750000000000005e-06,5.083333333333334,43.75000000000001,-6.202581596427478,-5.881002969422697,-5.881002969422697,0.3215019035742351,-7.672343054460029e-05,-7.672343054460029e-05,-5.988195845090957,0.1071161522377153,5.989153809114842,5.99097141390826,6.2109083018784546,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1316,678,710,711,0.0005,4.350000000000001e-06,0.0005250000000000001,4.2750000000000006e-06,0.0005250000000000001,4.350000000000001e-06,0.0005166666666666667,4.325000000000001e-06,5.166666666666667,43.25000000000001,-5.881002969422697,-5.881002969422697,-5.592649568315526,-7.572827305814415e-05,-7.572827305814415e-05,-0.2884291293802297,-5.7848851690536405,-0.09619352864211533,5.78568488720993,5.7873627105919425,5.881002969910265,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1317,679,680,712,0.0005,4.425e-06,0.0005,4.5e-06,0.0005250000000000001,4.425e-06,0.0005083333333333334,4.45e-06,5.083333333333334,44.5,-6.936186235773674,-6.549421353862293,-6.549421353862293,0.38668769171332423,-7.719019805742988e-05,-7.719019805742988e-05,-6.678342981166087,0.12884443710573645,6.679585755349161,6.681933123654001,6.946956662327666,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1318,679,711,712,0.0005,4.425e-06,0.0005250000000000001,4.350000000000001e-06,0.0005250000000000001,4.425e-06,0.0005166666666666667,4.4e-06,5.166666666666667,44.0,-6.549421353862294,-6.549421353862293,-6.204580853866881,-7.674289852388936e-05,-7.674289852388936e-05,-0.3449172428939348,-6.43447452053049,-0.11502357623032751,6.435502527265831,6.437667756507191,6.549421354311912,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1319,680,681,713,0.0005,4.5e-06,0.0005,4.575e-06,0.0005250000000000001,4.5e-06,0.0005083333333333334,4.525000000000001e-06,5.083333333333334,45.25000000000001,-7.826478888446674,-7.355656465501195,-7.355656465501194,0.4707453825966222,-7.704034885800107e-05,-7.704034885800107e-05,-7.512597273149687,0.1568637672996354,7.514234760108813,7.517312061838049,7.8406232537048695,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1320,680,712,713,0.0005,4.5e-06,0.0005250000000000001,4.425e-06,0.0005250000000000001,4.5e-06,0.0005166666666666667,4.475e-06,5.166666666666667,44.75,-7.355656465501194,-7.355656465501195,-6.938597706761344,-7.721210361855005e-05,-7.721210361855005e-05,-0.41713597084346854,-7.216636879254577,-0.13909679835023522,7.21797726280213,7.2208126868280536,7.355656465906441,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1321,681,682,714,0.0005,4.575e-06,0.0005,4.65e-06,0.0005250000000000001,4.575e-06,0.0005083333333333334,4.6e-06,5.083333333333334,46.0,-8.921471975927894,-8.340336679454149,-8.340336679454149,0.5810591142255765,-7.618224816766534e-05,-7.618224816766533e-05,-8.534048444945396,0.1936355832430804,8.53624493555409,8.540349206583578,8.940374260146571,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1322,681,713,714,0.0005,4.575e-06,0.0005250000000000001,4.5e-06,0.0005250000000000001,4.575e-06,0.0005166666666666667,4.55e-06,5.166666666666667,45.49999999999999,-8.340336679454149,-8.340336679454149,-7.829424093543627,-7.706380976624134e-05,-7.706380976624134e-05,-0.5109896497202894,-8.17003248415064,-0.17038125911327395,8.171808891887629,8.17558489275284,8.340336679810179,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1323,682,683,715,0.0005,4.65e-06,0.0005,4.7250000000000005e-06,0.0005250000000000001,4.65e-06,0.0005083333333333334,4.675000000000001e-06,5.083333333333334,46.75000000000001,-10.28914671057412,-9.560300198777083,-9.560300198777083,0.7287720090362133,-7.45027608211147e-05,-7.45027608211147e-05,-9.803249036042763,0.24287433450485704,9.806257165964725,9.811841329464446,10.314923590258577,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1324,682,714,715,0.0005,4.65e-06,0.0005250000000000001,4.575e-06,0.0005250000000000001,4.65e-06,0.0005166666666666667,4.625000000000001e-06,5.166666666666667,46.25000000000001,-9.560300198777083,-9.560300198777083,-8.925120919731421,-7.620790486007517e-05,-7.620790486007517e-05,-0.635255486950522,-9.34857377242853,-0.21180263425341406,9.350972780113056,9.356100089423167,9.560300199080821,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1325,683,684,716,0.0005,4.7250000000000005e-06,0.0005,4.8e-06,0.0005250000000000001,4.7250000000000005e-06,0.0005083333333333334,4.75e-06,5.083333333333334,47.5,-12.028318920503311,-11.097024606039712,-11.097024606039714,0.9312224572175276,-7.185724607125196e-05,-7.185724607125196e-05,-11.407456044194246,0.3103595809084617,11.411677197926934,11.41945383815361,12.064312301916102,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1326,683,715,716,0.0005,4.7250000000000005e-06,0.0005250000000000001,4.65e-06,0.0005250000000000001,4.7250000000000005e-06,0.0005166666666666667,4.7e-06,5.166666666666667,47.0,-11.097024606039714,-11.097024606039712,-10.293743094724736,-7.452985522934984e-05,-7.452985522934984e-05,-0.803356041170205,-10.829264102268054,-0.26783503362688793,10.832575714109245,10.83969764434129,11.097024606289992,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1327,684,685,717,0.0005,4.8e-06,0.0005,4.875e-06,0.0005250000000000001,4.8e-06,0.0005083333333333334,4.8249999999999995e-06,5.083333333333334,48.24999999999999,-14.28708337404084,-13.07065002736079,-13.07065002736079,1.2163652868858568,-6.805979419171832e-05,-6.805979419171832e-05,-13.476127809587473,0.4054097224324911,13.482224511681284,13.493356344864047,14.338768979516168,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1328,684,716,717,0.0005,4.8e-06,0.0005250000000000001,4.7250000000000005e-06,0.0005250000000000001,4.8e-06,0.0005166666666666667,4.775e-06,5.166666666666667,47.75,-13.07065002736079,-13.07065002736079,-12.034222087347516,-7.188417056761684e-05,-7.188417056761684e-05,-1.0364998241838421,-12.725174047356367,-0.34554786417499245,12.729864801400993,12.740025399654206,13.07065002755846,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1329,685,686,718,0.0005,4.875e-06,0.0005,4.95e-06,0.0005250000000000001,4.875e-06,0.0005083333333333334,4.9e-06,5.083333333333334,49.0,-17.295535950699364,-15.664274781057184,-15.664274781057184,1.6311982924214337,-6.287722074579498e-05,-6.287722074579498e-05,-16.208028504271244,0.543690845993314,16.217144869898835,16.233612341731604,17.37228746282805,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1330,685,717,718,0.0005,4.875e-06,0.0005250000000000001,4.8e-06,0.0005250000000000001,4.875e-06,0.0005166666666666667,4.85e-06,5.166666666666667,48.5,-15.664274781057184,-15.664274781057184,-14.294840975580357,-6.808747675642746e-05,-6.808747675642746e-05,-1.369501892953583,-15.207796845898242,-0.4565460226356986,15.214648177887552,15.229614174774055,15.664274781205162,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1331,686,687,719,0.0005,4.95e-06,0.0005,5.025e-06,0.0005250000000000001,4.95e-06,0.0005083333333333334,4.975e-06,5.083333333333334,49.75,-21.42694825275513,-19.168109299145744,-19.168109299145744,2.2587829394166197,-5.601419276267488e-05,-5.601419276267488e-05,-19.92105561701554,0.7528903036770315,19.935277793539704,19.960631977584104,21.545677334297142,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1332,686,718,719,0.0005,4.95e-06,0.0005250000000000001,4.875e-06,0.0005250000000000001,4.95e-06,0.0005166666666666667,4.925e-06,5.166666666666667,49.25,-19.168109299145744,-19.168109299145744,-17.30601601414329,-6.290388383928253e-05,-6.290388383928253e-05,-1.8621561888862972,-18.547411537478258,-0.6207606655513253,18.557796705009928,18.580710615084598,19.16810929924896,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1333,687,688,720,0.0005,5.025e-06,0.0005,5.1e-06,0.0005250000000000001,5.025e-06,0.0005083333333333334,5.05e-06,5.083333333333334,50.5,-27.31959616762904,-24.064435802723512,-24.064435802723512,3.255113252526349,-4.7112379178115534e-05,-4.7112379178115534e-05,-25.14948925769202,1.0850063425893308,25.172883201695935,25.213902246140165,27.512835132881236,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1334,687,719,720,0.0005,5.025e-06,0.0005250000000000001,4.95e-06,0.0005250000000000001,5.025e-06,0.0005166666666666667,5e-06,5.166666666666667,50.00000000000001,-24.064435802723512,-24.064435802723512,-21.441593297204975,-5.603834638854007e-05,-5.603834638854007e-05,-2.6228985438649257,-23.190154967550665,-0.8743368735192343,23.206631646738614,23.243431876753522,24.06443580278876,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1335,688,689,721,0.0005,5.1e-06,0.0005,5.1750000000000004e-06,0.0005250000000000001,5.1e-06,0.0005083333333333334,5.125e-06,5.083333333333334,51.25,-36.13903119979547,-31.202854827069803,-31.2028548270698,4.936140581234574,-3.579149108617881e-05,-3.579149108617881e-05,-32.84824695131169,1.6453563327508007,32.88942877637252,32.960096888254185,36.47458101058189,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1336,688,720,721,0.0005,5.1e-06,0.0005250000000000001,5.025e-06,0.0005250000000000001,5.1e-06,0.0005166666666666667,5.0750000000000005e-06,5.166666666666667,50.75000000000001,-31.2028548270698,-31.202854827069803,-27.34094737115471,-4.7133448250028246e-05,-4.713344825002825e-05,-3.861954589363346,-29.91555234176477,-1.287349618753282,29.943238651718552,30.006021236064868,31.2028548271054,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1337,689,690,722,0.0005,5.1750000000000004e-06,0.0005,5.2500000000000006e-06,0.0005250000000000001,5.1750000000000004e-06,0.0005083333333333334,5.2e-06,5.083333333333334,52.0,-50.20119036856789,-42.19447705684797,-42.19447705684797,8.006691479560736,-2.1832159192210284e-05,-2.183215919221028e-05,-44.863381494087946,2.6688826050807837,44.942696107863576,45.07487889624855,50.83568257503841,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1338,689,721,722,0.0005,5.1750000000000004e-06,0.0005250000000000001,5.1e-06,0.0005250000000000001,5.1750000000000004e-06,0.0005166666666666667,5.150000000000001e-06,5.166666666666667,51.50000000000001,-42.19447705684797,-42.19447705684797,-36.17190743782122,-3.5808325431478796e-05,-3.5808325431478796e-05,-6.022605427352179,-40.18695385050572,-2.0075590146676805,40.23706690329267,40.352938180643065,42.194477056863164,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p5_temperature_250k_on_proxy,T=250 K on proxy,top_primary,interface_4x,T03_P5_TEMPERATURE,0.0,1.0,0.01,channel,1339,690,691,723,0.0005,5.2500000000000006e-06,0.0005,5.325e-06,0.0005250000000000001,5.2500000000000006e-06,0.0005083333333333334,5.275e-06,5.083333333333334,52.75,-74.65709257626423,-60.40293061328235,-60.40293061328235,14.254156045657231,-5.917324653519565e-06,-5.917324653519565e-06,-65.1543179342763,4.751381403669308,65.32733555506373,65.60384497974066,76.0056737126567,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
