state_id,state_label,source_family,mesh_level,stage_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,21,11,13,71,2.5e-05,3.3750000000000003e-06,2.5e-05,3.45e-06,5e-05,3.3750000000000003e-06,3.3333333333333335e-05,3.4e-06,0.33333333333333337,34.0,-0.3269417474719679,-0.30909953326535716,-0.30909953326535716,0.00798722561172066,-0.009854988594889971,-0.009854988594889971,-0.31504693800089406,-0.003907583859353094,0.3150711703018178,0.315184163220591,0.32703929735277465,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,22,11,70,71,2.5e-05,3.3750000000000003e-06,5e-05,3.3e-06,5e-05,3.3750000000000003e-06,4.1666666666666665e-05,3.35e-06,0.41666666666666663,33.5,-0.30909953326535716,-0.30909953326535716,-0.29200365954841645,4.4001363085608565e-06,4.4001363085608565e-06,-0.017091473580632174,-0.3034009086930436,-0.005694224436005017,0.30345433855473575,0.30356749834996094,0.3090995332966759,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,23,12,13,14,0.0,3.45e-06,2.5e-05,3.45e-06,0.0,3.525e-06,8.333333333333334e-06,3.4749999999999998e-06,0.08333333333333334,34.75,-1.0246275090238581,-1.0246275090238492,-1.0246275090238492,8.855258389770899e-15,0.0,0.0,-1.0246275090238521,2.9517527965902996e-15,1.0246275090238521,1.0246275090238521,1.0246275090238581,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,24,13,14,15,2.5e-05,3.45e-06,0.0,3.525e-06,2.5e-05,3.525e-06,1.6666666666666667e-05,3.5000000000000004e-06,0.16666666666666669,35.00000000000001,-1.087346224940549,-1.087346224940549,-1.0248506670155861,-0.011890439317753293,-0.011890439317753293,-0.07438599724271618,-1.0665143722988948,-0.03272229195940759,1.0670162391975027,1.067456381614325,1.0874112356600112,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,25,13,15,72,2.5e-05,3.45e-06,2.5e-05,3.525e-06,5e-05,3.45e-06,3.3333333333333335e-05,3.4749999999999998e-06,0.33333333333333337,34.75,-0.36610123131116384,-0.3461439342683327,-0.3461439342683327,0.008066857725077866,-0.011890439317753293,-0.011890439317753293,-0.35279636661594305,-0.005238006970142907,0.3528352491098787,0.352962097798722,0.3661900951160571,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,26,13,71,72,2.5e-05,3.45e-06,5e-05,3.3750000000000003e-06,5e-05,3.45e-06,4.1666666666666665e-05,3.4250000000000002e-06,0.41666666666666663,34.25,-0.3461439342683327,-0.3461439342683327,-0.32702305496865663,5.606015147292958e-06,5.606015147292958e-06,-0.019115273284528833,-0.3397703078351073,-0.006368020418078082,0.33982997773946994,0.3399563712488504,0.34614393431372914,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,27,14,15,16,0.0,3.525e-06,2.5e-05,3.525e-06,0.0,3.6000000000000003e-06,8.333333333333334e-06,3.5500000000000003e-06,0.08333333333333334,35.5,-1.0873462249405448,-1.087346224940549,-1.087346224940549,-4.427629194885449e-15,0.0,0.0,-1.0873462249405474,-1.4758763982951498e-15,1.0873462249405474,1.0873462249405474,1.087346224940549,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,28,15,16,17,2.5e-05,3.525e-06,0.0,3.6000000000000003e-06,2.5e-05,3.6000000000000003e-06,1.6666666666666667e-05,3.575e-06,0.16666666666666669,35.75,-1.1526229865547328,-1.1526229865547328,-1.0875833131931019,-0.013989744157407289,-0.01398974415740729,-0.07902941751903826,-1.130943095434189,-0.035669635277950945,1.131505460875522,1.1319555467599647,1.1527078823691377,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,29,15,17,73,2.5e-05,3.525e-06,2.5e-05,3.6000000000000003e-06,5e-05,3.525e-06,3.3333333333333335e-05,3.5500000000000003e-06,0.33333333333333337,35.5,-0.409904951884934,-0.387577945625055,-0.387577945625055,0.008337262102471656,-0.013989744157407289,-0.01398974415740729,-0.3950202810450147,-0.006547408737447641,0.3950745385342589,0.39521680731863623,0.4099897309923205,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,30,15,72,73,2.5e-05,3.525e-06,5e-05,3.45e-06,5e-05,3.525e-06,4.1666666666666665e-05,3.5000000000000004e-06,0.41666666666666663,35.00000000000001,-0.387577945625055,-0.387577945625055,-0.36618957618438497,6.936092047855114e-06,6.936092047855114e-06,-0.0213814333486222,-0.38044848914483165,-0.007122520388175496,0.38051515500603267,0.3806563854663401,0.3875779456871191,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_m0p2_common_primary,P1 VBG=-0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,-0.2,0.3,0.01,channel,31,16,17,18,0.0,3.6000000000000003e-06,2.5e-05,3.6000000000000003e-06,0.0,3.6750000000000004e-06,8.333333333333334e-06,3.625e-06,0.08333333333333334,36.25,-1.1526229865547168,-1.1526229865547328,-1.1526229865547328,-1.5939465101587618e-14,0.0,0.0,-1.1526229865547275,-5.31315503386254e-15,1.1526229865547275,1.1526229865547275,1.1526229865547328,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
