state_id,state_label,source_family,mesh_level,stage_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,155,80,81,113,5e-05,4.05e-06,5e-05,4.125e-06,7.500000000000001e-05,4.05e-06,5.833333333333334e-05,4.075e-06,0.5833333333333334,40.75,-6.082740245268232,-6.065870911480113,-6.065870911480114,0.016875813398202603,6.479610084740344e-06,6.479610084740344e-06,-6.07149402274282,0.005629590872790694,6.071496632667697,6.071501826040964,6.082763655155745,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,156,80,112,113,5e-05,4.05e-06,7.500000000000001e-05,3.975e-06,7.500000000000001e-05,4.05e-06,6.666666666666667e-05,4.0250000000000004e-06,0.6666666666666667,40.25000000000001,-6.065870911480114,-6.065870911480113,-6.06384535768759,-2.7518008085253848e-05,-2.751800808525385e-05,-0.002053071800609758,-6.065195726882606,-0.0007027026055934218,6.065195767589532,6.065195842777648,6.065870911542532,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,157,81,82,114,5e-05,4.125e-06,5e-05,4.2000000000000004e-06,7.500000000000001e-05,4.125e-06,5.833333333333334e-05,4.15e-06,0.5833333333333334,41.5,-6.131828869849604,-6.099775591153461,-6.099775591153461,0.03207355742119678,2.0278725051034807e-05,2.0278725051034807e-05,-6.110460017385509,0.010704704957099617,6.110469393980722,6.110487978235308,6.131912752331586,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,158,81,113,114,5e-05,4.125e-06,7.500000000000001e-05,4.05e-06,7.500000000000001e-05,4.125e-06,6.666666666666667e-05,4.1000000000000006e-06,0.6666666666666667,41.00000000000001,-6.099775591153461,-6.099775591153461,-6.082841745560535,-2.377177679251925e-05,-2.377177679251925e-05,-0.01695761736971673,-6.094130975955818,-0.005668386974433923,6.094133612148252,6.094138854985808,6.099775591199782,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,159,82,83,115,5e-05,4.2000000000000004e-06,5e-05,4.2750000000000006e-06,7.500000000000001e-05,4.2000000000000004e-06,5.833333333333334e-05,4.225e-06,0.5833333333333334,42.25,-6.2120960849034,-6.164255269585515,-6.164255269585515,0.04787528445252283,3.446913463791014e-05,3.446913463791014e-05,-6.180202208024809,0.015981407573932883,6.1802228711805185,6.1802637012575845,6.21228056440898,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,160,82,114,115,5e-05,4.2000000000000004e-06,7.500000000000001e-05,4.125e-06,7.500000000000001e-05,4.2000000000000004e-06,6.666666666666667e-05,4.175000000000001e-06,0.6666666666666667,41.75000000000001,-6.164255269585515,-6.164255269585515,-6.13202185005671,-1.975875159655281e-05,-1.9758751596552813e-05,-0.032253178280400585,-6.153510796409247,-0.010764231927864564,6.153520211246093,6.153539070419478,6.164255269617182,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,161,83,84,116,5e-05,4.2750000000000006e-06,5e-05,4.350000000000001e-06,7.500000000000001e-05,4.2750000000000006e-06,5.833333333333334e-05,4.3e-06,0.5833333333333334,43.0,-6.325198768755606,-6.260628427291269,-6.260628427291269,0.0646192455900014,4.890412566358148e-05,4.890412566358148e-05,-6.282151874446048,0.021572351280442853,6.282188913105507,6.282261898466333,6.325528840434455,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,162,83,115,116,5e-05,4.2750000000000006e-06,7.500000000000001e-05,4.2000000000000004e-06,7.500000000000001e-05,4.2750000000000006e-06,6.666666666666667e-05,4.250000000000001e-06,0.6666666666666667,42.50000000000001,-6.260628427291269,-6.260628427291269,-6.2123844891544735,-1.5527769089911503e-05,-1.5527769089911503e-05,-0.048259465905883744,-6.244547114579004,-0.016096840481354523,6.244567861307173,6.244609595724451,6.260628427310525,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,163,84,85,117,5e-05,4.350000000000001e-06,5e-05,4.425e-06,7.500000000000001e-05,4.350000000000001e-06,5.833333333333334e-05,4.3750000000000005e-06,0.5833333333333334,43.75000000000001,-6.473527987218746,-6.390905663430663,-6.3909056634306625,0.08268574685822626,6.342307014435089e-05,6.342307014435089e-05,-6.418446438026691,0.027604197666171653,6.418505797266706,6.418622453898879,6.474056034205905,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,164,84,116,117,5e-05,4.350000000000001e-06,7.500000000000001e-05,4.2750000000000006e-06,7.500000000000001e-05,4.350000000000001e-06,6.666666666666667e-05,4.325000000000001e-06,0.6666666666666667,43.25000000000001,-6.390905663430664,-6.390905663430663,-6.32558861102559,-1.1125332599406949e-05,-1.1125332599406949e-05,-0.06532817773767306,-6.369133312628972,-0.021783476134290627,6.369170564043061,6.369245756901502,6.390905663440348,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,165,85,86,118,5e-05,4.425e-06,5e-05,4.5e-06,7.500000000000001e-05,4.425e-06,5.833333333333334e-05,4.45e-06,0.5833333333333334,44.5,-6.6603195787394,-6.5578810640695275,-6.5578810640695275,0.10251635626560228,7.784159572953218e-05,7.784159572953217e-05,-6.592027235626151,0.03422401315235378,6.592116075913197,6.592290210825353,6.661108503413028,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,166,85,117,118,5e-05,4.425e-06,7.500000000000001e-05,4.350000000000001e-06,7.500000000000001e-05,4.425e-06,6.666666666666667e-05,4.4e-06,0.6666666666666667,44.0,-6.5578810640695275,-6.5578810640695275,-6.474027624575269,-6.5991558288612755e-06,-6.5991558288612755e-06,-0.08386003865008598,-6.529929917571441,-0.027957745653914567,6.529989767521586,6.53011095405569,6.5578810640728475,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,167,86,87,119,5e-05,4.5e-06,5e-05,4.575e-06,7.500000000000001e-05,4.5e-06,5.833333333333334e-05,4.525000000000001e-06,0.5833333333333334,45.25000000000001,-6.889810106111745,-6.765263900015308,-6.765263900015307,0.12463814541858677,9.193932214884496e-05,9.193932214884496e-05,-6.8067793020474525,0.041607341354294815,6.806906466056088,6.807155060196714,6.890937379310083,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,168,86,118,119,5e-05,4.5e-06,7.500000000000001e-05,4.425e-06,7.500000000000001e-05,4.5e-06,6.666666666666667e-05,4.475e-06,0.6666666666666667,44.75,-6.765263900015307,-6.765263900015308,-6.660940105195234,-2.0008593114747875e-06,-2.0008593114747875e-06,-0.10432579567938322,-6.73048930174195,-0.03477659913266872,6.730579146901853,6.730761615761838,6.765263900015603,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,169,87,88,120,5e-05,4.575e-06,5e-05,4.65e-06,7.500000000000001e-05,4.575e-06,5.833333333333334e-05,4.6e-06,0.5833333333333334,46.0,-7.167451536975798,-7.017861638866151,-7.017861638866151,0.14969534255723957,0.00010544444759174585,0.00010544444759174585,-7.067724938236033,0.049968743817474355,7.067901575285428,7.0682459573420005,7.169014592709381,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,170,87,119,120,5e-05,4.575e-06,7.500000000000001e-05,4.5e-06,7.500000000000001e-05,4.575e-06,6.666666666666667e-05,4.55e-06,0.6666666666666667,45.49999999999999,-7.017861638866151,-7.017861638866151,-6.890565899928885,2.6119754536878707e-06,2.6119754536878707e-06,-0.1272931269618117,-6.975429725887062,-0.04242930100363477,6.975558766605905,6.975821618178743,7.017861638866637,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,171,88,89,121,5e-05,4.65e-06,5e-05,4.7250000000000005e-06,7.500000000000001e-05,4.65e-06,5.833333333333334e-05,4.675000000000001e-06,0.5833333333333334,46.75000000000001,-7.500204174655876,-7.321830396328055,-7.321830396328056,0.1784917939965962,0.00011801566877742163,0.00011801566877742163,-7.381288322437329,0.05957594177805035,7.381528743545501,7.3819961884868235,7.502327770902145,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,172,88,120,121,5e-05,4.65e-06,7.500000000000001e-05,4.575e-06,7.500000000000001e-05,4.65e-06,6.666666666666667e-05,4.625000000000001e-06,0.6666666666666667,46.25000000000001,-7.321830396328056,-7.321830396328055,-7.1683610096516475,7.170617481337082e-06,7.170617481337082e-06,-0.1534622160589276,-7.270673934102586,-0.05114929160798831,7.270853849863218,7.271221431502295,7.321830396331567,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,173,89,90,122,5e-05,4.7250000000000005e-06,5e-05,4.8e-06,7.500000000000001e-05,4.7250000000000005e-06,5.833333333333334e-05,4.75e-06,0.5833333333333334,47.5,-7.89693634782704,-7.685016346749539,-7.685016346749539,0.21204921602779012,0.0001292149502903048,0.0001292149502903048,-7.755656347108707,0.07076921530945691,7.755979219691289,7.756605170803669,7.899782816739323,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,174,89,121,122,5e-05,4.7250000000000005e-06,7.500000000000001e-05,4.65e-06,7.500000000000001e-05,4.7250000000000005e-06,6.666666666666667e-05,4.7e-06,0.6666666666666667,47.0,-7.685016346749539,-7.685016346749539,-7.501290791927731,1.1591532867993614e-05,1.1591532867993614e-05,-0.1837139632889393,-7.62377449514227,-0.061230260074401105,7.624020376253631,7.624524271903343,7.685016346758282,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,175,90,91,123,5e-05,4.8e-06,5e-05,4.875e-06,7.500000000000001e-05,4.8e-06,5.833333333333334e-05,4.8249999999999995e-06,0.5833333333333334,48.24999999999999,-8.368972803924214,-8.1174225376237,-8.1174225376237,0.25168873919052015,0.0001384728900058349,0.0001384728900058349,-8.201272626390539,0.08398856165684394,8.201702675107892,8.20253389117128,8.372756595904269,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,176,90,122,123,5e-05,4.8e-06,7.500000000000001e-05,4.7250000000000005e-06,7.500000000000001e-05,4.8e-06,6.666666666666667e-05,4.775e-06,0.6666666666666667,47.75,-8.1174225376237,-8.1174225376237,-7.89823002570306,1.576927496047912e-05,1.576927496047912e-05,-0.21917674264567988,-8.044358366983486,-0.07304840136525297,8.044690025439094,8.045371868324501,8.117422537639017,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,177,91,92,124,5e-05,4.875e-06,5e-05,4.95e-06,7.500000000000001e-05,4.875e-06,5.833333333333334e-05,4.9e-06,0.5833333333333334,49.0,-8.930854289038537,-8.63185206669417,-8.63185206669417,0.2991472636168761,0.00014504127250771615,0.00014504127250771615,-8.731519474142294,0.09981244872063051,8.732089947558128,8.733189042712423,8.935862992311794,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,178,91,123,124,5e-05,4.875e-06,7.500000000000001e-05,4.8e-06,7.500000000000001e-05,4.875e-06,6.666666666666667e-05,4.85e-06,0.6666666666666667,48.5,-8.63185206669417,-8.63185206669417,-8.370511832142904,1.9567511048643746e-05,1.9567511048643746e-05,-0.26132066704021556,-8.544738655177083,-0.08709384400603942,8.545182503781954,8.54609802766016,8.63185206671635,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,179,92,93,125,5e-05,4.95e-06,5e-05,5.025e-06,7.500000000000001e-05,4.95e-06,5.833333333333334e-05,4.975e-06,0.5833333333333334,49.75,-9.601402878897463,-9.244804090198176,-9.244804090198176,0.3567467110719679,0.00014792237267972924,0.00014792237267972924,-9.36367035309794,0.11901418527244247,9.364426669998615,9.365878786739259,9.60802817745458,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,180,92,124,125,5e-05,4.95e-06,7.500000000000001e-05,4.875e-06,7.500000000000001e-05,4.95e-06,6.666666666666667e-05,4.925e-06,0.6666666666666667,49.25,-9.244804090198176,-9.244804090198176,-8.932688010647386,2.2806884776266326e-05,2.2806884776266326e-05,-0.312093272666012,-9.14076539701458,-0.10401588629881982,9.141357193976265,9.142582179477792,9.244804090226308,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,181,93,94,126,5e-05,5.025e-06,5e-05,5.1e-06,7.500000000000001e-05,5.025e-06,5.833333333333334e-05,5.05e-06,0.5833333333333334,50.5,-10.405238882094448,-9.977739412769981,-9.977739412769981,0.4276452435222848,0.00014577419781621416,0.00014577419781621416,-10.120239235878136,0.1426455973059724,10.121244486615174,10.12316730154807,10.414023076974496,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,182,93,125,126,5e-05,5.025e-06,7.500000000000001e-05,4.95e-06,7.500000000000001e-05,5.025e-06,6.666666666666667e-05,5e-06,0.6666666666666667,50.00000000000001,-9.977739412769981,-9.977739412769981,-9.603595475103207,2.5246824461312093e-05,2.5246824461312096e-05,-0.37411869084231253,-9.853024766881056,-0.1246893990644633,9.853813703486106,9.855452880650182,9.977739412801922,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,183,94,95,127,5e-05,5.1e-06,5e-05,5.1750000000000004e-06,7.500000000000001e-05,5.1e-06,5.833333333333334e-05,5.125e-06,0.5833333333333334,51.25,-11.374979029442015,-10.858897511152268,-10.858897511152268,0.5162182816951201,0.00013676340537209638,0.00013676340537209638,-11.030924683915517,0.17216393616862144,11.032268116898434,11.0348271715334,11.386686490573185,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,184,94,126,127,5e-05,5.1e-06,7.500000000000001e-05,5.025e-06,7.500000000000001e-05,5.1e-06,6.666666666666667e-05,5.0750000000000005e-06,0.6666666666666667,50.75000000000001,-10.858897511152268,-10.858897511152268,-10.40787480625739,2.6560769945249115e-05,2.6560769945249115e-05,-0.45099614412493205,-10.708556609520642,-0.15031434086168052,10.709611527052552,10.711812191437076,10.858897511184752,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,185,95,96,128,5e-05,5.1750000000000004e-06,5e-05,5.2500000000000006e-06,7.500000000000001e-05,5.1750000000000004e-06,5.833333333333334e-05,5.2e-06,0.5833333333333334,52.0,-12.554486642245047,-11.925954735317028,-11.925954735317028,0.6286502609808631,0.00011835405284160232,0.00011835405284160234,-12.1354653709597,0.20962898969551544,12.137275809796975,12.14070856636774,12.570216227294605,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,186,95,127,128,5e-05,5.1750000000000004e-06,7.500000000000001e-05,5.1e-06,7.500000000000001e-05,5.1750000000000004e-06,6.666666666666667e-05,5.150000000000001e-06,0.6666666666666667,51.50000000000001,-11.925954735317028,-11.925954735317028,-11.37817095672918,2.6297895369720826e-05,2.6297895369720826e-05,-0.5477574806924788,-11.743360142454412,-0.18256829496724644,11.74477920685247,11.747752538821741,11.925954735346023,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,187,96,97,129,5e-05,5.2500000000000006e-06,5e-05,5.325e-06,7.500000000000001e-05,5.2500000000000006e-06,5.833333333333334e-05,5.275e-06,0.5833333333333334,52.75,-14.003788401849018,-13.22999724915215,-13.229997249152152,0.773878129338977,8.697664211034607e-05,8.697664211034607e-05,-13.48792763338444,0.25801736087439925,13.490395279676877,13.49504988273599,14.02515514933187,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,188,96,128,129,5e-05,5.2500000000000006e-06,7.500000000000001e-05,5.1750000000000004e-06,7.500000000000001e-05,5.2500000000000006e-06,6.666666666666667e-05,5.225000000000001e-06,0.6666666666666667,52.25000000000001,-13.229997249152152,-13.22999724915215,-12.558387351250545,2.3823717135802512e-05,2.3823717135802512e-05,-0.6715860741844721,-13.00612728318495,-0.22384614225006683,13.008053428619064,13.012108755187759,13.229997249173602,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,189,97,98,130,5e-05,5.325e-06,5e-05,5.4e-06,7.500000000000001e-05,5.325e-06,5.833333333333334e-05,5.3500000000000004e-06,0.5833333333333334,53.50000000000001,-15.806708405345873,-14.841605230751155,-14.841605230751153,0.9651406914493588,3.7516854637700675e-05,3.7516854637700675e-05,-15.163306288949393,0.32173857505287806,15.166719266972976,15.173118894546676,15.836146222042887,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,190,97,129,130,5e-05,5.325e-06,7.500000000000001e-05,5.2500000000000006e-06,7.500000000000001e-05,5.325e-06,6.666666666666667e-05,5.3e-06,0.6666666666666667,53.0,-14.841605230751155,-14.841605230751155,-14.008608970316779,1.8233854480741944e-05,1.8233854480741944e-05,-0.8329780265798967,-14.563939810606362,-0.27764718629031176,14.566586105433895,14.572187597864785,14.841605230762354,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,191,98,130,131,5e-05,5.4e-06,7.500000000000001e-05,5.325e-06,7.500000000000001e-05,5.4e-06,6.666666666666667e-05,5.374999999999999e-06,0.6666666666666667,53.74999999999999,-16.860432198421524,-16.860432198421524,-15.812746858808762,8.210099746686628e-06,8.210099746686628e-06,-1.0476771295130136,-16.511203751883937,-0.34922023643784006,16.514896430488562,16.522760097696427,16.860432198423524,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,192,99,100,132,7.500000000000001e-05,3e-06,7.500000000000001e-05,3.075e-06,0.0001,3e-06,8.333333333333333e-05,3.0250000000000003e-06,0.8333333333333333,30.250000000000004,-9.405074140507425,-9.761616342305016,-9.761616342305016,-0.3565497312042443,-7.5294066541220965e-06,-7.529406654122097e-06,-9.64276894170582,-0.11885493000585086,9.64350140548095,9.645020954200886,9.76161634230792,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,193,100,101,133,7.500000000000001e-05,3.075e-06,7.500000000000001e-05,3.1500000000000003e-06,0.0001,3.075e-06,8.333333333333333e-05,3.1000000000000004e-06,0.8333333333333333,31.000000000000004,-8.766961854540462,-9.064783330633356,-9.064783330633356,-0.2978402892462121,-1.8813153318233534e-05,-1.8813153318233537e-05,-8.965509505269058,-0.09929263851761617,8.966059319295942,8.967195441982582,9.064783330652878,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,194,100,132,133,7.500000000000001e-05,3.075e-06,0.0001,3e-06,0.0001,3.075e-06,9.166666666666667e-05,3.05e-06,0.9166666666666666,30.5,-9.064783330633356,-9.064783330633356,-9.402989894216612,-7.531182886673547e-06,-7.531182886673547e-06,0.3381990324003702,-9.177518851827775,0.11272799001153228,9.178211147897299,9.179545540850894,9.409069961279716,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,195,101,102,134,7.500000000000001e-05,3.1500000000000003e-06,7.500000000000001e-05,3.225e-06,0.0001,3.1500000000000003e-06,8.333333333333333e-05,3.1750000000000005e-06,0.8333333333333333,31.750000000000004,-8.231735320120993,-8.481295397415442,-8.481295397415442,-0.24958719727964998,-2.711998519967589e-05,-2.711998519967589e-05,-8.39810870498396,-0.08321381241668312,8.398520962604325,8.399369667543555,8.481295397458801,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,196,101,133,134,7.500000000000001e-05,3.1500000000000003e-06,0.0001,3.075e-06,0.0001,3.1500000000000003e-06,9.166666666666667e-05,3.125e-06,0.9166666666666666,31.25,-8.481295397415442,-8.481295397415442,-8.765216626456489,-1.882363034555688e-05,-1.8823630345556882e-05,0.28390240541070394,-8.57593580709579,0.09462158605000427,8.576457789319221,8.57746798919934,8.76981317272536,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,197,102,103,135,7.500000000000001e-05,3.225e-06,7.500000000000001e-05,3.3e-06,0.0001,3.225e-06,8.333333333333333e-05,3.25e-06,0.8333333333333333,32.5,-7.781904218171843,-7.9912476152791445,-7.9912476152791445,-0.2093764503463918,-3.3053239091032464e-05,-3.3053239091032464e-05,-7.921466482910044,-0.06981418560819129,7.92177412328699,7.922405211357467,7.991247615347501,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p1_vbg_p0p2_common_primary,P1 VBG=+0.2 V common-primary proxy,top_primary,interface_4x,T03_P1_SECONDARY_BIAS,0.2,0.3,0.01,channel,198,102,134,135,7.500000000000001e-05,3.225e-06,0.0001,3.1500000000000003e-06,0.0001,3.225e-06,9.166666666666667e-05,3.2e-06,0.9166666666666666,32.0,-7.9912476152791445,-7.9912476152791445,-8.230269574078582,-2.7141943041371518e-05,-2.714194304137152e-05,0.23899481685639695,-8.070921601545622,0.07964684432343806,8.071314584261131,8.072078033654181,8.233738870312068,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
