state_id,state_label,parameter_group_id,channel_length_um,channel_length_cm,mesh_level,stage_id,mode_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,789,407,408,440,0.00030000000000000003,3.825000000000001e-06,0.00030000000000000003,3.9e-06,0.00032500000000000004,3.825000000000001e-06,0.00030833333333333337,3.85e-06,3.0833333333333335,38.50000000000001,-4.454455310857967,-4.309777127723978,-4.309777127723978,0.14460366550065135,-7.451763333782117e-05,-7.451763333782117e-05,-4.358003188768641,0.048151543411325236,4.358269193665134,4.358785354190945,4.4568018058364425,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,790,407,439,440,0.00030000000000000003,3.825000000000001e-06,0.00032500000000000004,3.7500000000000005e-06,0.00032500000000000004,3.825000000000001e-06,0.0003166666666666667,3.800000000000001e-06,3.166666666666667,38.00000000000001,-4.309777127723978,-4.309777127723978,-4.1764137905957615,-7.010044490268732e-05,-7.010044490268732e-05,-0.13343343757311865,-4.265322682014572,-0.04452454615430801,4.265555065512369,4.266033018341569,4.309777128294085,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,791,408,409,441,0.00030000000000000003,3.9e-06,0.00030000000000000003,3.975e-06,0.00032500000000000004,3.9e-06,0.00030833333333333337,3.925e-06,3.0833333333333335,39.25,-4.7706307915617705,-4.606393815715353,-4.606393815715353,0.16415846763021924,-7.850821619819567e-05,-7.850821619819569e-05,-4.661139474330825,0.054667150399274285,4.661460039139863,4.662080651159129,4.77345432070864,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,792,408,440,441,0.00030000000000000003,3.9e-06,0.00032500000000000004,3.825000000000001e-06,0.00032500000000000004,3.9e-06,0.0003166666666666667,3.875e-06,3.166666666666667,38.75,-4.606393815715353,-4.606393815715353,-4.455342499380412,-7.452564598951849e-05,-7.452564598951849e-05,-0.151125841980931,-4.55604337693704,-0.05042496442430335,4.55632241282035,4.556897500016301,4.606393816318218,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,793,409,410,442,0.00030000000000000003,3.975e-06,0.00030000000000000003,4.05e-06,0.00032500000000000004,3.975e-06,0.00030833333333333337,4e-06,3.0833333333333335,40.0,-5.130964598203611,-4.943559975705284,-4.943559975705284,0.18732257659935855,-8.204589896838288e-05,-8.204589896838288e-05,-5.006028183204727,0.06238616160047392,5.006416902755828,5.007167607589876,5.134382869997383,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,794,409,441,442,0.00030000000000000003,3.975e-06,0.00032500000000000004,3.9e-06,0.00032500000000000004,3.975e-06,0.0003166666666666667,3.95e-06,3.166666666666667,39.5,-4.943559975705284,-4.943559975705284,-4.7716392646578765,-7.852002441967184e-05,-7.852002441967184e-05,-0.1719992310718273,-4.886253072022815,-0.05738542370688888,4.886590035055777,4.887286055387894,4.943559976328863,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,795,410,411,443,0.00030000000000000003,4.05e-06,0.00030000000000000003,4.125e-06,0.00032500000000000004,4.05e-06,0.00030833333333333337,4.075e-06,3.0833333333333335,40.75,-5.543912131207164,-5.328847532358281,-5.328847532358281,0.21497949543416878,-8.510341471424773e-05,-8.510341471424773e-05,-5.400535731974575,0.07160309620158009,5.4010103865591494,5.4019246079360785,5.548078757732544,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,796,410,442,443,0.00030000000000000003,4.05e-06,0.00032500000000000004,3.975e-06,0.00032500000000000004,4.05e-06,0.0003166666666666667,4.0250000000000004e-06,3.166666666666667,40.25000000000001,-5.328847532358281,-5.328847532358281,-5.132117003702808,-8.206114398418871e-05,-8.206114398418871e-05,-0.19681258979945745,-5.263270689473123,-0.06565890402914194,5.263680218473117,5.264528162017144,5.328847532990127,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,797,411,412,444,0.00030000000000000003,4.125e-06,0.00030000000000000003,4.2000000000000004e-06,0.00032500000000000004,4.125e-06,0.00030833333333333337,4.15e-06,3.0833333333333335,41.5,-6.020077525528399,-5.771704423802714,-5.771704423802715,0.24828545406369476,-8.764766198943406e-05,-8.764766198943406e-05,-5.854495457711276,0.08270338624657196,5.855079582248102,5.856201401703779,6.025195356174914,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,798,411,443,444,0.00030000000000000003,4.125e-06,0.00032500000000000004,4.05e-06,0.00032500000000000004,4.125e-06,0.0003166666666666667,4.1000000000000006e-06,3.166666666666667,41.00000000000001,-5.771704423802715,-5.771704423802714,-5.545236728147585,-8.512238472105548e-05,-8.512238472105548e-05,-0.2265528180398501,-5.696215191917671,-0.07557435426976407,5.696716510030752,5.69775719982212,5.771704424430418,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,799,412,413,445,0.00030000000000000003,4.2000000000000004e-06,0.00030000000000000003,4.2750000000000006e-06,0.00032500000000000004,4.2000000000000004e-06,0.00030833333333333337,4.225e-06,3.0833333333333335,42.25,-6.572903738390168,-6.284041091183463,-6.284041091183463,0.2887730097329441,-8.963747376180573e-05,-8.963747376180573e-05,-6.3803286402523645,0.09619791159514017,6.381053799790427,6.382442106654992,6.579244136319435,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,800,412,444,445,0.00030000000000000003,4.2000000000000004e-06,0.00032500000000000004,4.125e-06,0.00032500000000000004,4.2000000000000004e-06,0.0003166666666666667,4.175000000000001e-06,3.166666666666667,41.75000000000001,-6.284041091183463,-6.284041091183463,-6.021609938359404,-8.767011388256784e-05,-8.767011388256785e-05,-0.2625188229379408,-6.19656404024211,-0.08756472105523531,6.19718270548764,6.198470602137285,6.284041091795016,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,801,413,414,446,0.00030000000000000003,4.2750000000000006e-06,0.00030000000000000003,4.350000000000001e-06,0.00032500000000000004,4.2750000000000006e-06,0.00030833333333333337,4.3e-06,3.0833333333333335,43.0,-7.219635960980664,-6.881042753815857,-6.881042753815857,0.3385021834336845,-9.102373112369826e-05,-9.102373112369826e-05,-6.993907156204126,0.1127733786571457,6.994816305274717,6.99655089157119,7.2275671658777805,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,802,413,445,446,0.00030000000000000003,4.2750000000000006e-06,0.00032500000000000004,4.2000000000000004e-06,0.00032500000000000004,4.2750000000000006e-06,0.0003166666666666667,4.250000000000001e-06,3.166666666666667,42.50000000000001,-6.881042753815857,-6.881042753815857,-6.574689386512488,-8.966373690889098e-05,-8.966373690889096e-05,-0.3064430310402769,-6.778924964714734,-0.10220745283803157,6.77969542388508,6.7813042000491235,6.88104275440004,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,803,414,415,447,0.00030000000000000003,4.350000000000001e-06,0.00030000000000000003,4.425e-06,0.00032500000000000004,4.350000000000001e-06,0.00030833333333333337,4.3750000000000005e-06,3.0833333333333335,43.75000000000001,-7.982689464353869,-7.5823125602686545,-7.5823125602686545,0.40028515920367486,-9.174488153958803e-05,-9.174488153958803e-05,-7.715771528297059,0.13336722314686522,7.716924069413242,7.719114754759573,7.992719142631309,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,804,414,446,447,0.00030000000000000003,4.350000000000001e-06,0.00032500000000000004,4.2750000000000006e-06,0.00032500000000000004,4.350000000000001e-06,0.0003166666666666667,4.325000000000001e-06,3.166666666666667,43.25000000000001,-7.582312560268654,-7.5823125602686545,-7.221733477936296,-9.105277821142704e-05,-9.105277821142704e-05,-0.3606701351105684,-7.462119532824535,-0.1202840802223304,7.46308891693757,7.465119780830026,7.582312560815361,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,805,415,416,448,0.00030000000000000003,4.425e-06,0.00030000000000000003,4.5e-06,0.00032500000000000004,4.425e-06,0.00030833333333333337,4.45e-06,3.0833333333333335,44.5,-8.891628228088232,-8.413509107572581,-8.413509107572581,0.478027393419963,-9.172709568781352e-05,-9.172709568781352e-05,-8.572882147744465,0.15928131307619578,8.574361717108221,8.577162303624483,8.904468694728246,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,806,415,447,448,0.00030000000000000003,4.425e-06,0.00032500000000000004,4.350000000000001e-06,0.00032500000000000004,4.425e-06,0.0003166666666666667,4.4e-06,3.166666666666667,44.0,-8.413509107572581,-8.413509107572581,-7.98517559569898,-9.177729288234804e-05,-9.177729288234804e-05,-0.4284252891664837,-8.27073127028138,-0.1428696145840828,8.271965151763013,8.274559538082164,8.41350910807315,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,807,416,417,449,0.00030000000000000003,4.5e-06,0.00030000000000000003,4.575e-06,0.00032500000000000004,4.5e-06,0.00030833333333333337,4.525000000000001e-06,3.0833333333333335,45.25000000000001,-9.986087151389633,-9.408738634527188,-9.408738634527188,0.5772576372139743,-9.087964847174334e-05,-9.087964847174333e-05,-9.601188140148002,0.19235862597234357,9.603114887551051,9.606745012803795,10.0027577684792,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,808,416,448,449,0.00030000000000000003,4.5e-06,0.00032500000000000004,4.425e-06,0.00032500000000000004,4.5e-06,0.0003166666666666667,4.475e-06,3.166666666666667,44.75,-9.408738634527188,-9.408738634527188,-8.89460498649886,-9.17620949190591e-05,-9.176209491905908e-05,-0.5142254101232455,-9.237360751851078,-0.17146964477102788,9.23895207796407,9.242311453311117,9.40873863497466,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,809,417,418,450,0.00030000000000000003,4.575e-06,0.00030000000000000003,4.65e-06,0.00032500000000000004,4.575e-06,0.00030833333333333337,4.6e-06,3.0833333333333335,46.0,-11.320189429341593,-10.614127146342698,-10.614127146342698,0.705973192114628,-8.909088426635408e-05,-8.90908842663541e-05,-10.849481240675663,0.2352650034486984,10.85203173666668,10.85681201468534,11.342181750622833,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,810,417,449,450,0.00030000000000000003,4.575e-06,0.00032500000000000004,4.5e-06,0.00032500000000000004,4.575e-06,0.0003166666666666667,4.55e-06,3.166666666666667,45.49999999999999,-10.614127146342698,-10.614127146342698,-9.989692500986978,-9.09165454878783e-05,-9.09165454878783e-05,-0.6245255619012063,-10.405982264557458,-0.20823579833072736,10.408065576176526,10.412483162657075,10.614127146732075,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,811,418,419,451,0.00030000000000000003,4.65e-06,0.00030000000000000003,4.7250000000000005e-06,0.00032500000000000004,4.65e-06,0.00030833333333333337,4.675000000000001e-06,3.0833333333333335,46.75000000000001,-12.969401730607146,-12.093287511406542,-12.093287511406544,0.876027993250047,-8.622595055528941e-05,-8.622595055528941e-05,-12.385325584473412,0.2919518471163121,12.3887661094415,12.395176356537677,12.998954046185151,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,812,418,450,451,0.00030000000000000003,4.65e-06,0.00032500000000000004,4.575e-06,0.00032500000000000004,4.65e-06,0.0003166666666666667,4.625000000000001e-06,3.166666666666667,46.25000000000001,-12.093287511406544,-12.093287511406542,-11.324613637927948,-8.912985943536385e-05,-8.912985943536385e-05,-0.7687630033380286,-11.837062886913678,-0.2563137543522998,11.839837605703018,11.845750707458896,12.093287511734996,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,813,419,420,452,0.00030000000000000003,4.7250000000000005e-06,0.00030000000000000003,4.8e-06,0.00032500000000000004,4.7250000000000005e-06,0.00030833333333333337,4.75e-06,3.0833333333333335,47.5,-15.041494949666856,-13.935923498477656,-13.935923498477658,1.105489334131138,-8.211705805965028e-05,-8.21170580596503e-05,-14.304447315540722,0.36844170000500626,14.309191531647857,14.317970580993844,15.082064745542343,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,814,419,451,452,0.00030000000000000003,4.7250000000000005e-06,0.00032500000000000004,4.65e-06,0.00032500000000000004,4.7250000000000005e-06,0.0003166666666666667,4.7e-06,3.166666666666667,47.0,-13.935923498477655,-13.935923498477656,-12.97491310456473,-8.626536488113307e-05,-8.626536488113305e-05,-0.9610966592778071,-13.61558670050668,-0.32042306333585646,13.619356524393211,13.62743576123865,13.935923498744653,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,815,420,421,453,0.00030000000000000003,4.8e-06,0.00030000000000000003,4.875e-06,0.00032500000000000004,4.8e-06,0.00030833333333333337,4.8249999999999995e-06,3.0833333333333335,48.24999999999999,-17.694680417575665,-16.271809009537765,-16.271809009537765,1.4227948440552685,-7.656398263151509e-05,-7.656398263151509e-05,-16.746099478883732,0.47421390536333513,16.75281249774825,16.76513611955927,17.75179033924201,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,816,420,452,453,0.00030000000000000003,4.8e-06,0.00032500000000000004,4.7250000000000005e-06,0.00032500000000000004,4.8e-06,0.0003166666666666667,4.775e-06,3.166666666666667,47.75,-16.271809009537765,-16.271809009537765,-15.04848164622925,-8.215669196391091e-05,-8.215669196391091e-05,-1.2234095200004826,-15.86403322176826,-0.4078579444614701,15.869275287933831,15.880582686560539,16.27180900974517,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,817,421,422,454,0.00030000000000000003,4.875e-06,0.00030000000000000003,4.95e-06,0.00032500000000000004,4.875e-06,0.00030833333333333337,4.9e-06,3.0833333333333335,49.0,-21.16883627238824,-19.294350522674787,-19.294350522674787,1.8744164259840725,-6.932372938417917e-05,-6.932372938417917e-05,-19.919179105912605,0.6247592595084347,19.928974393725504,19.94678711958025,21.2516603131421,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,818,421,453,454,0.00030000000000000003,4.875e-06,0.00032500000000000004,4.8e-06,0.00032500000000000004,4.875e-06,0.0003166666666666667,4.85e-06,3.166666666666667,48.5,-19.294350522674787,-19.294350522674787,-17.70372092071923,-7.66018442242674e-05,-7.66018442242674e-05,-1.5907062037997768,-18.764140655356268,-0.5302864691627418,18.771632275147812,18.787913997532403,19.294350522826846,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,819,422,423,455,0.00030000000000000003,4.95e-06,0.00030000000000000003,5.025e-06,0.00032500000000000004,4.95e-06,0.00030833333333333337,4.975e-06,3.0833333333333335,49.75,-25.841843276426623,-23.30204148921844,-23.30204148921844,2.5397416665748835,-6.0120633299325586e-05,-6.0120633299325586e-05,-24.148642084954503,0.8465404751027616,24.163475439663536,24.190143166579983,25.966346521147955,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,820,422,454,455,0.00030000000000000003,4.95e-06,0.00032500000000000004,4.875e-06,0.00032500000000000004,4.95e-06,0.0003166666666666667,4.925e-06,3.166666666666667,49.25,-23.30204148921844,-23.30204148921844,-21.180823384060325,-6.935955203448832e-05,-6.935955203448832e-05,-2.1212874647101465,-22.594968787499067,-0.7071420612714051,22.606031593423825,22.630288731937014,23.302041489321667,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,821,423,424,456,0.00030000000000000003,5.025e-06,0.00030000000000000003,5.1e-06,0.00032500000000000004,5.025e-06,0.00030833333333333337,5.05e-06,3.0833333333333335,50.5,-32.33704397314357,-28.775186205554924,-28.77518620555492,3.5618090950839143,-4.867250474282024e-05,-4.867250474282023e-05,-29.96247212808447,1.1872372500248096,29.985984531345395,30.02766174401155,32.532612820842466,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,822,423,455,456,0.00030000000000000003,5.025e-06,0.00032500000000000004,4.95e-06,0.00032500000000000004,5.025e-06,0.0003166666666666667,5e-06,3.166666666666667,50.00000000000001,-28.77518620555492,-28.775186205554924,-25.858213599702164,-6.015275448489176e-05,-6.015275448489176e-05,-2.91703275860724,-27.802862003604,-0.9723843547054032,27.819861015553673,27.857533089959073,28.775186205617796,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,823,424,425,457,0.00030000000000000003,5.1e-06,0.00030000000000000003,5.1750000000000004e-06,0.00032500000000000004,5.1e-06,0.00030833333333333337,5.125e-06,3.0833333333333335,51.25,-41.7425687257675,-36.52681886961721,-36.52681886961721,5.215715071792213,-3.4784358080405914e-05,-3.4784358080405914e-05,-38.265402155000636,1.7385485010253507,38.304876360253985,38.37359836319173,42.06715735030765,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,824,424,456,457,0.00030000000000000003,5.1e-06,0.00032500000000000004,5.025e-06,0.00032500000000000004,5.1e-06,0.0003166666666666667,5.0750000000000005e-06,3.166666666666667,50.75000000000001,-36.52681886961721,-36.52681886961721,-32.36022931518887,-4.8698916889545544e-05,-4.869891688954555e-05,-4.166638253345227,-35.137955684807764,-1.3889118837263357,35.165395006003706,35.22700279711438,36.526818869649674,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,825,425,426,458,0.00030000000000000003,5.1750000000000004e-06,0.00030000000000000003,5.2500000000000006e-06,0.00032500000000000004,5.1750000000000004e-06,0.00030833333333333337,5.2e-06,3.0833333333333335,52.0,-56.09825172061404,-48.0225906331522,-48.02259063315219,8.075642421539765,-1.8665922068621175e-05,-1.8665922068621175e-05,-50.71447766230614,2.691868363231876,50.78586811156738,50.90723942303777,56.67653700280168,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,826,425,457,458,0.00030000000000000003,5.1750000000000004e-06,0.00032500000000000004,5.1e-06,0.00032500000000000004,5.1750000000000004e-06,0.0003166666666666667,5.150000000000001e-06,3.166666666666667,51.50000000000001,-48.02259063315219,-48.0225906331522,-41.776952888637254,-3.480694328900714e-05,-3.480694328900714e-05,-6.2456725514582265,-45.940711384980546,-2.0819140551149347,45.987860666603815,46.095473209143954,48.02259063316481,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,827,426,427,459,0.00030000000000000003,5.2500000000000006e-06,0.00030000000000000003,5.325e-06,0.00032500000000000004,5.2500000000000006e-06,0.00030833333333333337,5.275e-06,3.0833333333333335,52.75,-79.59940295863903,-66.12558406138972,-66.12558406138972,13.473817020167534,-1.8770817815235941e-06,-1.8770817815235941e-06,-70.61685702713949,4.4912710886679905,70.75953654726241,70.99429208194195,80.73170812304636,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,828,426,458,459,0.00030000000000000003,5.2500000000000006e-06,0.00032500000000000004,5.1750000000000004e-06,0.00032500000000000004,5.2500000000000006e-06,0.0003166666666666667,5.225000000000001e-06,3.166666666666667,52.25000000000001,-66.12558406138972,-66.12558406138972,-56.15239826130264,-1.8674579731918312e-05,-1.867457973191831e-05,-9.9732044746668,-62.80118879469402,-3.3244139412754206,62.889117040071,63.094119389380076,66.12558406139236,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_8p0um_on_proxy,L=8 um on proxy,P4,8.0,0.0008,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,829,427,428,460,0.00030000000000000003,5.325e-06,0.00030000000000000003,5.4e-06,0.00032500000000000004,5.325e-06,0.00030833333333333337,5.3500000000000004e-06,3.0833333333333335,53.50000000000001,-122.03100265266487,-97.05579847690476,-97.05579847690474,24.975213499436126,9.323676004107865e-06,9.323676004107865e-06,-105.38086653549146,8.32507738226271,105.70919517805311,106.2240440090506,124.56053507334141,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
