case_id,solve_mode,interface_equation_active,dit_cm2_ev,source_v,drain_v,vbg_v,vtg_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000175,2.2500000000000005e-06,1.75,22.500000000000004,0.02948113207546942,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000175,2.375e-06,1.75,23.75,0.031118972746328855,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000175,2.5e-06,1.75,25.000000000000004,0.0327568134171883,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000175,2.6250000000000003e-06,1.75,26.250000000000004,0.034394654088047746,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000175,2.75e-06,1.75,27.5,0.03603249475890719,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000175,2.875e-06,1.75,28.75,0.03767033542976665,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.000175,3e-06,1.75,30.0,0.03930817610062612,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0002,0.0,2.0,0.0,0.0,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0002,5.000000000000001e-07,2.0,5.000000000000001,0.006551362683438153,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0002,1.0000000000000002e-06,2.0,10.000000000000002,0.013102725366876306,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0002,1.5000000000000002e-06,2.0,15.000000000000002,0.01965408805031446,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0002,2.0000000000000003e-06,2.0,20.000000000000004,0.026205450733752616,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0002,2.1250000000000004e-06,2.0,21.250000000000004,0.027843291404612155,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0002,2.2500000000000005e-06,2.0,22.500000000000004,0.029481132075471695,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0002,2.375e-06,2.0,23.75,0.031118972746331228,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0002,2.5e-06,2.0,25.000000000000004,0.03275681341719077,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0002,2.6250000000000003e-06,2.0,26.250000000000004,0.03439465408805031,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0002,2.75e-06,2.0,27.5,0.03603249475890984,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0002,2.875e-06,2.0,28.75,0.03767033542976938,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.0002,3e-06,2.0,30.0,0.03930817610062892,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00022500000000000002,0.0,2.25,0.0,0.0,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00022500000000000002,5.000000000000001e-07,2.25,5.000000000000001,0.006551362683438155,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00022500000000000002,1.0000000000000002e-06,2.25,10.000000000000002,0.013102725366876311,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00022500000000000002,1.5000000000000002e-06,2.25,15.000000000000002,0.019654088050314468,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00022500000000000002,2.0000000000000003e-06,2.25,20.000000000000004,0.026205450733752623,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00022500000000000002,2.1250000000000004e-06,2.25,21.250000000000004,0.027843291404612162,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00022500000000000002,2.2500000000000005e-06,2.25,22.500000000000004,0.029481132075471702,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00022500000000000002,2.375e-06,2.25,23.75,0.031118972746331235,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00022500000000000002,2.5e-06,2.25,25.000000000000004,0.03275681341719078,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00022500000000000002,2.6250000000000003e-06,2.25,26.250000000000004,0.034394654088050314,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00022500000000000002,2.75e-06,2.25,27.5,0.03603249475890985,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00022500000000000002,2.875e-06,2.25,28.75,0.037670335429769386,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00022500000000000002,3e-06,2.25,30.0,0.03930817610062893,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00025,0.0,2.5,0.0,0.0,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00025,5.000000000000001e-07,2.5,5.000000000000001,0.006551362683438156,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00025,1.0000000000000002e-06,2.5,10.000000000000002,0.01310272536687631,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00025,1.5000000000000002e-06,2.5,15.000000000000002,0.019654088050314468,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00025,2.0000000000000003e-06,2.5,20.000000000000004,0.026205450733752623,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00025,2.1250000000000004e-06,2.5,21.250000000000004,0.027843291404612162,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00025,2.2500000000000005e-06,2.5,22.500000000000004,0.029481132075471702,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00025,2.375e-06,2.5,23.75,0.031118972746331235,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00025,2.5e-06,2.5,25.000000000000004,0.03275681341719078,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00025,2.6250000000000003e-06,2.5,26.250000000000004,0.034394654088050314,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00025,2.75e-06,2.5,27.5,0.03603249475890985,
electrostatic_reference_no_equation,electrostatic,False,0.0,0.0,0.0,0.0,0.1,bottom_oxide,0.00025,2.875e-06,2.5,28.75,0.037670335429769386,
