state_id,state_label,source_family,mesh_level,stage_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,24,13,14,15,2.5e-05,3.45e-06,0.0,3.525e-06,2.5e-05,3.525e-06,1.6666666666666667e-05,3.5000000000000004e-06,0.16666666666666669,35.00000000000001,-3.442970276652625,-3.4429702766526247,-3.39902646222497,-0.028112316683313834,-0.02811231668331383,-0.0720561311109689,-3.4283223385100734,-0.04276025482586552,3.428588994924873,3.4286534091757375,3.443085045168469,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,25,13,15,72,2.5e-05,3.45e-06,2.5e-05,3.525e-06,5e-05,3.45e-06,3.3333333333333335e-05,3.4749999999999998e-06,0.33333333333333337,34.75,-2.039808386810233,-2.0057963883372096,-2.0057963883372096,0.005899681789709207,-0.028112316683313834,-0.02811231668331383,-2.0171337211615508,-0.01677498385897282,2.017203472416829,2.0172678950408387,2.0398169185362165,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,26,13,71,72,2.5e-05,3.45e-06,5e-05,3.3750000000000003e-06,5e-05,3.45e-06,4.1666666666666665e-05,3.4250000000000002e-06,0.41666666666666663,34.25,-2.0057963883372096,-2.0057963883372096,-1.9741906051017004,4.658576184275289e-06,4.658576184275288e-06,-0.03160112465932473,-1.9952611272587066,-0.010530602502318727,1.9952889163072967,1.9953454290782904,2.0057963883426195,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,27,14,15,16,0.0,3.525e-06,2.5e-05,3.525e-06,0.0,3.6000000000000003e-06,8.333333333333334e-06,3.5500000000000003e-06,0.08333333333333334,35.5,-3.4429702766525816,-3.4429702766526247,-3.442970276652625,-4.3833529029365956e-14,0.0,0.0,-3.4429702766526105,-1.4611176343121986e-14,3.4429702766526105,3.4429702766526105,3.442970276652625,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,28,15,16,17,2.5e-05,3.525e-06,0.0,3.6000000000000003e-06,2.5e-05,3.6000000000000003e-06,1.6666666666666667e-05,3.575e-06,0.16666666666666669,35.75,-3.4900419083579526,-3.4900419083579526,-3.4432074324632858,-0.03221746100674478,-0.03221746100674478,-0.07905193690141206,-3.4744304163930635,-0.04782895297163387,3.474759607095092,3.474831999980054,3.490190608962287,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,29,15,17,73,2.5e-05,3.525e-06,2.5e-05,3.6000000000000003e-06,5e-05,3.525e-06,3.3333333333333335e-05,3.5500000000000003e-06,0.33333333333333337,35.5,-2.111858055714639,-2.0745888367460017,-2.0745888367460017,0.005051757961892034,-0.03221746100674478,-0.03221746100674478,-2.0870119097355473,-0.019794388017199176,2.087105778147095,2.0871806881022223,2.111864097839944,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,30,15,72,73,2.5e-05,3.525e-06,5e-05,3.45e-06,5e-05,3.525e-06,4.1666666666666665e-05,3.5000000000000004e-06,0.41666666666666663,35.00000000000001,-2.0745888367460017,-2.0745888367460017,-2.0399300413716643,6.956686836922272e-06,6.956686836922271e-06,-0.03465183868750049,-2.063035904954556,-0.011545975104608882,2.0630682137711247,2.0631340017347117,2.0745888367576657,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,31,16,17,18,0.0,3.6000000000000003e-06,2.5e-05,3.6000000000000003e-06,0.0,3.6750000000000004e-06,8.333333333333334e-06,3.625e-06,0.08333333333333334,36.25,-3.490041908357929,-3.4900419083579526,-3.4900419083579526,-2.3909197652381426e-14,0.0,0.0,-3.490041908357945,-7.969732550793809e-15,3.490041908357945,3.490041908357945,3.4900419083579526,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,32,17,18,19,2.5e-05,3.6000000000000003e-06,0.0,3.6750000000000004e-06,2.5e-05,3.6750000000000004e-06,1.6666666666666667e-05,3.6500000000000006e-06,0.16666666666666669,36.50000000000001,-3.540155068568398,-3.5401550685683985,-3.490300185725402,-0.036237572981427976,-0.036237572981427976,-0.08609245582442417,-3.523536774287399,-0.05285586726242671,3.523933192110729,3.524014290702224,3.5403405304018576,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,33,17,19,74,2.5e-05,3.6000000000000003e-06,2.5e-05,3.6750000000000004e-06,5e-05,3.6000000000000003e-06,3.3333333333333335e-05,3.625e-06,0.33333333333333337,36.25,-2.1908637613328192,-2.1500045691918093,-2.1500045691918093,0.004621619159581804,-0.036237572981427976,-0.036237572981427976,-2.163624299905479,-0.02261784226775805,2.1637425165509696,2.1638295008561266,2.190868635971825,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,34,17,73,74,2.5e-05,3.6000000000000003e-06,5e-05,3.525e-06,5e-05,3.6000000000000003e-06,4.1666666666666665e-05,3.575e-06,0.41666666666666663,35.75,-2.1500045691918093,-2.1500045691918093,-2.1119872337544696,9.746788909670805e-06,9.746788909670807e-06,-0.038007588648430096,-2.1373321240460292,-0.01266269835687025,2.137369634014853,2.1374461130589206,2.1500045692139023,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_bulk_nga_5e16_common_primary,NGA 5e16 common-primary state,top_primary,interface_4x,T03_P2_BULK_TRAPS_FORMAL,0.0,0.3,0.01,channel,35,18,19,20,0.0,3.6750000000000004e-06,2.5e-05,3.6750000000000004e-06,0.0,3.7500000000000005e-06,8.333333333333334e-06,3.7000000000000006e-06,0.08333333333333334,37.00000000000001,-3.5401550685683456,-3.5401550685683985,-3.540155068568398,-5.268878741913686e-14,0.0,0.0,-3.5401550685683802,-1.7562929139712286e-14,3.5401550685683802,3.5401550685683802,3.5401550685683985,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
