state_id,state_label,source_family,mesh_level,stage_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,31,16,17,18,0.0,3.6000000000000003e-06,2.5e-05,3.6000000000000003e-06,0.0,3.6750000000000004e-06,8.333333333333334e-06,3.625e-06,0.08333333333333334,36.25,-2.8370801589084937,-2.8370801589085635,-2.8370801589085635,-7.039930419867864e-14,0.0,0.0,-2.8370801589085404,-2.346643473289288e-14,2.8370801589085404,2.8370801589085404,2.8370801589085635,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,32,17,18,19,2.5e-05,3.6000000000000003e-06,0.0,3.6750000000000004e-06,2.5e-05,3.6750000000000004e-06,1.6666666666666667e-05,3.6500000000000006e-06,0.16666666666666669,36.50000000000001,-2.9015911367720744,-2.901591136772075,-2.8373800833602854,-0.03576376385212912,-0.03576376385212912,-0.09997481726391902,-2.880187452301478,-0.05716744832272575,2.8807547409563714,2.880921301397084,2.901811532784156,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,33,17,19,74,2.5e-05,3.6000000000000003e-06,2.5e-05,3.6750000000000004e-06,5e-05,3.6000000000000003e-06,3.3333333333333335e-05,3.625e-06,0.33333333333333337,36.25,-1.5408830156025906,-1.498965644967844,-1.498965644967844,0.006153606782617295,-0.03576376385212912,-0.03576376385212912,-1.5129381018460928,-0.021791306973880317,1.5130950271140566,1.5132265859186809,1.540895302948571,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,34,17,73,74,2.5e-05,3.6000000000000003e-06,5e-05,3.525e-06,5e-05,3.6000000000000003e-06,4.1666666666666665e-05,3.575e-06,0.41666666666666663,35.75,-1.498965644967844,-1.498965644967844,-1.449509401323158,-0.0015882480426823223,-0.0015882480426823225,-0.05104449168736834,-1.4824802304196154,-0.018073662590910995,1.4825903988844815,1.4827802872821447,1.4989664863917769,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,35,18,19,20,0.0,3.6750000000000004e-06,2.5e-05,3.6750000000000004e-06,0.0,3.7500000000000005e-06,8.333333333333334e-06,3.7000000000000006e-06,0.08333333333333334,37.00000000000001,-2.901591136772081,-2.901591136772075,-2.9015911367720744,5.755917953351084e-15,0.0,0.0,-2.9015911367720766,1.9186393177836946e-15,2.9015911367720766,2.9015911367720766,2.901591136772081,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,36,19,20,21,2.5e-05,3.6750000000000004e-06,0.0,3.7500000000000005e-06,2.5e-05,3.7500000000000005e-06,1.6666666666666667e-05,3.7250000000000003e-06,0.16666666666666669,37.25,-2.9681017148748117,-2.9681017148748117,-2.901908773291705,-0.03968589829179867,-0.03968589829179867,-0.10587883987490507,-2.946037401013776,-0.06175021215283414,2.946684485463777,2.94685790438249,2.9683670191480744,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,37,19,21,75,2.5e-05,3.6750000000000004e-06,2.5e-05,3.7500000000000005e-06,5e-05,3.6750000000000004e-06,3.3333333333333335e-05,3.7000000000000006e-06,0.33333333333333337,37.00000000000001,-1.6397340182466387,-1.5942129811592871,-1.5942129811592873,0.00583513879555252,-0.03968589829179867,-0.03968589829179867,-1.6093866601884044,-0.02451221926268161,1.6095733195122142,1.60971937992061,1.6397444006429878,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,38,19,74,75,2.5e-05,3.6750000000000004e-06,5e-05,3.6000000000000003e-06,5e-05,3.6750000000000004e-06,4.1666666666666665e-05,3.6500000000000006e-06,0.41666666666666663,36.50000000000001,-1.5942129811592873,-1.5942129811592871,-1.5410662567124662,-0.001780038729121027,-0.0017800387291210273,-0.0549267631759425,-1.5764974063436803,-0.019495613544728185,1.5766179471120567,1.5768242490487567,1.5942139749213904,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,39,20,21,22,0.0,3.7500000000000005e-06,2.5e-05,3.7500000000000005e-06,0.0,3.825000000000001e-06,8.333333333333334e-06,3.7750000000000003e-06,0.08333333333333334,37.75,-2.9681017148747295,-2.9681017148748117,-2.9681017148748117,-8.235390302486936e-14,0.0,0.0,-2.968101714874784,-2.7451301008289787e-14,2.968101714874784,2.968101714874784,2.9681017148748117,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
p2_dit_6p02e12_common_primary,P2 D_it=6.02e12 common-primary proxy,top_primary,interface_4x,T03_P2_DIT_FORMAL,0.0,0.3,0.01,channel,40,21,22,23,2.5e-05,3.7500000000000005e-06,0.0,3.825000000000001e-06,2.5e-05,3.825000000000001e-06,1.6666666666666667e-05,3.800000000000001e-06,0.16666666666666669,38.00000000000001,-3.0367466662891407,-3.036746666289141,-2.9684371396334055,-0.043498726236241805,-0.043498726236241805,-0.11180825289197815,-3.0139768240705624,-0.06626856845482058,3.0147052624094988,3.0148861476112856,3.0370581908159724,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
