state_id,state_label,mode_id,source_v,drain_v,vbg_v,vtg_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0001,5.000000000000001e-07,1.0,5.000000000000001,3.8584337962969346e-05,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0001,1.0000000000000002e-06,1.0,10.000000000000002,7.716866913608622e-05,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0001,1.5000000000000002e-06,1.0,15.000000000000002,0.00011575298672949915,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0001,2.0000000000000003e-06,1.0,20.000000000000004,0.00015433728395335844,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0001,2.1250000000000004e-06,1.0,21.250000000000004,0.0001639833540156669,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0001,2.2500000000000005e-06,1.0,22.500000000000004,0.00017362942227442153,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0001,2.375e-06,1.0,23.75,0.00018327548862353093,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0001,2.5e-06,1.0,25.000000000000004,0.00019292155295690388,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0001,2.6250000000000003e-06,1.0,26.250000000000004,0.00020256761516844907,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0001,2.75e-06,1.0,27.5,0.00021221367515207522,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0001,2.875e-06,1.0,28.75,0.00022185973280169113,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.0001,3e-06,1.0,30.0,0.0002315057880112055,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000125,0.0,1.25,0.0,0.0,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000125,5.000000000000001e-07,1.25,5.000000000000001,4.8272584895444796e-05,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000125,1.0000000000000002e-06,1.25,10.000000000000002,9.654516296504244e-05,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000125,1.5000000000000002e-06,1.25,15.000000000000002,0.00014481772738294591,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000125,2.0000000000000003e-06,1.25,20.000000000000004,0.0001930902713233085,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000125,2.1250000000000004e-06,1.25,21.250000000000004,0.00020515840304224489,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000125,2.2500000000000005e-06,1.25,22.500000000000004,0.00021722653294806575,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000125,2.375e-06,1.25,23.75,0.00022929466093411717,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000125,2.5e-06,1.25,25.000000000000004,0.0002413627868937454,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000125,2.6250000000000003e-06,1.25,26.250000000000004,0.00025343091072029656,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000125,2.75e-06,1.25,27.5,0.00026549903230711677,
top_gate_zero_reference,VTG=0 V reference at fixed VDS and VBG,enabled_symmetric_teaching_top_stack,0.0,0.01,0.0,0.0,bottom_oxide,0.000125,2.875e-06,1.25,28.75,0.00027756715154755233,
