state_id,state_label,source_family,mesh_level,stage_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1268,653,685,686,0.000475,4.95e-06,0.0005,4.875e-06,0.0005,4.95e-06,0.0004916666666666666,4.925e-06,4.916666666666666,49.25,-1.650525826115623,-1.6505258261156228,-1.530198477876148,-2.135543222975358e-06,-2.135543222975358e-06,-0.12032948378269798,-1.610416710035798,-0.040111251623047975,1.6109161655620974,1.6119913281963123,1.6505258261170046,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1269,654,655,687,0.000475,5.025e-06,0.000475,5.1e-06,0.0005,5.025e-06,0.0004833333333333333,5.05e-06,4.833333333333333,50.5,-2.068378284583789,-1.919307707770314,-1.9193077077703142,0.14906942222310632,-1.1545903688741462e-06,-1.1545903688741462e-06,-1.9689979000414723,0.04968903768078953,1.969624769044442,1.9707861699167897,2.0737430942090462,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1270,654,686,687,0.000475,5.025e-06,0.0005,4.95e-06,0.0005,5.025e-06,0.0004916666666666666,5e-06,4.916666666666666,50.00000000000001,-1.9193077077703142,-1.919307707770314,-1.7786696789364627,-1.6836704460950915e-06,-1.6836704460950917e-06,-0.14063971250429722,-1.872428364825697,-0.04688102661506313,1.8730151659984806,1.8742788779164767,1.9193077077710528,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1271,655,656,688,0.000475,5.1e-06,0.000475,5.1750000000000004e-06,0.0005,5.1e-06,0.0004833333333333333,5.125e-06,4.833333333333333,51.25,-2.4089969947861527,-2.2340577430364776,-2.2340577430364776,0.17493865852133225,-5.932283433174646e-07,-5.932283433174647e-07,-2.292370826953036,0.0583124906882152,2.2931123729193055,2.2944853510614998,2.4153405671113872,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1272,655,687,688,0.000475,5.1e-06,0.0005,5.025e-06,0.0005,5.1e-06,0.0004916666666666666,5.0750000000000005e-06,4.916666666666666,50.75000000000001,-2.2340577430364776,-2.2340577430364776,-2.0693197104198844,-1.1571919810107623e-06,-1.1571919810107623e-06,-0.16473918980857447,-2.179145065497613,-0.0549138347308455,2.1798368621819946,2.1813274361779196,2.2340577430367774,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1273,656,657,689,0.000475,5.1750000000000004e-06,0.000475,5.2500000000000006e-06,0.0005,5.1750000000000004e-06,0.0004833333333333333,5.2e-06,4.833333333333333,52.0,-2.809469132195637,-2.603573437566954,-2.603573437566954,0.20589562781410733,-6.681457544527424e-08,-6.681457544527424e-08,-2.6722053357765154,0.06863183139498548,2.6730865464539506,2.674716856514251,2.8170036944088435,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1274,656,688,689,0.000475,5.1750000000000004e-06,0.0005,5.1e-06,0.0005,5.1750000000000004e-06,0.0004916666666666666,5.150000000000001e-06,4.916666666666666,51.50000000000001,-2.603573437566954,-2.603573437566954,-2.410102226179599,-5.94573261121322e-07,-5.94573261121322e-07,-0.19347180596061594,-2.539083033771169,-0.06449099836904607,2.5399019156761233,2.54166737989643,2.603573437567022,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1275,657,658,690,0.000475,5.2500000000000006e-06,0.000475,5.325e-06,0.0005,5.2500000000000006e-06,0.0004833333333333333,5.275e-06,4.833333333333333,52.75,-3.281853069870504,-3.038688254591032,-3.038688254591032,0.24316511906621183,3.037867398590449e-07,3.037867398590449e-07,-3.119743193017522,0.08105524221323052,3.120795979020322,3.122741922822988,3.2908492592868694,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1276,657,689,690,0.000475,5.2500000000000006e-06,0.0005,5.1750000000000004e-06,0.0005,5.2500000000000006e-06,0.0004916666666666666,5.225000000000001e-06,4.916666666666666,52.25000000000001,-3.038688254591032,-3.038688254591032,-2.810770572326722,-6.694985143429195e-08,-6.694985143429195e-08,-0.22791774921416177,-2.962715693836262,-0.07597262770462156,2.963689613077596,2.965790852389832,3.0386882545910328,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1277,658,659,691,0.000475,5.325e-06,0.000475,5.4e-06,0.0005,5.325e-06,0.0004833333333333333,5.3500000000000004e-06,4.833333333333333,53.50000000000001,-3.8412138579323076,-3.552867575335602,-3.552867575335602,0.28834660464766426,3.220509588980137e-07,3.220509588980137e-07,-3.648983002867837,0.09611574958319402,3.65024864804253,3.652585465000991,3.852021244331739,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1278,658,690,691,0.000475,5.325e-06,0.0005,5.2500000000000006e-06,0.0005,5.325e-06,0.0004916666666666666,5.3e-06,4.916666666666666,53.0,-3.5528675753356027,-3.552867575335602,-3.2833909940581516,3.0446115928255355e-07,3.0446115928255355e-07,-0.2694762768162918,-3.463042048243119,-0.08982522263132442,3.4642068065461484,3.466721962695623,3.5528675753356156,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1279,659,691,692,0.000475,5.4e-06,0.0005,5.325e-06,0.0005,5.4e-06,0.0004916666666666666,5.374999999999999e-06,4.916666666666666,53.74999999999999,-4.163022784678357,-4.163022784678357,-3.8430388485860454,3.2282732544368065e-07,3.228273254436807e-07,-0.31998361326498515,-4.056361472647587,-0.10666098920344474,4.057763542075556,4.060794278251681,4.163022784678369,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1280,660,661,693,0.0005,3e-06,0.0005,3.075e-06,0.0005250000000000001,3e-06,0.0005083333333333334,3.0250000000000003e-06,5.083333333333334,30.250000000000004,-0.03633550331792487,-0.033702650241216874,-0.033702650241216874,0.002632808878004943,-4.41987030612181e-08,-4.419870306121811e-08,-0.034580267933452875,0.0008775734935329402,0.03459140161349263,0.0346120211205389,0.03643076287912499,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1281,661,662,694,0.0005,3.075e-06,0.0005,3.1500000000000003e-06,0.0005250000000000001,3.075e-06,0.0005083333333333334,3.1000000000000004e-06,5.083333333333334,31.000000000000004,-0.04232536425286201,-0.039265443494662246,-0.03926544349466225,0.003059779213779966,-1.4154441980501855e-07,-1.4154441980501855e-07,-0.04028541708072884,0.0010198320416467852,0.040298323622223395,0.040322235226941394,0.042435818690989446,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1282,661,693,694,0.0005,3.075e-06,0.0005250000000000001,3e-06,0.0005250000000000001,3.075e-06,0.0005166666666666667,3.05e-06,5.166666666666667,30.5,-0.03926544349466225,-0.039265443494662246,-0.03635214178248672,-4.4263767871153256e-08,-4.4263767871153256e-08,-0.002913345975943399,-0.038294342923937075,-0.000971144834493047,0.038306655064957736,0.038333194370964434,0.039265443494687205,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1283,662,663,695,0.0005,3.1500000000000003e-06,0.0005,3.225e-06,0.0005250000000000001,3.1500000000000003e-06,0.0005083333333333334,3.1750000000000005e-06,5.083333333333334,31.750000000000004,-0.04928473007338376,-0.04572967809492568,-0.045729678094925674,0.0035548036081275436,-2.4837033054819975e-07,-2.4837033054819975e-07,-0.04691469542107837,0.0011847689558221492,0.04692965292787953,0.04695737340036874,0.04941276400990593,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1284,662,694,695,0.0005,3.1500000000000003e-06,0.0005250000000000001,3.075e-06,0.0005250000000000001,3.1500000000000003e-06,0.0005166666666666667,3.125e-06,5.166666666666667,31.25,-0.045729678094925674,-0.04572967809492568,-0.042344698953208006,-1.4175983211361742e-07,-1.4175983211361742e-07,-0.003385120901549777,-0.04460135171435312,-0.001128468140404668,0.04461562523479121,0.04464638212036646,0.04572967809514541,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1285,663,664,696,0.0005,3.225e-06,0.0005,3.3e-06,0.0005250000000000001,3.225e-06,0.0005083333333333334,3.25e-06,5.083333333333334,32.5,-0.05736782395307769,-0.05323888720456306,-0.053238887204563067,0.0041285715975718585,-3.651509427794088e-07,-3.651509427794088e-07,-0.05461519945406793,0.0013759470985620999,0.054632529154576615,0.05466465543103793,0.05751619188148318,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1286,663,695,696,0.0005,3.225e-06,0.0005250000000000001,3.1500000000000003e-06,0.0005250000000000001,3.225e-06,0.0005166666666666667,3.2e-06,5.166666666666667,32.0,-0.05323888720456305,-0.05323888720456306,-0.049307190321127375,-2.4875630823425576e-07,-2.4875630823425576e-07,-0.003931945639743912,-0.05192832157675117,-0.001310814384120127,0.05194486323139274,0.051980496848408976,0.05323888720514421,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1287,664,665,697,0.0005,3.3e-06,0.0005,3.3750000000000003e-06,0.0005250000000000001,3.3e-06,0.0005083333333333334,3.325e-06,5.083333333333334,33.25,-0.06675306314068237,-0.06195912994499267,-0.06195912994499267,0.004793440920300299,-4.922753893991237e-07,-4.922753893991237e-07,-0.06355710767688923,0.001597485456507167,0.06357718062351808,0.06361440225704289,0.06692494687723209,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1288,664,696,697,0.0005,3.3e-06,0.0005250000000000001,3.225e-06,0.0005250000000000001,3.3e-06,0.0005166666666666667,3.275e-06,5.166666666666667,32.75,-0.06195912994499267,-0.06195912994499267,-0.057393906435588164,-3.657298480421934e-07,-3.657298480421934e-07,-0.004565589239252541,-0.06043738877519117,-0.0015221068996495418,0.06045655275797293,0.060497824149873626,0.061959129946072077,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1289,665,666,698,0.0005,3.3750000000000003e-06,0.0005,3.45e-06,0.0005250000000000001,3.3750000000000003e-06,0.0005083333333333334,3.4e-06,5.083333333333334,34.0,-0.07764683642685907,-0.07208250520608556,-0.07208250520608556,0.005563701206979985,-6.300137935212866e-07,-6.300137935212866e-07,-0.07393728227967673,0.0018541470597976475,0.07396052712240465,0.07400364072690789,0.0778459117630461,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1290,665,697,698,0.0005,3.3750000000000003e-06,0.0005250000000000001,3.3e-06,0.0005250000000000001,3.3750000000000003e-06,0.0005166666666666667,3.35e-06,5.166666666666667,33.5,-0.07208250520608556,-0.07208250520608556,-0.06678334243098394,-4.93071790024686e-07,-4.93071790024686e-07,-0.005299655846891637,-0.07031611761438501,-0.0017668806634905622,0.0703383129143644,0.07038610081849679,0.07208250520777196,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1291,666,667,699,0.0005,3.45e-06,0.0005,3.525e-06,0.0005250000000000001,3.45e-06,0.0005083333333333334,3.4749999999999998e-06,5.083333333333334,34.75,-0.09028788122922857,-0.08383122115766903,-0.08383122115766903,0.006455881600332693,-7.78471226849313e-07,-7.78471226849313e-07,-0.0859834411815222,0.002151441552626332,0.08601035320338275,0.0860602792377441,0.0905183953906652,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1292,666,698,699,0.0005,3.45e-06,0.0005250000000000001,3.3750000000000003e-06,0.0005250000000000001,3.45e-06,0.0005166666666666667,3.4250000000000002e-06,5.166666666666667,34.25,-0.08383122115766903,-0.08383122115766903,-0.07768197715564855,-6.31054156550956e-07,-6.31054156550956e-07,-0.006149875056177037,-0.08178147315699553,-0.002050379054830046,0.08180717209387492,0.08186249128136473,0.08383122116004421,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1293,667,668,700,0.0005,3.525e-06,0.0005,3.6000000000000003e-06,0.0005250000000000001,3.525e-06,0.0005083333333333334,3.5500000000000003e-06,5.083333333333334,35.5,-0.10495236128507966,-0.09746231324065092,-0.09746231324065094,0.007489110505364504,-9.375390642344233e-07,-9.375390642344233e-07,-0.09995899592212716,0.0024957451424120116,0.09999014756252592,0.1000479498724814,0.10521922312712373,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1294,667,699,700,0.0005,3.525e-06,0.0005250000000000001,3.45e-06,0.0005250000000000001,3.525e-06,0.0005166666666666667,3.5000000000000004e-06,5.166666666666667,35.00000000000001,-0.09746231324065094,-0.09746231324065092,-0.09032865219651134,-7.797831221178078e-07,-7.797831221178077e-07,-0.007134440827261705,-0.09508442622593773,-0.0023786667978353136,0.0951141743719143,0.09517819697168615,0.09746231324377042,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1295,668,669,701,0.0005,3.6000000000000003e-06,0.0005,3.6750000000000004e-06,0.0005250000000000001,3.6000000000000003e-06,0.0005083333333333334,3.625e-06,5.083333333333334,36.25,-0.12195976520141259,-0.11327312084526067,-0.11327312084526066,0.008685537518697299,-1.1068374546204957e-06,-1.1068374546204957e-06,-0.11616866896397797,0.002894441281262686,0.11620472210367777,0.11627163072680141,0.12226865047906756,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1296,668,700,701,0.0005,3.6000000000000003e-06,0.0005250000000000001,3.525e-06,0.0005250000000000001,3.6000000000000003e-06,0.0005166666666666667,3.575e-06,5.166666666666667,35.75,-0.11327312084526066,-0.11327312084526067,-0.10499965184105838,-9.391500003101624e-07,-9.391500003101624e-07,-0.008274408154202608,-0.1105152978438599,-0.002758762151401076,0.11054972558141005,0.11062380592730968,0.11327312084915393,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1297,669,670,702,0.0005,3.6750000000000004e-06,0.0005,3.7500000000000005e-06,0.0005250000000000001,3.6750000000000004e-06,0.0005083333333333334,3.7000000000000006e-06,5.083333333333334,37.00000000000001,-0.14167976977287622,-0.1316076542235473,-0.1316076542235473,0.010070829907404908,-1.285641924017433e-06,-1.285641924017433e-06,-0.1349650260733236,0.003356086207852291,0.13500674641516053,0.13508418426446053,0.1420372443337278,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1298,669,701,702,0.0005,3.6750000000000004e-06,0.0005250000000000001,3.6000000000000003e-06,0.0005250000000000001,3.6750000000000004e-06,0.0005166666666666667,3.6500000000000006e-06,5.166666666666667,36.50000000000001,-0.1316076542235473,-0.1316076542235473,-0.12201460429010814,-1.1087797188432495e-06,-1.1087797188432495e-06,-0.009594158713157984,-0.12840997091240092,-0.0031987920908652235,0.12844980693081726,0.12853551058631543,0.131607654228218,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1299,670,671,703,0.0005,3.7500000000000005e-06,0.0005,3.825000000000001e-06,0.0005250000000000001,3.7500000000000005e-06,0.0005083333333333334,3.7750000000000003e-06,5.083333333333334,37.75,-0.1645402412447262,-0.1528640094865699,-0.1528640094865699,0.011674758956265003,-1.4728018913229922e-06,-1.4728018913229922e-06,-0.15675608673928865,0.0038906044508274524,0.15680436069449147,0.15689397487544274,0.1649539056389984,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1300,670,702,703,0.0005,3.7500000000000005e-06,0.0005250000000000001,3.6750000000000004e-06,0.0005250000000000001,3.7500000000000005e-06,0.0005166666666666667,3.7250000000000003e-06,5.166666666666667,37.25,-0.1528640094865699,-0.1528640094865699,-0.14174334811055536,-1.2879429636893206e-06,-1.2879429636893206e-06,-0.011121949318978188,-0.14915712236123171,-0.0037081750683018552,0.14920320946085786,0.14930234722133515,0.1528640094919956,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1301,671,672,704,0.0005,3.825000000000001e-06,0.0005,3.9e-06,0.0005250000000000001,3.825000000000001e-06,0.0005083333333333334,3.85e-06,5.083333333333334,38.50000000000001,-0.19103658415391275,-0.17750302218471653,-0.17750302218471653,0.013531895316567526,-1.6666526286506024e-06,-1.6666526286506024e-06,-0.18201420950778194,0.004509520670436741,0.1820700640946222,0.1821737627877816,0.1915152439782628,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1302,671,703,704,0.0005,3.825000000000001e-06,0.0005250000000000001,3.7500000000000005e-06,0.0005250000000000001,3.825000000000001e-06,0.0005166666666666667,3.800000000000001e-06,5.166666666666667,38.00000000000001,-0.17750302218471653,-0.17750302218471653,-0.1646139372030105,-1.4754901340069231e-06,-1.4754901340069231e-06,-0.012890560471840016,-0.17320666052414788,-0.0042978371507026766,0.17325997418359892,0.17337464204102046,0.177503022190849,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1303,672,673,705,0.0005,3.9e-06,0.0005,3.975e-06,0.0005250000000000001,3.9e-06,0.0005083333333333334,3.925e-06,5.083333333333334,39.25,-0.2217426931184054,-0.20605839078046442,-0.2060583907804644,0.015682437430753458,-1.8649071875771757e-06,-1.8649071875771757e-06,-0.21128649155977808,0.005226235872126101,0.2113511179460172,0.21147111401472138,0.2222965604663572,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1304,672,704,705,0.0005,3.9e-06,0.0005250000000000001,3.825000000000001e-06,0.0005250000000000001,3.9e-06,0.0005166666666666667,3.875e-06,5.166666666666667,38.75,-0.2060583907804644,-0.20605839078046442,-0.19112199403934613,-1.6697534385945178e-06,-1.6697534385945176e-06,-0.01493806649455689,-0.2010795918667583,-0.004980468667144693,0.20114126213546166,0.2012738884263335,0.20605839078722968,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1305,673,674,706,0.0005,3.975e-06,0.0005,4.05e-06,0.0005250000000000001,3.975e-06,0.0005083333333333334,4e-06,5.083333333333334,40.0,-0.25732382074353227,-0.23914855270695287,-0.2391485527069529,0.018173203478696488,-2.0645578829339017e-06,-2.0645578829339017e-06,-0.24520697538581268,0.006056358120976873,0.2452817568665637,0.24542061964288361,0.25796475349692183,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1306,673,705,706,0.0005,3.975e-06,0.0005250000000000001,3.9e-06,0.0005250000000000001,3.975e-06,0.0005166666666666667,3.95e-06,5.166666666666667,39.5,-0.2391485527069529,-0.23914855270695287,-0.22184166669408578,-1.8684498500721759e-06,-1.8684498500721759e-06,-0.017308754462717107,-0.23337959070266387,-0.005770830454139084,0.23345092812125062,0.23360432938283437,0.23914855271425192,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1307,674,675,707,0.0005,4.05e-06,0.0005,4.125e-06,0.0005250000000000001,4.05e-06,0.0005083333333333334,4.075e-06,5.083333333333334,40.75,-0.29855174838860016,-0.27749066087364627,-0.27749066087364627,0.021058825775407485,-2.261739546425857e-06,-2.261739546425857e-06,-0.28451102337863093,0.007018100765438211,0.2845975687919869,0.284758285875993,0.29929353586225177,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1308,674,706,707,0.0005,4.05e-06,0.0005250000000000001,3.975e-06,0.0005250000000000001,4.05e-06,0.0005166666666666667,4.0250000000000004e-06,5.166666666666667,40.25000000000001,-0.27749066087364627,-0.27749066087364627,-0.25743850303315013,-2.0685534259138743e-06,-2.0685534259138743e-06,-0.020054226393922046,-0.2708066082601475,-0.006686121166924624,0.2708891346909724,0.27106658214498075,0.27749066088135627,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1309,675,676,708,0.0005,4.125e-06,0.0005,4.2000000000000004e-06,0.0005250000000000001,4.125e-06,0.0005083333333333334,4.15e-06,5.083333333333334,41.5,-0.3463227408847564,-0.3219170917371353,-0.3219170917371353,0.024403197524942938,-2.45162267820599e-06,-2.45162267820599e-06,-0.3300523081196756,0.008132764759862176,0.33015249197569985,0.33033854338356544,0.3471814466577549,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1310,675,707,708,0.0005,4.125e-06,0.0005250000000000001,4.05e-06,0.0005250000000000001,4.125e-06,0.0005166666666666667,4.1000000000000006e-06,5.166666666666667,41.00000000000001,-0.3219170917371353,-0.3219170917371353,-0.29868462905257637,-2.266198752759492e-06,-2.266198752759492e-06,-0.023234728883311666,-0.314172937508949,-0.007746420426939062,0.3142684229960638,0.31447372209415364,0.32191709174511196,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
top_positive_bottom_negative_asymmetry,top-positive bottom-negative asymmetry,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,0.3,0.01,channel,1311,676,677,709,0.0005,4.2000000000000004e-06,0.0005,4.2750000000000006e-06,0.0005250000000000001,4.2000000000000004e-06,0.0005083333333333334,4.225e-06,5.083333333333334,42.25,-0.4016788881750012,-0.3733950232051659,-0.3733950232051659,0.028281236669608523,-2.6283002267538607e-06,-2.6283002267538607e-06,-0.38282297819511096,0.009425326689718337,0.3829389891580411,0.3831544368148481,0.4026732640157123,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
