state_id,state_label,source_family,mesh_level,stage_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1190,613,645,646,0.00045000000000000004,4.425e-06,0.000475,4.350000000000001e-06,0.000475,4.425e-06,0.00046666666666666666,4.4e-06,4.666666666666667,44.0,-6.878728528994706e-06,-6.878728528994706e-06,-6.8821043033986186e-06,2.491666161349185e-16,2.491666161349185e-16,3.3757746530783068e-09,-6.879853787129344e-06,1.1252583838038464e-09,6.879853879152115e-06,6.879854063107284e-06,6.882105131332439e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1191,614,615,647,0.00045000000000000004,4.5e-06,0.00045000000000000004,4.575e-06,0.000475,4.5e-06,0.0004583333333333334,4.525000000000001e-06,4.583333333333334,45.25000000000001,-6.8631908486832655e-06,-6.869256087674277e-06,-6.869256087674277e-06,-6.065238553268542e-09,4.3774329653717627e-16,4.377432965371763e-16,-6.86723434134394e-06,-2.021745892593983e-09,6.867234638949655e-06,6.867235234687195e-06,6.869256087674277e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1192,614,646,647,0.00045000000000000004,4.5e-06,0.000475,4.425e-06,0.000475,4.5e-06,0.00046666666666666666,4.475e-06,4.666666666666667,44.75,-6.869256087674277e-06,-6.869256087674277e-06,-6.873975973393046e-06,3.984211878119334e-16,3.984211878119334e-16,4.71988611719024e-09,-6.870829382913867e-06,1.573295638010872e-09,6.870829563041985e-06,6.8708299230506184e-06,6.873977593803302e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1193,615,616,648,0.00045000000000000004,4.575e-06,0.00045000000000000004,4.65e-06,0.000475,4.575e-06,0.0004583333333333334,4.6e-06,4.583333333333334,46.0,-6.849696936987986e-06,-6.857096398871506e-06,-6.857096398871506e-06,-7.39946185442153e-09,2.9097191894756246e-17,2.9097191894756246e-17,-6.854629911577e-06,-2.4664872654090486e-09,6.854630355332485e-06,6.854631243801871e-06,6.857096398871506e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1194,615,647,648,0.00045000000000000004,4.575e-06,0.000475,4.5e-06,0.000475,4.575e-06,0.00046666666666666666,4.55e-06,4.666666666666667,45.49999999999999,-6.857096398871506e-06,-6.857096398871506e-06,-6.863154478728093e-06,-1.9281271737489078e-17,-1.9281271737489078e-17,6.058079837306483e-09,-6.859115758823702e-06,2.0193599329146464e-09,6.859116056078815e-06,6.859116650064123e-06,6.863157152449359e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1195,616,617,649,0.00045000000000000004,4.65e-06,0.00045000000000000004,4.7250000000000005e-06,0.000475,4.65e-06,0.0004583333333333334,4.675000000000001e-06,4.583333333333334,46.75000000000001,-6.833538454078579e-06,-6.842263783997546e-06,-6.842263783997547e-06,-8.725329737371151e-09,1.8159452290944256e-16,1.8159452290944258e-16,-6.839355340691224e-06,-2.908443124727369e-09,6.839355959100461e-06,6.839357197497633e-06,6.842263783997547e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1196,616,648,649,0.00045000000000000004,4.65e-06,0.000475,4.575e-06,0.000475,4.65e-06,0.00046666666666666666,4.625000000000001e-06,4.666666666666667,46.25000000000001,-6.842263783997547e-06,-6.842263783997546e-06,-6.849652572237729e-06,-8.822642522305609e-18,-8.822642522305609e-18,7.388788231361482e-09,-6.844726713410941e-06,2.4629294045720656e-09,6.844727156527322e-06,6.8447280418037575e-06,6.84965655741618e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1197,617,618,650,0.00045000000000000004,4.7250000000000005e-06,0.00045000000000000004,4.8e-06,0.000475,4.7250000000000005e-06,0.0004583333333333334,4.75e-06,4.583333333333334,47.5,-6.814734392287946e-06,-6.824775689599656e-06,-6.824775689599656e-06,-1.0041296926552445e-08,3.8515800998039226e-16,3.8515800998039226e-16,-6.8214285904957525e-06,-3.347098718745475e-09,6.821429411663123e-06,6.821431056416981e-06,6.824775689599656e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1198,617,649,650,0.00045000000000000004,4.7250000000000005e-06,0.000475,4.65e-06,0.000475,4.7250000000000005e-06,0.00046666666666666666,4.7e-06,4.666666666666667,47.0,-6.824775689599655e-06,-6.824775689599656e-06,-6.833486146717244e-06,2.566161983971274e-16,2.566161983971274e-16,8.71045737420539e-09,-6.827679175305518e-06,2.903485962479262e-09,6.827679792662466e-06,6.82768102580162e-06,6.833491698205549e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1199,618,619,651,0.00045000000000000004,4.8e-06,0.00045000000000000004,4.875e-06,0.000475,4.8e-06,0.0004583333333333334,4.8249999999999995e-06,4.583333333333334,48.24999999999999,-6.793306815633004e-06,-6.804652653158999e-06,-6.804652653158998e-06,-1.134583725582122e-08,2.7017151670954395e-16,2.7017151670954395e-16,-6.800870707317e-06,-3.7819455718260625e-09,6.800871758881705e-06,6.800873865521999e-06,6.804652653158999e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1200,618,650,651,0.00045000000000000004,4.8e-06,0.000475,4.7250000000000005e-06,0.000475,4.8e-06,0.00046666666666666666,4.775e-06,4.666666666666667,47.75,-6.804652653158999e-06,-6.804652653158999e-06,-6.814674203744516e-06,2.975158657190773e-16,2.975158657190773e-16,1.0021550883034103e-08,-6.807993170020838e-06,3.340517159355278e-09,6.807993989576171e-06,6.807995626274915e-06,6.814681572506749e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1201,619,620,652,0.00045000000000000004,4.875e-06,0.00045000000000000004,4.95e-06,0.000475,4.875e-06,0.0004583333333333334,4.9e-06,4.583333333333334,49.0,-6.769280816672452e-06,-6.781918262897255e-06,-6.781918262897255e-06,-1.263744612535842e-08,9.944461968850426e-17,9.944461968850426e-17,-6.777705780822321e-06,-4.2124819754897274e-09,6.777707089893802e-06,6.777709712921602e-06,6.781918262897255e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1202,619,651,652,0.00045000000000000004,4.875e-06,0.000475,4.8e-06,0.000475,4.875e-06,0.00046666666666666666,4.85e-06,4.666666666666667,48.5,-6.781918262897255e-06,-6.781918262897255e-06,-6.793238816459599e-06,3.171477060336082e-16,3.171477060336082e-16,1.1320553879492314e-08,-6.785691780751369e-06,3.773518171262575e-09,6.785692829976617e-06,6.785694924927872e-06,6.793248248989106e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1203,620,621,653,0.00045000000000000004,4.95e-06,0.00045000000000000004,5.025e-06,0.000475,4.95e-06,0.0004583333333333334,4.975e-06,4.583333333333334,49.75,-6.742684467541992e-06,-6.756599111702833e-06,-6.756599111702833e-06,-1.3914644037790673e-08,1.2304957054288486e-16,1.2304957054288486e-16,-6.7519608969825535e-06,-4.6382145972305105e-09,6.751962490077688e-06,6.751965682838826e-06,6.756599111702833e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1204,620,652,653,0.00045000000000000004,4.95e-06,0.000475,4.875e-06,0.000475,4.95e-06,0.00046666666666666666,4.925e-06,4.666666666666667,49.25,-6.756599111702833e-06,-6.756599111702833e-06,-6.7692050864090775e-06,2.931921866021824e-16,2.931921866021824e-16,1.2605974999436797e-08,-6.760801103271582e-06,4.2019918619403894e-09,6.760802409088276e-06,6.7608050158547645e-06,6.769216824158628e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1205,621,622,654,0.00045000000000000004,5.025e-06,0.00045000000000000004,5.1e-06,0.000475,5.025e-06,0.0004583333333333334,5.05e-06,4.583333333333334,50.5,-6.713548765298866e-06,-6.728724745295911e-06,-6.728724745295911e-06,-1.5175979472360095e-08,5.246843036443997e-16,5.246843036443997e-16,-6.723666085296896e-06,-5.058659474330496e-09,6.7236679882789695e-06,6.723671802840795e-06,6.728724745295911e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1206,621,653,654,0.00045000000000000004,5.025e-06,0.000475,4.95e-06,0.000475,5.025e-06,0.00046666666666666666,5e-06,4.666666666666667,50.00000000000001,-6.728724745295911e-06,-6.728724745295911e-06,-6.742601094560947e-06,3.7896463178592173e-16,3.7896463178592163e-16,1.3876349644000814e-08,-6.733350195050923e-06,4.625450133976692e-09,6.7333517837687085e-06,6.733354954660081e-06,6.742615373388425e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1207,622,623,655,0.00045000000000000004,5.1e-06,0.00045000000000000004,5.1750000000000004e-06,0.000475,5.1e-06,0.0004583333333333334,5.125e-06,4.583333333333334,51.25,-6.681907571726073e-06,-6.698327604778699e-06,-6.6983276047787e-06,-1.6420032814473855e-08,2.3815292000607724e-16,2.3815292000607724e-16,-6.692854260427824e-06,-5.4733441127226716e-09,6.6928564984483755e-06,6.692860985480206e-06,6.6983276047787e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1208,622,654,655,0.00045000000000000004,5.1e-06,0.000475,5.025e-06,0.000475,5.1e-06,0.00046666666666666666,5.0750000000000005e-06,4.666666666666667,50.75000000000001,-6.6983276047787e-06,-6.698327604778699e-06,-6.713457846635359e-06,-1.5985927113263673e-16,-1.598592711326367e-16,1.5130241696799992e-08,-6.70337101873092e-06,5.043413792360484e-09,6.703372915986719e-06,6.703376701940386e-06,6.713474896263758e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1209,623,624,656,0.00045000000000000004,5.1750000000000004e-06,0.00045000000000000004,5.2500000000000006e-06,0.000475,5.1750000000000004e-06,0.0004583333333333334,5.2e-06,4.583333333333334,52.0,-6.647797547746462e-06,-6.665442963711102e-06,-6.665442963711102e-06,-1.7645415751492356e-08,2.131456948435156e-16,2.1314569484351564e-16,-6.659561158389554e-06,-5.881805108400322e-09,6.659563755829818e-06,6.659568964487399e-06,6.665442963711102e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1210,623,655,656,0.00045000000000000004,5.1750000000000004e-06,0.000475,5.1e-06,0.000475,5.1750000000000004e-06,0.00046666666666666666,5.150000000000001e-06,4.666666666666667,51.50000000000001,-6.665442963711102e-06,-6.665442963711102e-06,-6.6818092128789314e-06,3.984796159081076e-16,3.984796159081076e-16,1.6366249566309763e-08,-6.670898380100378e-06,5.455416787756332e-09,6.670900610801976e-06,6.670905061267974e-06,6.681829256381716e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1211,624,625,657,0.00045000000000000004,5.2500000000000006e-06,0.00045000000000000004,5.325e-06,0.000475,5.2500000000000006e-06,0.0004583333333333334,5.275e-06,4.583333333333334,52.75,-6.611258082664529e-06,-6.630108859925978e-06,-6.630108859925977e-06,-1.885077719320418e-08,6.824401633147727e-17,6.824401633147727e-17,-6.623825267505494e-06,-6.283592352238716e-09,6.623828247922578e-06,6.623834225736896e-06,6.630108859925978e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1212,624,656,657,0.00045000000000000004,5.2500000000000006e-06,0.000475,5.1750000000000004e-06,0.000475,5.2500000000000006e-06,0.00046666666666666666,5.225000000000001e-06,4.666666666666667,52.25000000000001,-6.630108859925978e-06,-6.630108859925978e-06,-6.647691862491179e-06,1.1101338273099772e-16,1.1101338273099772e-16,1.7583002676215356e-08,-6.635969860781045e-06,5.861000966080707e-09,6.635972449048197e-06,6.635977611878437e-06,6.647715115783359e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1213,625,626,658,0.00045000000000000004,5.325e-06,0.00045000000000000004,5.4e-06,0.000475,5.325e-06,0.0004583333333333334,5.3500000000000004e-06,4.583333333333334,53.50000000000001,-6.572331218369397e-06,-6.5923660222063994e-06,-6.5923660222063994e-06,-2.0034804168405596e-08,-3.314041615001153e-16,-3.314041615001153e-16,-6.5856877542607326e-06,-6.678268277071307e-09,6.585691140335003e-06,6.5856979331057575e-06,6.5923660222063994e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1214,625,657,658,0.00045000000000000004,5.325e-06,0.000475,5.2500000000000006e-06,0.000475,5.325e-06,0.00046666666666666666,5.3e-06,4.666666666666667,53.0,-6.5923660222063994e-06,-6.5923660222063994e-06,-6.6111451928205426e-06,1.88372182065653e-16,1.88372182065653e-16,1.8779170802515245e-08,-6.598625745744447e-06,6.259723726419869e-09,6.5986287148575484e-06,6.598634636199742e-06,6.611171864186424e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1215,626,658,659,0.00045000000000000004,5.4e-06,0.000475,5.325e-06,0.000475,5.4e-06,0.00046666666666666666,5.374999999999999e-06,4.666666666666667,53.74999999999999,-6.552257792077371e-06,-6.552257792077371e-06,-6.572211253572777e-06,-1.2363385150462694e-16,-1.2363385150462694e-16,1.9953461371772592e-08,-6.558908945909172e-06,6.651153708168296e-09,6.558912318256207e-06,6.558919042452733e-06,6.572241543203457e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1216,627,628,660,0.000475,3e-06,0.000475,3.075e-06,0.0005,3e-06,0.0004833333333333333,3.0250000000000003e-06,4.833333333333333,30.250000000000004,-6.5722112280954666e-06,-6.552257766393766e-06,-6.552257766393767e-06,1.9953461836554172e-08,1.3485204597007514e-16,1.3485204597007514e-16,-6.558908920294333e-06,6.651154035419421e-09,6.558912292641713e-06,6.558919016838403e-06,6.572241517727676e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1217,628,629,661,0.000475,3.075e-06,0.000475,3.1500000000000003e-06,0.0005,3.075e-06,0.0004833333333333333,3.1000000000000004e-06,4.833333333333333,31.000000000000004,-6.611145171831923e-06,-6.5923660010060355e-06,-6.592366001006035e-06,1.877917063728298e-08,-1.886058944503477e-16,-1.886058944503477e-16,-6.598625724614664e-06,6.25972342002373e-09,6.598628693727485e-06,6.598634615069831e-06,6.6111718431974205e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1218,628,660,661,0.000475,3.075e-06,0.0005,3e-06,0.0005,3.075e-06,0.0004916666666666666,3.05e-06,4.916666666666666,30.5,-6.592366001006035e-06,-6.5923660010060355e-06,-6.572331192905544e-06,-8.834328141540451e-17,-8.834328141540452e-17,-2.0034808188833606e-08,-6.585687731639205e-06,-6.6782694551733896e-09,6.585691117714682e-06,6.585697910488355e-06,6.5923660010060355e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1219,629,630,662,0.000475,3.1500000000000003e-06,0.000475,3.225e-06,0.0005,3.1500000000000003e-06,0.0004833333333333333,3.1750000000000005e-06,4.833333333333333,31.750000000000004,-6.647691845756103e-06,-6.630108842977101e-06,-6.630108842977101e-06,1.7583002626154035e-08,-1.5284789959173248e-16,-1.5284789959173248e-16,-6.635969843903435e-06,5.8610007734860785e-09,6.6359724321704235e-06,6.635977595000804e-06,6.647715099048209e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1220,629,661,662,0.000475,3.1500000000000003e-06,0.0005,3.075e-06,0.0005,3.1500000000000003e-06,0.0004916666666666666,3.125e-06,4.916666666666666,31.25,-6.630108842977101e-06,-6.630108842977101e-06,-6.61125806168734e-06,1.2176415242705223e-16,1.2176415242705223e-16,-1.88507811679971e-08,-6.6238252492138475e-06,-6.283593641489598e-09,6.623828229632162e-06,6.623834207449055e-06,6.630108842977101e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1221,630,631,663,0.000475,3.225e-06,0.000475,3.3e-06,0.0005,3.225e-06,0.0004833333333333333,3.25e-06,4.833333333333333,32.5,-6.681809200155254e-06,-6.6654429507750156e-06,-6.665442950775015e-06,1.6366248962595166e-08,-4.1764403145324827e-16,-4.176440314532482e-16,-6.6708983672350945e-06,5.455416042435701e-09,6.670900597936087e-06,6.670905048402209e-06,6.6818292436565975e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1222,630,662,663,0.000475,3.225e-06,0.0005,3.1500000000000003e-06,0.0005,3.225e-06,0.0004916666666666666,3.2e-06,4.916666666666666,32.0,-6.665442950775015e-06,-6.6654429507750156e-06,-6.647797531024629e-06,-4.655550703161026e-16,-4.655550703161026e-16,-1.7645420215940904e-08,-6.659561144191553e-06,-5.881807049017014e-09,6.659563741633537e-06,6.6595689502933664e-06,6.6654429507750156e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1223,631,632,664,0.000475,3.3e-06,0.000475,3.3750000000000003e-06,0.0005,3.3e-06,0.0004833333333333333,3.325e-06,4.833333333333333,33.25,-6.713457837665111e-06,-6.6983275956006075e-06,-6.6983275956006075e-06,1.5130242200875208e-08,1.3637117647060458e-16,1.3637117647060458e-16,-6.703371009622109e-06,5.04341415787252e-09,6.703372906878186e-06,6.703376692831961e-06,6.713474887294669e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1224,631,663,664,0.000475,3.3e-06,0.0005,3.225e-06,0.0005,3.3e-06,0.0004916666666666666,3.275e-06,4.916666666666666,32.75,-6.6983275956006075e-06,-6.6983275956006075e-06,-6.681907559012371e-06,-1.5495131105400314e-16,-1.5495131105400314e-16,-1.6420036743186975e-08,-6.692854250071195e-06,-5.473345684363198e-09,6.692856488093036e-06,6.692860975126808e-06,6.6983275956006075e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1225,632,633,665,0.000475,3.3750000000000003e-06,0.000475,3.45e-06,0.0005,3.3750000000000003e-06,0.0004833333333333333,3.4e-06,4.833333333333333,34.0,-6.742601089083041e-06,-6.728724739617859e-06,-6.728724739617859e-06,1.3876349088086649e-08,-3.770949327083492e-16,-3.7709493270834924e-16,-6.7333501894395875e-06,4.625449444632261e-09,6.7333517781569e-06,6.733354949048369e-06,6.742615367909386e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1226,632,664,665,0.000475,3.3750000000000003e-06,0.0005,3.3e-06,0.0005,3.3750000000000003e-06,0.0004916666666666666,3.35e-06,4.916666666666666,33.5,-6.7287247396178586e-06,-6.728724739617859e-06,-6.7135487563418545e-06,-1.0411886738244101e-16,-1.0411886738244102e-16,-1.5175983380123576e-08,-6.723666078525857e-06,-5.058661196120437e-09,6.723667981509228e-06,6.72367179607271e-06,6.728724739617859e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1227,633,634,666,0.000475,3.45e-06,0.000475,3.525e-06,0.0005,3.45e-06,0.0004833333333333333,3.4749999999999998e-06,4.833333333333333,34.75,-6.7692050841448695e-06,-6.7565991092487565e-06,-6.7565991092487565e-06,1.260597459252161e-08,-3.0359238772119165e-16,-3.0359238772119165e-16,-6.760801100880794e-06,4.201991328445611e-09,6.7608024066971574e-06,6.760805013463726e-06,6.769216821893666e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1228,633,665,666,0.000475,3.45e-06,0.0005,3.3750000000000003e-06,0.0005,3.45e-06,0.0004916666666666666,3.4250000000000002e-06,4.916666666666666,34.25,-6.7565991092487565e-06,-6.7565991092487565e-06,-6.742684462072235e-06,-1.3391719643128855e-16,-1.3391719643128855e-16,-1.3914647310437913e-08,-6.751960893523249e-06,-4.638215859424102e-09,6.751962486619252e-06,6.7519656793817785e-06,6.7565991092487565e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1229,634,635,667,0.000475,3.525e-06,0.000475,3.6000000000000003e-06,0.0005,3.525e-06,0.0004833333333333333,3.5500000000000003e-06,4.833333333333333,35.5,-6.793238817128026e-06,-6.7819182633884765e-06,-6.7819182633884765e-06,1.1320553442851465e-08,-2.966978723726349e-16,-2.9669787237263496e-16,-6.78569178130166e-06,3.77351761648524e-09,6.785692830526599e-06,6.78569492547792e-06,6.793248249656804e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1230,634,666,667,0.000475,3.525e-06,0.0005,3.45e-06,0.0005,3.525e-06,0.0004916666666666666,3.5000000000000004e-06,4.916666666666666,35.00000000000001,-6.7819182633884765e-06,-6.7819182633884765e-06,-6.7692808144170864e-06,-5.084412929079696e-16,-5.084412929079696e-16,-1.2637449479829863e-08,-6.777705780398013e-06,-4.21248349890415e-09,6.7777070894704405e-06,6.7777097124993835e-06,6.7819182633884765e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1231,635,636,668,0.000475,3.6000000000000003e-06,0.000475,3.6750000000000004e-06,0.0005,3.6000000000000003e-06,0.0004833333333333333,3.625e-06,4.833333333333333,36.25,-6.814674207053477e-06,-6.804652656305946e-06,-6.804652656305946e-06,1.0021550474321656e-08,-2.7320977771060283e-16,-2.7320977771060283e-16,-6.807993173221789e-06,3.3405166426340337e-09,6.807993992776868e-06,6.807995629475666e-06,6.814681575815105e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_negative_off_proxy,dual-negative off proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,-0.3,-0.3,0.01,channel,1232,635,667,668,0.000475,3.6000000000000003e-06,0.0005,3.525e-06,0.0005,3.6000000000000003e-06,0.0004916666666666666,3.575e-06,4.916666666666666,35.75,-6.804652656305946e-06,-6.804652656305946e-06,-6.793306816307867e-06,1.6056040828672722e-16,1.6056040828672722e-16,-1.134583983751864e-08,-6.80087070963992e-06,-3.781946505465941e-09,6.800871761205144e-06,6.800873867846356e-06,6.804652656305946e-06,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
