state_id,state_label,source_family,mesh_level,stage_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,681,351,352,384,0.00025,4.575e-06,0.00025,4.65e-06,0.00027499999999999996,4.575e-06,0.00025833333333333334,4.6e-06,2.5833333333333335,46.0,-2.80180723256545,-2.8605980929878476,-2.8605980929878476,-0.05875736722167868,3.349320071905364e-05,3.349320071905364e-05,-2.841001139513715,-0.019563460273413522,2.841068496832855,2.841206486194679,2.8605980931839246,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,682,351,383,384,0.00025,4.575e-06,0.00027499999999999996,4.5e-06,0.00027499999999999996,4.575e-06,0.0002666666666666666,4.55e-06,2.666666666666666,45.49999999999999,-2.8605980929878476,-2.8605980929878476,-2.9229340434610953,3.430665641197037e-05,3.430665641197037e-05,0.06237025712966002,-2.8813767431455966,0.02081295681416132,2.8814519109490053,2.881598529919774,2.9235994033721937,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,683,352,353,385,0.00025,4.65e-06,0.00025,4.7250000000000005e-06,0.00027499999999999996,4.65e-06,0.00025833333333333334,4.675000000000001e-06,2.5833333333333335,46.75000000000001,-2.690394948272267,-2.744320654400753,-2.744320654400753,-0.05389339780329263,3.230832519307295e-05,3.230832519307295e-05,-2.726345419024591,-0.017942927050968827,2.72640446237669,2.72652533121308,2.744320654590932,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,684,352,384,385,0.00025,4.65e-06,0.00027499999999999996,4.575e-06,0.00027499999999999996,4.65e-06,0.0002666666666666666,4.625000000000001e-06,2.666666666666666,46.25000000000001,-2.744320654400753,-2.744320654400753,-2.8014594434736386,3.3540975689175064e-05,3.3540975689175064e-05,0.05717233004857563,-2.763366917425048,0.01907980399998466,2.76343278536676,2.7635613599656437,2.802042770685489,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,685,353,354,386,0.00025,4.7250000000000005e-06,0.00025,4.8e-06,0.00027499999999999996,4.7250000000000005e-06,0.00025833333333333334,4.75e-06,2.5833333333333335,47.5,-2.5880316185287184,-2.637591901540984,-2.637591901540984,-0.04952958029003936,3.07027222261621e-05,3.07027222261621e-05,-2.621071807203562,-0.016489391615195678,2.6211236747916313,2.62122977517244,2.6375919017196807,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,686,353,385,386,0.00025,4.7250000000000005e-06,0.00027499999999999996,4.65e-06,0.00027499999999999996,4.7250000000000005e-06,0.0002666666666666666,4.7e-06,2.666666666666666,47.0,-2.637591901540984,-2.637591901540984,-2.690075719566442,3.235277952976831e-05,3.235277952976831e-05,0.05251617080498793,-2.6550865075494703,0.017526958788015825,2.6551443570652804,2.6552573631866423,2.6905882860811183,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,687,354,355,387,0.00025,4.8e-06,0.00025,4.875e-06,0.00027499999999999996,4.8e-06,0.00025833333333333334,4.8249999999999995e-06,2.5833333333333335,48.24999999999999,-2.4938070203220457,-2.5394374862771834,-2.5394374862771834,-0.04560178878744266,2.8677167694735305e-05,2.8677167694735302e-05,-2.524227330958804,-0.015181478150684396,2.5242729835812625,2.5243662986048627,2.539437486439105,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,688,354,386,387,0.00025,4.8e-06,0.00027499999999999996,4.7250000000000005e-06,0.00027499999999999996,4.8e-06,0.0002666666666666666,4.775e-06,2.666666666666666,47.75,-2.5394374862771834,-2.5394374862771834,-2.587738035908683,3.0743423634423006e-05,3.0743423634423006e-05,0.04833129305513391,-2.5555376694876832,0.016130926634134252,2.55558857936183,2.55568810409553,2.58818933936003,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,689,355,356,388,0.00025,4.875e-06,0.00025,4.95e-06,0.00027499999999999996,4.875e-06,0.00025833333333333334,4.9e-06,2.5833333333333335,49.0,-2.406925640556307,-2.4490073592484607,-2.4490073592484607,-0.042055486509056335,2.623218309753389e-05,2.623218309753389e-05,-2.4349801196844094,-0.014001007380953756,2.435020371879049,2.4351025809061557,2.449007359388952,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,690,355,387,388,0.00025,4.875e-06,0.00027499999999999996,4.8e-06,0.00027499999999999996,4.875e-06,0.0002666666666666666,4.85e-06,2.666666666666666,48.5,-2.4490073592484607,-2.4490073592484607,-2.4935365412685715,2.8713683879553377e-05,2.8713683879553374e-05,0.04455789570399058,-2.463850419921831,0.014871774357249895,2.4638953024472277,2.463983112936283,2.4939346199752706,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,691,356,357,389,0.00025,4.95e-06,0.00025,5.025e-06,0.00027499999999999996,4.95e-06,0.00025833333333333334,4.975e-06,2.5833333333333335,49.75,-2.3266898321006106,-2.3655572886155833,-2.3655572886155833,-0.03884408877055438,2.3367744418168142e-05,2.3367744418168142e-05,-2.3526014697772593,-0.012932451093906014,2.352637014902515,2.3527095460065346,2.3655572887310004,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,692,356,388,389,0.00025,4.95e-06,0.00027499999999999996,4.875e-06,0.00027499999999999996,4.95e-06,0.0002666666666666666,4.925e-06,2.666666666666666,49.25,-2.3655572886155833,-2.3655572886155833,-2.406676039053095,2.626412391511471e-05,2.626412391511471e-05,0.04114501456142712,-2.3792635387614207,0.01373251426975245,2.379303168750819,2.3793807675253764,2.4070277250533603,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,693,357,358,390,0.00025,5.025e-06,0.00025,5.1e-06,0.00027499999999999996,5.025e-06,0.00025833333333333334,5.05e-06,2.5833333333333335,50.5,-2.2524857967989216,-2.2884335175587585,-2.2884335175587585,-0.03592763758063923,2.008317919773614e-05,2.008317919773614e-05,-2.276450943972146,-0.011962490407414586,2.276482374517409,2.2765464468939096,2.288433517646883,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,694,357,389,390,0.00025,5.025e-06,0.00027499999999999996,4.95e-06,0.00027499999999999996,5.025e-06,0.0002666666666666666,5e-06,2.666666666666666,50.00000000000001,-2.2884335175587585,-2.2884335175587585,-2.3264591527442144,2.3394842747446443e-05,2.3394842747446443e-05,0.03804903002820338,-2.3011087292872436,0.012698606571232758,2.3011437674797297,2.3012124371759337,2.326770276171117,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,695,358,359,391,0.00025,5.1e-06,0.00025,5.1750000000000004e-06,0.00027499999999999996,5.1e-06,0.00025833333333333334,5.125e-06,2.5833333333333335,51.25,-2.183771866118419,-2.217059965927743,-2.217059965927743,-0.03327172249722009,1.637731210355069e-05,1.637731210355069e-05,-2.2059639326579683,-0.011079655957670997,2.205991756776065,2.2060484152167787,2.2170599659882324,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,696,358,390,391,0.00025,5.1e-06,0.00027499999999999996,5.025e-06,0.00027499999999999996,5.1e-06,0.0002666666666666666,5.0750000000000005e-06,2.666666666666666,50.75000000000001,-2.217059965927743,-2.217059965927743,-2.252272316518741,2.0105221831990102e-05,2.0105221831990102e-05,0.03523245581283022,-2.2287974161247424,0.011757555418831401,2.2288284281733652,2.228889267868142,2.2525478715666174,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,697,359,360,392,0.00025,5.1750000000000004e-06,0.00025,5.2500000000000006e-06,0.00027499999999999996,5.1750000000000004e-06,0.00025833333333333334,5.2e-06,2.5833333333333335,52.0,-2.120068659133392,-2.150927505302461,-2.150927505302461,-0.03084659795704684,1.2248212021855524e-05,1.2248212021855524e-05,-2.1406412232461047,-0.010274033844334377,2.140665878279937,2.1407160213384837,2.150927505337334,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,698,359,391,392,0.00025,5.1750000000000004e-06,0.00027499999999999996,5.1e-06,0.00027499999999999996,5.1750000000000004e-06,0.0002666666666666666,5.150000000000001e-06,2.666666666666666,51.50000000000001,-2.150927505302461,-2.150927505302461,-2.183574062097599,1.6394314236822557e-05,1.6394314236822557e-05,0.03266295110937538,-2.1618096909008404,0.010898579912616342,2.161837162858687,2.1618911177433797,2.18381834250026,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,699,360,361,393,0.00025,5.2500000000000006e-06,0.00025,5.325e-06,0.00027499999999999996,5.2500000000000006e-06,0.00025833333333333334,5.275e-06,2.5833333333333335,52.75,-2.0609507821710102,-2.089584932569326,-2.089584932569326,-0.02862645719694579,7.693201370302895e-06,7.693201370302895e-06,-2.0800402157698876,-0.009537023598068394,2.080062079371467,2.0801064824863627,2.089584932583488,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,700,360,392,393,0.00025,5.2500000000000006e-06,0.00027499999999999996,5.1750000000000004e-06,0.00027499999999999996,5.2500000000000006e-06,0.0002666666666666666,5.225000000000001e-06,2.666666666666666,52.25000000000001,-2.089584932569326,-2.089584932569326,-2.1198851818116102,1.2260061414284844e-05,1.2260061414284844e-05,0.030312509303698106,-2.0996850156500875,0.010112343142175559,2.0997093666575224,2.0997572523895944,2.120101891958198,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,701,361,362,394,0.00025,5.325e-06,0.00025,5.4e-06,0.00027499999999999996,5.325e-06,0.00025833333333333334,5.3500000000000004e-06,2.5833333333333335,53.50000000000001,-2.0060398005535682,-2.0326313417462787,-2.0326313417462787,-0.026588832312596327,2.708880114342478e-06,2.708880114342478e-06,-2.023767494682042,-0.008861138184122546,2.023786893993917,2.0238262285591913,2.032631341748084,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,702,361,393,394,0.00025,5.325e-06,0.00027499999999999996,5.2500000000000006e-06,0.00027499999999999996,5.325e-06,0.0002666666666666666,5.3e-06,2.666666666666666,53.0,-2.0326313417462787,-2.0326313417462787,-2.0607804324271064,7.700090153004503e-06,7.700090153004503e-06,0.028156790770980506,-2.0420143719732216,0.009390730317095504,2.042035964708036,2.042078487487995,2.060972778942258,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,703,362,394,395,0.00025,5.4e-06,0.00027499999999999996,5.325e-06,0.00027499999999999996,5.4e-06,0.0002666666666666666,5.374999999999999e-06,2.666666666666666,53.74999999999999,-1.9797096522893813,-1.9797096522893813,-2.0058815103492558,2.711065115643351e-06,2.711065115643351e-06,0.02617456912498971,-1.988433604976006,0.008726663751740332,1.9884527542936772,1.9884905274910105,2.0060522778905563,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,704,363,364,396,0.00027499999999999996,3e-06,0.00027499999999999996,3.075e-06,0.00030000000000000003,3e-06,0.0002833333333333333,3.0250000000000003e-06,2.833333333333333,30.250000000000004,-13.321116446566775,-14.240773171530297,-14.240773171530295,-0.9196608783284893,-4.153364967160019e-06,-4.153364967160019e-06,-13.934220929875787,-0.30655639501947457,13.937592681159677,13.944790248397284,14.240773171530902,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,705,364,365,397,0.00027499999999999996,3.075e-06,0.00027499999999999996,3.1500000000000003e-06,0.00030000000000000003,3.075e-06,0.0002833333333333333,3.1000000000000004e-06,2.833333333333333,31.000000000000004,-11.728409348102634,-12.476257827421353,-12.476257827421353,-0.7478562228456981,-7.743526978999768e-06,-7.743526978999768e-06,-12.226975000981781,-0.24929056996655205,12.229516076399248,12.234914718998652,12.476257827423757,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,706,364,396,397,0.00027499999999999996,3.075e-06,0.00030000000000000003,3e-06,0.00030000000000000003,3.075e-06,0.0002916666666666667,3.05e-06,2.916666666666667,30.5,-12.476257827421353,-12.476257827421353,-13.31583873368739,-4.158132955642499e-06,-4.158132955642499e-06,0.8395767481330793,-12.756118129510034,0.27985614395572267,12.759187638534215,12.76493206856451,13.342280550849434,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,707,365,366,398,0.00027499999999999996,3.1500000000000003e-06,0.00027499999999999996,3.225e-06,0.00030000000000000003,3.1500000000000003e-06,0.0002833333333333333,3.1750000000000005e-06,2.833333333333333,31.750000000000004,-10.42051448054828,-11.036904247322267,-11.036904247322267,-0.6163980091360759,-8.242362089806611e-06,-8.242362089806611e-06,-10.831440991730938,-0.20547149795341849,10.833389704696334,10.837512584586642,11.036904247325346,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,708,365,397,398,0.00027499999999999996,3.1500000000000003e-06,0.00030000000000000003,3.075e-06,0.00030000000000000003,3.1500000000000003e-06,0.0002916666666666667,3.125e-06,2.916666666666667,31.25,-11.036904247322267,-11.036904247322267,-11.724104202826327,-7.75291395632465e-06,-7.75291395632465e-06,0.687192202590104,-11.265970899156954,0.22905889892073047,11.268299262968931,11.272678280443012,11.74422634667906,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,709,366,367,399,0.00027499999999999996,3.225e-06,0.00027499999999999996,3.3e-06,0.00030000000000000003,3.225e-06,0.0002833333333333333,3.25e-06,2.833333333333333,32.5,-9.333203676149648,-9.847289299054609,-9.847289299054609,-0.5140923631546246,-6.7402496656674725e-06,-6.740249665667474e-06,-9.675927424752954,-0.17136861455131866,9.677444845161329,9.680643397308744,9.847289299056916,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,710,366,398,399,0.00027499999999999996,3.225e-06,0.00030000000000000003,3.1500000000000003e-06,0.00030000000000000003,3.225e-06,0.0002916666666666667,3.2e-06,2.916666666666667,32.0,-9.847289299054609,-9.847289299054609,-10.416956310244853,-8.25251759159084e-06,-8.25251759159084e-06,0.5696587586726547,-10.03717830278469,0.1898807512124905,10.038974199666656,10.042366460102944,10.432520782192697,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,711,367,368,400,0.00027499999999999996,3.3e-06,0.00027499999999999996,3.3750000000000003e-06,0.00030000000000000003,3.3e-06,0.0002833333333333333,3.325e-06,2.833333333333333,33.25,-8.419406623536911,-8.852678103748898,-8.852678103748898,-0.4332754579063761,-3.97769439150866e-06,-3.97769439150866e-06,-8.70825427701157,-0.1444278044317197,8.709451873900175,8.711967988795658,8.852678103749792,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,712,367,399,400,0.00027499999999999996,3.3e-06,0.00030000000000000003,3.225e-06,0.00030000000000000003,3.3e-06,0.0002916666666666667,3.275e-06,2.916666666666667,32.75,-8.852678103748898,-8.852678103748898,-9.330228767312523,-6.747676121412388e-06,-6.747676121412388e-06,0.4775439158875033,-9.011861658270107,0.1591768068450868,9.01326732121245,9.01593263804802,9.342441706641115,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,713,368,369,401,0.00027499999999999996,3.3750000000000003e-06,0.00027499999999999996,3.45e-06,0.00030000000000000003,3.3750000000000003e-06,0.0002833333333333333,3.4e-06,2.833333333333333,34.0,-7.643989271698478,-8.012568881921942,-8.012568881921942,-0.36858007694523187,-4.667217673269389e-07,-4.667217673269388e-07,-7.8897090118474535,-0.1228603367962555,7.890665558366075,7.892669342208404,8.012568881921956,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,714,368,400,401,0.00027499999999999996,3.3750000000000003e-06,0.00030000000000000003,3.3e-06,0.00030000000000000003,3.3750000000000003e-06,0.0002916666666666667,3.35e-06,2.916666666666667,33.5,-8.012568881921942,-8.012568881921942,-8.416893834248567,-3.9807841735186876e-06,-3.9807841735186876e-06,0.40432097154245106,-8.147343866030816,0.13477100332470135,8.148458461248183,8.15057905099501,8.426599389139167,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,715,369,370,402,0.00027499999999999996,3.45e-06,0.00027499999999999996,3.525e-06,0.00030000000000000003,3.45e-06,0.0002833333333333333,3.4749999999999998e-06,2.833333333333333,34.75,-6.980296436108132,-7.2964709824808685,-7.296470982480868,-0.31617110912748597,3.4372452496454857e-06,3.4372452496454857e-06,-7.19107946702329,-0.10538807821232889,7.191851677285429,7.193465061761845,7.2964709824816785,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,716,369,401,402,0.00027499999999999996,3.45e-06,0.00030000000000000003,3.3750000000000003e-06,0.00030000000000000003,3.45e-06,0.0002916666666666667,3.4250000000000002e-06,2.916666666666667,34.25,-7.2964709824808685,-7.2964709824808685,-7.641847403595665,-4.637888270433082e-07,-4.6378882704330824e-07,0.3453759573259683,-7.4115964561858005,0.11512500991610475,7.412490525947004,7.414196693503986,7.649648115550193,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,717,370,371,403,0.00027499999999999996,3.525e-06,0.00027499999999999996,3.6000000000000003e-06,0.00030000000000000003,3.525e-06,0.0002833333333333333,3.5500000000000003e-06,2.833333333333333,35.5,-6.407808884406816,-6.681074961210079,-6.681074961210079,-0.2732585927866052,7.484016658502701e-06,7.484016658502701e-06,-6.589986268942325,-0.09108120825109606,6.5906156625420715,6.591927555026764,6.681074961214271,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,718,370,402,403,0.00027499999999999996,3.525e-06,0.00030000000000000003,3.45e-06,0.00030000000000000003,3.525e-06,0.0002916666666666667,3.5000000000000004e-06,2.916666666666667,35.00000000000001,-6.681074961210079,-6.681074961210079,-6.9784557700146985,3.4465459640208487e-06,3.446545964020849e-06,0.297384255350583,-6.780201897478285,0.09913038281417035,6.780926529860431,6.782313092370433,6.984789354689364,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,719,371,372,404,0.00027499999999999996,3.6000000000000003e-06,0.00027499999999999996,3.6750000000000004e-06,0.00030000000000000003,3.6000000000000003e-06,0.0002833333333333333,3.625e-06,2.833333333333333,36.25,-5.910522467963727,-6.148313870529866,-6.148313870529866,-0.23777990418941247,1.14983767245999e-05,1.1498376724599902e-05,-6.0690500696744865,-0.07925230247865443,6.0695675031804415,6.070643736602933,6.148313870540618,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,720,371,403,404,0.00027499999999999996,3.6000000000000003e-06,0.00030000000000000003,3.525e-06,0.00030000000000000003,3.6000000000000003e-06,0.0002916666666666667,3.575e-06,2.916666666666667,35.75,-6.148313870529866,-6.148313870529866,-6.406215381594582,7.500226250925868e-06,7.500226250925868e-06,0.2579090112909686,-6.234281040884771,0.08597467058115682,6.234873835188395,6.236010874682552,6.411404882978776,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,721,372,373,405,0.00027499999999999996,3.6750000000000004e-06,0.00027499999999999996,3.7500000000000005e-06,0.00030000000000000003,3.6750000000000004e-06,0.0002833333333333333,3.7000000000000006e-06,2.833333333333333,37.00000000000001,-5.47580574217841,-5.684008868441953,-5.684008868441954,-0.20818777059982194,1.535566372275331e-05,1.535566372275331e-05,-5.6146078263541055,-0.06938568642412547,5.615036546384833,5.615926551518261,5.684008868462697,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,722,372,404,405,0.00027499999999999996,3.6750000000000004e-06,0.00030000000000000003,3.6000000000000003e-06,0.00030000000000000003,3.6750000000000004e-06,0.0002916666666666667,3.6500000000000006e-06,2.916666666666667,36.50000000000001,-5.684008868441954,-5.684008868441953,-5.909133719135194,1.1521295221869717e-05,1.1521295221869717e-05,0.22513637198846265,-5.7590504853397,0.0750531381929688,5.75953951859383,5.760479572581686,5.913420980837797,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,723,373,374,406,0.00027499999999999996,3.7500000000000005e-06,0.00027499999999999996,3.825000000000001e-06,0.00030000000000000003,3.7500000000000005e-06,0.0002833333333333333,3.7750000000000003e-06,2.833333333333333,37.75,-5.093581190137403,-5.276906213355108,-5.276906213355108,-0.18330605460286642,1.8968614837438597e-05,1.8968614837438597e-05,-5.21579787228254,-0.061089372457730516,5.216155610786007,5.216896975802516,5.276906213389201,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
bottom_threshold_region_proxy,bottom-primary threshold-region proxy,bottom_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.0,0.01,channel,724,373,405,406,0.00027499999999999996,3.7500000000000005e-06,0.00030000000000000003,3.6750000000000004e-06,0.00030000000000000003,3.7500000000000005e-06,0.0002916666666666667,3.7250000000000003e-06,2.916666666666667,37.25,-5.276906213355108,-5.276906213355108,-5.474588087090518,1.5384961757244337e-05,1.5384961757244337e-05,0.19769725869716775,-5.342800171266911,0.06590934287356075,5.343206688082332,5.343989651102525,5.478156526552503,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
