state_id,state_label,source_family,mesh_level,stage_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,11,6,7,8,0.0,3.225e-06,2.5e-05,3.225e-06,0.0,3.3e-06,8.333333333333334e-06,3.25e-06,0.08333333333333334,32.5,-10.386900735853835,-10.386900735853263,-10.386900735853262,5.720496919792001e-13,0.0,0.0,-10.386900735853454,1.9068323065973335e-13,10.386900735853454,10.386900735853454,10.386900735853835,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,12,7,8,9,2.5e-05,3.225e-06,0.0,3.3e-06,2.5e-05,3.3e-06,1.6666666666666667e-05,3.275e-06,0.16666666666666669,32.75,-10.143524917267694,-10.143524917267692,-10.386064815441191,0.03610023937550891,0.03610023937550891,0.2786401375490073,-10.224371549992192,0.11694687210000837,10.225040350198316,10.225660057409556,10.389801859361842,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,13,7,9,69,2.5e-05,3.225e-06,2.5e-05,3.3e-06,5e-05,3.225e-06,3.3333333333333335e-05,3.25e-06,0.33333333333333337,32.5,-11.735417208623486,-12.281274299249633,-12.281274299249633,-0.5097568512506377,0.03610023937550891,0.03610023937550891,-12.099321935707584,-0.14585212416653998,12.100200996099966,12.103045992936336,12.281327356629353,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,14,7,68,69,2.5e-05,3.225e-06,5e-05,3.1500000000000003e-06,5e-05,3.225e-06,4.1666666666666665e-05,3.2e-06,0.41666666666666663,32.0,-12.281274299249633,-12.281274299249633,-12.908041469391708,-0.00011609923344622402,-0.00011609923344622404,0.6266510709086274,-12.490196689296992,0.20880629081391164,12.491941938882402,12.495264079367871,12.92324363850682,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,15,8,9,10,0.0,3.3e-06,2.5e-05,3.3e-06,0.0,3.3750000000000003e-06,8.333333333333334e-06,3.325e-06,0.08333333333333334,33.25,-10.143524917267683,-10.143524917267692,-10.143524917267694,-1.062631006772508e-14,0.0,0.0,-10.14352491726769,-3.54210335590836e-15,10.14352491726769,10.14352491726769,10.143524917267694,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,16,9,10,11,2.5e-05,3.3e-06,0.0,3.3750000000000003e-06,2.5e-05,3.3750000000000003e-06,1.6666666666666667e-05,3.35e-06,0.16666666666666669,33.5,-9.927852499465256,-9.927852499465256,-10.142762184529923,0.03933456085470409,0.03933456085470409,0.2542442459193714,-9.999489061153477,0.11097112254292651,10.00010480315914,10.000603014349387,10.145948199577669,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,17,9,11,70,2.5e-05,3.3e-06,2.5e-05,3.3750000000000003e-06,5e-05,3.3e-06,3.3333333333333335e-05,3.325e-06,0.33333333333333337,33.25,-10.776314397514103,-11.22163202249219,-11.22163202249219,-0.4059830641233845,0.03933456085470409,0.03933456085470409,-11.073192814166163,-0.10910464747132542,11.073730307525146,11.075787013016267,11.221700960901597,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,18,9,69,70,2.5e-05,3.3e-06,5e-05,3.225e-06,5e-05,3.3e-06,4.1666666666666665e-05,3.275e-06,0.41666666666666663,32.75,-11.22163202249219,-11.22163202249219,-11.732356166606502,-0.00013365637077216474,-0.00013365637077216474,0.5105904877435412,-11.391873403863627,0.17010772500066562,11.393143389239002,11.395575123497052,11.743461323914845,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,19,10,11,12,0.0,3.3750000000000003e-06,2.5e-05,3.3750000000000003e-06,0.0,3.45e-06,8.333333333333334e-06,3.4e-06,0.08333333333333334,34.0,-9.927852499466002,-9.927852499465256,-9.927852499465256,7.456127564187097e-13,0.0,0.0,-9.927852499465505,2.485375854729032e-13,9.927852499465505,9.927852499465505,9.927852499466002,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,20,11,12,13,2.5e-05,3.3750000000000003e-06,0.0,3.45e-06,2.5e-05,3.45e-06,1.6666666666666667e-05,3.4250000000000002e-06,0.16666666666666669,34.25,-9.737398602718043,-9.737398602718043,-9.927161367894323,0.04061442538433548,0.04061442538433548,0.23037719056061412,-9.800652857776804,0.10386868044309504,9.801203249674277,9.801600255942667,9.929834161462319,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,21,11,13,71,2.5e-05,3.3750000000000003e-06,2.5e-05,3.45e-06,5e-05,3.3750000000000003e-06,3.3333333333333335e-05,3.4e-06,0.33333333333333337,34.0,-9.989070347598053,-10.354474007279817,-10.354474007279816,-0.3247892342974254,0.04061442538433548,0.04061442538433548,-10.232672787385896,-0.08118679450958481,10.23299485338044,10.2344854820975,10.35455366005617,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
dual_positive_on_proxy,dual-positive on proxy,top_primary,interface_4x,T02_C_BIDIRECTIONAL,0.3,0.3,0.01,channel,22,11,70,71,2.5e-05,3.3750000000000003e-06,5e-05,3.3e-06,5e-05,3.3750000000000003e-06,4.1666666666666665e-05,3.35e-06,0.41666666666666663,33.5,-10.354474007279816,-10.354474007279817,-10.773838779376696,-0.0001417904179657213,-0.0001417904179657213,0.41922298167891464,-10.494262264645442,0.13964646694766106,10.4951913567544,10.49697998176184,10.781991928784258,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
