case_id,vin_fraction,vin_v,ngspice_vout_v,xyce_vout_v,absolute_vout_difference_v,ngspice_supply_current_a,xyce_supply_current_a,absolute_supply_current_difference_a
v200_t050_r0125,0.9400000000000001,0.18800000000000003,0.014040025968688025,0.014041006170021795,9.802013337702198e-07,6.862787274524308e-08,6.862714501132286e-08,7.277339202106275e-13
v200_t050_r0125,0.9500000000000001,0.19000000000000003,0.013935893230161256,0.013936847485188482,9.542550272259587e-07,6.870757349522832e-08,6.870686440706918e-08,7.090881591405351e-13
v200_t050_r0125,0.96,0.192,0.013833650975867267,0.013834580123624178,9.291477569110806e-07,6.878586905320171e-08,6.87851780328147e-08,6.910203870029834e-13
v200_t050_r0125,0.97,0.194,0.013733249469309617,0.013734154317519186,9.04848209569778e-07,6.886279523218496e-08,6.88621217219477e-08,6.735102372613327e-13
v200_t050_r0125,0.98,0.196,0.013634640576530558,0.013635521902919303,8.813263887453432e-07,6.893838673747015e-08,6.893773019933529e-08,6.565381348650578e-13
v200_t050_r0125,0.99,0.198,0.013537777706420158,0.013538636259974155,8.585535539971934e-07,6.901267720567396e-08,6.901203712041013e-08,6.400852638375034e-13
v200_t050_r0125,1.0,0.2,0.013442615753535751,0.013443452255698136,8.365021623851776e-07,6.90856992422667e-08,6.908507510873159e-08,6.241335351151015e-13
v200_t050_r0250,0.0,0.0,0.08971366995074496,0.08971366994397166,6.773304139784386e-12,4.568361181312028e-08,4.568361181410513e-08,9.848478547505352e-19
v200_t050_r0250,0.01,0.002,0.08834564643348088,0.08834707626021769,1.4298267368151318e-06,4.687376424859952e-08,4.6881295488646365e-08,7.531240046842841e-12
v200_t050_r0250,0.02,0.004,0.08698208875677763,0.08698393677503005,1.8480182524260869e-06,4.808635173735606e-08,4.809342346744339e-08,7.0717300873309484e-12
v200_t050_r0250,0.03,0.006,0.08562286631785751,0.08562517170950681,2.3053916493043225e-06,4.931244009258023e-08,4.931900668811859e-08,6.566595538358652e-12
v200_t050_r0250,0.04,0.008,0.08426895780343642,0.08427173670198704,2.7788985506177477e-06,5.055095292538589e-08,5.055697462370412e-08,6.0216983182314584e-12
v200_t050_r0250,0.05,0.010000000000000002,0.0829213520634524,0.08292461900511712,3.266941664720191e-06,5.180073916772509e-08,5.1806177406757484e-08,5.43823903239302e-12
v200_t050_r0250,0.06,0.012,0.08158106578481301,0.08158483285871693,3.76707390391251e-06,5.306057101706585e-08,5.3065389165119075e-08,4.818148053226933e-12
v200_t050_r0250,0.07,0.014000000000000002,0.08024913758147514,0.0802534140477775,4.276466302355342e-06,5.432914864174595e-08,5.433331263191694e-08,4.16399017099385e-12
v200_t050_r0250,0.08,0.016,0.07892662175887355,0.07893141368191221,4.7919230386633815e-06,5.560510608665261e-08,5.5608585060083013e-08,3.4789734304034427e-12
v200_t050_r0250,0.09,0.018,0.07761458134127594,0.07761989126209853,5.309920822593739e-06,5.68870184981941e-08,5.68897854334153e-08,2.7669352212018237e-12
v200_t050_r0250,0.1,0.020000000000000004,0.07631408046808166,0.07631990713087856,5.826662796901139e-06,5.817341061688371e-08,5.8175442923498064e-08,2.0323066143522286e-12
v200_t050_r0250,0.11,0.022000000000000002,0.07502617628536176,0.07503251443165948,6.338146297718561e-06,5.946276644231394e-08,5.946404649646784e-08,1.280054153897793e-12
v200_t050_r0250,0.12,0.024,0.07375191048683162,0.07375875072951722,6.840242685601794e-06,6.075353992841672e-08,6.075405552804802e-08,5.155996313013623e-13
v200_t050_r0250,0.13,0.026000000000000002,0.07249230068151363,0.07249962946807795,7.328786564314571e-06,6.204416652241029e-08,6.204391124214286e-08,2.552802674248264e-13
v200_t050_r0250,0.14,0.028000000000000004,0.07124833178196963,0.07125613145289471,7.799670925082158e-06,6.33330753215648e-08,6.33320487503647e-08,1.026571200098622e-12
v200_t050_r0250,0.15,0.03,0.07002094761566074,0.07002919655983002,8.24894416927291e-06,6.461870159063491e-08,6.461690943980431e-08,1.79215083060319e-12
v200_t050_r0250,0.16,0.032,0.06881104296171606,0.06881971586636793,8.67290465186854e-06,6.589949936188269e-08,6.589695343638656e-08,2.545925496131041e-12
v200_t050_r0250,0.17,0.034,0.0676194562057806,0.06762852439416706,9.068188386460174e-06,6.717395383075414e-08,6.717067186288675e-08,3.281967867388898e-12
v200_t050_r0250,0.18,0.036,0.06644696278698248,0.06645639463286815,9.431845885671253e-06,6.844059326433976e-08,6.843659861490941e-08,3.994649430347531e-12
v200_t050_r0250,0.19,0.038000000000000006,0.06529426958442024,0.06530403098916106,9.761404740821211e-06,6.969800015664402e-08,6.96933213947281e-08,4.678761915918926e-12
v200_t050_r0250,0.2,0.04000000000000001,0.06416201035753188,0.0641720652729517,1.0054915419818733e-05,7.094482139335268e-08,7.093949177082368e-08,5.329622529003377e-12
v200_t050_r0250,0.21,0.042,0.06305074231732954,0.06306105329613695,1.031097880740961e-05,7.217977722730209e-08,7.217383406838817e-08,5.943158913914437e-12
v200_t050_r0250,0.22,0.044000000000000004,0.06196094386609648,0.061971472621203325,1.0528755106847809e-05,7.340166891164107e-08,7.339515294052235e-08,6.515971118716833e-12
v200_t050_r0250,0.23,0.046000000000000006,0.060893013504085665,0.06090372145887887,1.0707954793208463e-05,7.460938488775949e-08,7.46023395184915e-08,7.0453692679829435e-12
v200_t050_r0250,0.24,0.048,0.059847269865223034,0.05985811867846422,1.084881324118353e-05,7.580190547633978e-08,7.579437608926156e-08,7.529387078222555e-12
v200_t050_r0250,0.25,0.05,0.05882395281161246,0.058834904863012856,1.0952051400399399e-05,7.697830606945248e-08,7.697033929680845e-08,7.966772644030518e-12
v200_t050_r0250,0.26,0.052000000000000005,0.0578232254901372,0.05783424431552843,1.1018825391229115e-05,7.813775886692691e-08,7.812940190794516e-08,8.356958981748382e-12
v200_t050_r0250,0.27,0.054000000000000006,0.05684517723445081,0.05685622790261017,1.1050668159359733e-05,7.927953323932909e-08,7.927083322173762e-08,8.7000175914654e-12
v200_t050_r0250,0.28,0.05600000000000001,0.055889827182454804,0.05590087660880096,1.1049426346158853e-05,8.040299483145863e-08,8.039399823269692e-08,8.996598761709818e-12
v200_t050_r0250,0.29,0.057999999999999996,0.054957128472768624,0.054968145668121256,1.1017195352631959e-05,8.150760354369034e-08,8.149835568118764e-08,9.247862502700006e-12
v200_t050_r0250,0.3,0.06,0.054046972883128215,0.054057929138367704,1.0956255239488732e-05,8.2592910543702e-08,8.258345513980941e-08,9.455403892592712e-12
v200_t050_r0250,0.31,0.062,0.05315919577824417,0.05317006478790878,1.0869009664613016e-05,8.365855446862974e-08,8.364893329232145e-08,9.621176308293027e-12
v200_t050_r0250,0.32,0.064,0.052293581243376665,0.05230433917294404,1.0757929567374591e-05,8.4704256978332e-08,8.469450956278003e-08,9.747415551975199e-12
v200_t050_r0250,0.33,0.066,0.05144986729165909,0.05146049279446513,1.0625502806040077e-05,8.572981781533741e-08,8.571998124800284e-08,9.836567334567084e-12
v200_t050_r0250,0.34,0.068,0.050627751046966464,0.05063822523745169,1.0474190485228185e-05,8.673510951742667e-08,8.672521829742928e-08,9.89121999739222e-12
v200_t050_r0250,0.35000000000000003,0.07,0.04982689381891775,0.04983720020920626,1.0306390288511436e-05,8.772007191589305e-08,8.771015787210724e-08,9.914043785810269e-12
v200_t050_r0250,0.36,0.072,0.04904692600160407,0.049057050408387586,1.0124406783516837e-05,8.868470653750311e-08,8.867479880003293e-08,9.907737470180059e-12
v200_t050_r0250,0.37,0.074,0.04828745174218233,0.04829738217057361,9.930428391279056e-06,8.962907101206931e-08,8.961919602941148e-08,9.874982657828857e-12
v200_t050_r0250,0.38,0.07600000000000001,0.04754805333907952,0.04755777984959403,9.726510514507236e-06,9.055327357120828e-08,9.054345516543604e-08,9.818405772231523e-12
v200_t050_r0250,0.39,0.07800000000000001,0.046828295341868144,0.04683780990605503,9.514564186886842e-06,9.145746770798097e-08,9.144772716059088e-08,9.740547390086947e-12
v200_t050_r0250,0.4,0.08000000000000002,0.04612772833571025,0.04613702468524408,9.29634953383135e-06,9.234184705219021e-08,9.233220321377278e-08,9.643838417431149e-12
v200_t050_r0250,0.41000000000000003,0.08200000000000002,0.0454458924025286,0.04545496587584397,9.0734733153644e-06,9.320664050249933e-08,9.319710992004237e-08,9.530582456965646e-12
v200_t050_r0250,0.42,0.084,0.044782320258766335,0.044791167648598154,8.84738983181893e-06,9.405210764443127e-08,9.40427047007957e-08,9.402943635571966e-12
v200_t050_r0250,0.43,0.08600000000000001,0.04413654007580344,0.044145159480324415,8.61940452097365e-06,9.487853447280364e-08,9.486927153365977e-08,9.262939143870437e-12
v200_t050_r0250,0.44,0.08800000000000001,0.04350807799393897,0.04351646867356627,8.390679627295894e-06,9.568622942824969e-08,9.56771169925066e-08,9.112435743096021e-12
v200_t050_r0250,0.45,0.09000000000000001,0.04289646034445653,0.04290462258585832,8.162241401786507e-06,9.64755197501015e-08,9.646656660056256e-08,8.953149538940514e-12
v200_t050_r0250,0.46,0.09200000000000001,0.042301215596838665,0.042309150585197686,7.934988359020734e-06,9.724674814196374e-08,9.723796149358994e-08,8.786648373798583e-12
v200_t050_r0250,0.47000000000000003,0.09400000000000001,0.04172187604983386,0.04172958575002906,7.709700195202007e-06,9.800026974163903e-08,9.79916553853786e-08,8.61435626042938e-12
v200_t050_r0250,0.48,0.096,0.041157979285972604,0.0411654663330102,7.487047037596506e-06,9.873644938353184e-08,9.87280118241872e-08,8.437559344644975e-12
v200_t050_r0250,0.49,0.098,0.04060906940941177,0.040616337008176795,7.2675987650219764e-06,9.945565913910014e-08,9.944740172613484e-08,8.2574129653035e-12
v200_t050_r0250,0.5,0.1,0.04007469808679543,0.040081749920986294,7.051834190863193e-06,1.0015827611919379e-07,1.0015020116975305e-07,8.074949440738928e-12
v200_t050_r0250,0.51,0.10200000000000001,0.039554425410264056,0.03956126556021829,6.840149954230601e-06,1.0084468052106718e-07,1.0083678943478808e-07,7.891086279104366e-12
v200_t050_r0250,0.52,0.10400000000000001,0.039047820600922586,0.039054453469927974,6.6328690053879535e-06,1.0151525390236609e-07,1.0150754726779797e-07,7.706634568114289e-12
v200_t050_r0250,0.53,0.10600000000000001,0.03855446257006905,0.03856089281867638,6.4302486073308796e-06,1.0217037766433539e-07,1.0216285535698802e-07,7.522307347369649e-12
v200_t050_r0250,0.54,0.10800000000000001,0.038073940354360014,0.038080172842165756,6.232487805742093e-06,1.0281043172678969e-07,1.028030929989741e-07,7.338727815590978e-12
v200_t050_r0250,0.55,0.11000000000000001,0.037605853439897516,0.03761189317423825,6.039734340733405e-06,1.0343579337793738e-07,1.0342863694067874e-07,7.156437258648245e-12
v200_t050_r0250,0.56,0.11200000000000002,0.037149811989006014,0.03715566408000009,5.852090994074022e-06,1.0404683628288859e-07,1.0403986038026994e-07,6.975902618647279e-12
v200_t050_r0250,0.5700000000000001,0.11400000000000002,0.03670543698226514,0.03671110660364296,5.669621377824008e-06,1.0464392963553848e-07,1.0463713211189139e-07,6.7975236470965334e-12
v200_t050_r0250,0.58,0.11599999999999999,0.03627236028718915,0.03627785264237223,5.4923551830801665e-06,1.0522743743947049e-07,1.0522081579985819e-07,6.6216396122963e-12
v200_t050_r0250,0.59,0.118,0.03585022466382471,0.03585554495673548,5.320292910768187e-06,1.0579771790450548e-07,1.0579126936896579e-07,6.44853553969513e-12
v200_t050_r0250,0.6,0.12,0.035438683716477674,0.03544383712659395,5.15341011627507e-06,1.0635512294652789e-07,1.0634884449854392e-07,6.278447983969381e-12
v200_t050_r0250,0.61,0.122,0.03503740179979099,0.03504239346099018,4.99166119918848e-06,1.0689999777921019e-07,1.0689388620887167e-07,6.1115703385169e-12
v200_t050_r0250,0.62,0.124,0.03464605388647814,0.03465088886924987,4.83498277173422e-06,1.0743268058722159e-07,1.074267325295265e-07,5.948057695083564e-12
v200_t050_r0250,0.63,0.126,0.03426432540317487,0.0342690086998163,4.683296641432022e-06,1.0795350227142998e-07,1.0794771424015637e-07,5.7880312736132465e-12
v200_t050_r0250,0.64,0.128,0.03389191204010367,0.0338964485525439,4.536512440235507e-06,1.0846278625748658e-07,1.0845715467504254e-07,5.631582444039658e-12
v200_t050_r0250,0.65,0.13,0.03352851953954626,0.03353291406948014,4.394529933879343e-06,1.0896084836000349e-07,1.0895536958363941e-07,5.4787763640810985e-12
v200_t050_r0250,0.66,0.132,0.033173863467492015,0.03317812070853397,4.257241041957793e-06,1.0944799669530799e-07,1.0944266704004633e-07,5.329655261651946e-12
v200_t050_r0250,0.67,0.134,0.03282766897226267,0.032831793503860944,4.124531598273529e-06,1.0992453163646428e-07,1.099193473950796e-07,5.184241384681366e-12
v200_t050_r0250,0.68,0.136,0.032489670533408066,0.03249366681628646,3.996282878393487e-06,1.1039074580491488e-07,1.1038570326526785e-07,5.042539647032477e-12
v200_t050_r0250,0.6900000000000001,0.138,0.03215961170371704,0.03216348407663668,3.872372919641598e-06,1.1084692409369069e-07,1.108420195536957e-07,4.904539994993296e-12
v200_t050_r0250,0.7000000000000001,0.14,0.031837244846786045,0.031840997524443033,3.7526776569887788e-06,1.1129334371769029e-07,1.1128857349817202e-07,4.7702195182681295e-12
v200_t050_r0250,0.71,0.142,0.031522330872234126,0.031525967944128735,3.6370718946091007e-06,1.1173027428702729e-07,1.1172563474269804e-07,4.639544329252514e-12
v200_t050_r0250,0.72,0.144,0.031214638970339294,0.031218164400473553,3.5254301342588223e-06,1.1215797789989449e-07,1.1215346542866272e-07,4.512471231767533e-12
v200_t050_r0250,0.73,0.146,0.030913946347595964,0.030917363974871638,3.417627275674462e-06,1.1257670925180579e-07,1.1257232030260613e-07,4.388949199661707e-12
v200_t050_r0250,0.74,0.148,0.030620037964452614,0.030623351503657838,3.3135392052234536e-06,1.1298671575844029e-07,1.1298244683775626e-07,4.268920684034292e-12
v200_t050_r0250,0.75,0.15000000000000002,0.030332706276275132,0.03033591931956273,3.213043287597639e-06,1.1338823768964629e-07,1.1338408536688023e-07,4.152322766060356e-12
v200_t050_r0250,0.76,0.15200000000000002,0.030051750978400092,0.030054866997170786,3.1160187706942566e-06,1.1378150831245798e-07,1.1377746922428655e-07,4.0390881714318474e-12
v200_t050_r0250,0.77,0.15400000000000003,0.029776978755978394,0.02978000110309598,3.0223471175865047e-06,1.1416675404124299e-07,1.141628248950813e-07,3.929146161687719e-12
v200_t050_r0250,0.78,0.15600000000000003,0.02950820303917359,0.029511134951445993,2.931912272401138e-06,1.1454419459333498e-07,1.1454037217002184e-07,3.822423313140132e-12
v200_t050_r0250,0.79,0.15800000000000003,0.02924524376415689,0.029248088365028197,2.8446008713059467e-06,1.1491404314871789e-07,1.149103243045189e-07,3.71884419898744e-12
v200_t050_r0250,0.8,0.16000000000000003,0.02898792714023825,0.028990687442642632,2.7603024043802715e-06,1.1527650651251349e-07,1.1527288818053239e-07,3.618331981099055e-12
v200_t050_r0250,0.81,0.16200000000000003,0.028736085423383132,0.028738764332719803,2.6789093366709482e-06,1.1563178527919438e-07,1.1562826447026826e-07,3.5208089261232067e-12
v200_t050_r0250,0.8200000000000001,0.16400000000000003,0.02848955669628957,0.028492157013482212,2.6003171926421154e-06,1.1598007399758809e-07,1.1597664780073882e-07,3.4261968492660338e-12
v200_t050_r0250,0.8300000000000001,0.16600000000000004,0.02824818465513335,0.02825070907974436,2.5244246110098234e-06,1.1632156133587269e-07,1.1631822691837395e-07,3.334417498738663e-12
v200_t050_r0250,0.84,0.168,0.028011818403035935,0.02801426953640906,2.4511333731255802e-06,1.1665643024587788e-07,1.1665318485299375e-07,3.24539288412806e-12
v200_t050_r0250,0.85,0.17,0.027780312250262135,0.027782692598672186,2.3803484100505534e-06,1.1698485812610829e-07,1.1698169908055062e-07,3.159045557664906e-12
v200_t050_r0250,0.86,0.17200000000000001,0.027553525521116083,0.02755583749890659,2.311977790506181e-06,1.1730701698299529e-07,1.173039416841439e-07,3.0752988513795912e-12
v200_t050_r0250,0.87,0.17400000000000002,0.027331322367471163,0.02733356830016507,2.245932693906161e-06,1.1762307358996489e-07,1.1762007951288661e-07,2.994077078272536e-12
v200_t050_r0250,0.88,0.17600000000000002,0.02711357158884336,0.027115753716214358,2.182127370999043e-06,1.1793318964397588e-07,1.1793027433827587e-07,2.915305700013483e-12
v200_t050_r0250,0.89,0.17800000000000002,0.026900146458895522,0.02690226693798828,2.120479092756339e-06,1.1823752191924568e-07,1.1823468300778145e-07,2.838911464227006e-12
v200_t050_r0250,0.9,0.18000000000000002,0.02669092455824125,0.02669298546633398,2.0609080927311285e-06,1.1853622241793428e-07,1.1853345759541551e-07,2.7648225187757855e-12
v200_t050_r0250,0.91,0.18200000000000002,0.02648578761340584,0.026487790950906445,2.003337500604274e-06,1.1882943851760329e-07,1.1882674554910133e-07,2.6929685019563826e-12
v200_t050_r0250,0.92,0.18400000000000002,0.02628462134178697,0.02628656903505925,1.9476932722785334e-06,1.1911731311530659e-07,1.191146898346926e-07,2.6232806139808775e-12
v200_t050_r0250,0.93,0.18600000000000003,0.02608731530245384,0.02608920920656851,1.8939041146713576e-06,1.1939998476820707e-07,1.1939742907653635e-07,2.555691670723758e-12
v200_t050_r0250,0.9400000000000001,0.18800000000000003,0.02589376275261422,0.025895604654022325,1.8419014081033636e-06,1.1967758783064308e-07,1.1967509769449867e-07,2.49013614440597e-12
v200_t050_r0250,0.9500000000000001,0.19000000000000003,0.02570386050957682,0.025705652128703554,1.7916191267335069e-06,1.1995025258759308e-07,1.199478260374037e-07,2.4265501893897193e-12
v200_t050_r0250,0.96,0.192,0.025517508818033743,0.02551925181179126,1.7429937575162702e-06,1.2021810538451408e-07,1.2021574051285521e-07,2.3648716588676653e-12
v200_t050_r0250,0.97,0.194,0.025334611222486755,0.02533630718670544,1.6959642186870072e-06,1.2048126875354497e-07,1.2047896371343436e-07,2.305040110606865e-12
v200_t050_r0250,0.98,0.196,0.02515507444464104,0.025156724916419543,1.6504717785040257e-06,1.2073986153608449e-07,1.2073761453927915e-07,2.2469968053341164e-12
v200_t050_r0250,0.99,0.198,0.02497880826559265,0.02498041472556648,1.6064599738310759e-06,1.2099399900176876e-07,1.2099180831707068e-07,2.1906846980803388e-12
v200_t050_r0250,1.0,0.2,0.02480572541263635,0.0248072892871668,1.5638745304510926e-06,1.2124379296388316e-07,1.2124165691545957e-07,2.1360484235957263e-12
v200_t050_r0500,0.0,0.0,0.1204825283872796,0.12048252718392319,1.2033564145141895e-09,4.671005255688949e-08,4.671005259205617e-08,3.5166677152740613e-17
v200_t050_r0500,0.01,0.002,0.1193694210012355,0.11936784157997839,1.5794212571140775e-06,4.800855344276584e-08,4.8021619678658414e-08,1.3066235892570601e-11
v200_t050_r0500,0.02,0.004,0.1182515804105128,0.11825013194759705,1.4484629157485163e-06,4.934626286314536e-08,4.935934554980369e-08,1.3082686658330853e-11
v200_t050_r0500,0.03,0.006,0.1171309543274679,0.11712961046556383,1.3438619040628819e-06,5.071016077354303e-08,5.072324603671447e-08,1.3085263171434852e-11
v200_t050_r0500,0.04,0.008,0.1160077317707125,0.11600649813934091,1.233631371583277e-06,5.210023297013009e-08,5.2113303814905615e-08,1.3070844775522391e-11
v200_t050_r0500,0.05,0.010000000000000002,0.1148821447041452,0.11488102672874273,1.1179754024759347e-06,5.351642775424989e-08,5.352946606209077e-08,1.303830784087694e-11
v200_t050_r0500,0.06,0.012,0.1137544360135788,0.11375343950061466,9.965129641464898e-07,5.495865561805789e-08,5.497164206595129e-08,1.2986447893403913e-11
v200_t050_r0500,0.07,0.014000000000000002,0.1126248608562418,0.1126239919809151,8.688753267011018e-07,5.642678673022792e-08,5.643970075682798e-08,1.2914026600057801e-11
v200_t050_r0500,0.08,0.016,0.1114936873977902,0.11149295269828234,7.346995078566509e-07,5.792064840003788e-08,5.79334681779519e-08,1.2819777914019876e-11
v200_t050_r0500,0.09,0.018,0.1103611975431483,0.11036060390988851,5.936332597850091e-07,5.944002249240816e-08,5.9452724909242754e-08,1.2702416834593822e-11
v200_t050_r0500,0.1,0.020000000000000004,0.1092276876395684,0.10922724229903578,4.4534053261768847e-07,6.098464281438325e-08,6.099720346448134e-08,1.2560650098085016e-11
v200_t050_r0500,0.11,0.022000000000000002,0.1080934691401914,0.10809317963256085,2.895076305492461e-07,6.255419249680063e-08,6.256658568577468e-08,1.2393188974052993e-11
v200_t050_r0500,0.12,0.024,0.1069588692147689,0.10695874336472075,1.2585004814658074e-07,6.414830139933933e-08,6.41605001636352e-08,1.2198764295871394e-11
v200_t050_r0500,0.13,0.026000000000000002,0.1058242312928314,0.10582427717286719,4.588003578442912e-08,6.576654357180073e-08,6.577851971561397e-08,1.1976143813243443e-11
v200_t050_r0500,0.14,0.028000000000000004,0.1046899155232795,0.1046901414089441,2.2588566460368664e-07,6.740843480926995e-08,6.742015896117013e-08,1.1724151900183707e-11
v200_t050_r0500,0.15,0.03,0.1035562991332156,0.1035567134497111,4.1431649550061067e-07,6.907343034360894e-08,6.908487203519154e-08,1.144169158259958e-11
v200_t050_r0500,0.16,0.032,0.1024237766678839,0.10242438792768332,6.112597994295532e-07,7.076092271839013e-08,7.077205048715147e-08,1.112776876134246e-11
v200_t050_r0500,0.17,0.034,0.1012927600929266,0.10129357682415767,8.167312310625174e-07,7.247023989869106e-08,7.248102141710152e-08,1.0781518410460356e-11
v200_t050_r0500,0.18,0.036,0.1001636787398795,0.10016470940545297,1.030665573470424e-06,7.420064367093251e-08,7.42110459033432e-08,1.0402232410687297e-11
v200_t050_r0500,0.19,0.038000000000000006,0.09903697907600816,0.09903823198371055,1.2529077023926138e-06,7.59513283908897e-08,7.596131777944546e-08,9.989388555755736e-12
v200_t050_r0500,0.2,0.04000000000000001,0.09791312428030996,0.09791460748436516,1.4832040551998604e-06,7.77214201398859e-08,7.773096282002278e-08,9.542680136875123e-12
v200_t050_r0500,0.21,0.042,0.09679259360885652,0.09679431480378425,1.7211949277368133e-06,7.950997634970985e-08,7.951903839508298e-08,9.062045373129881e-12
v200_t050_r0500,0.22,0.044000000000000004,0.0956758815347022,0.0956778479426482,1.9664079460024464e-06,8.131598595570276e-08,8.132453365153582e-08,8.547695833061149e-12
v200_t050_r0500,0.23,0.046000000000000006,0.09456349665036916,0.09456571490344864,2.2182530794861988e-06,8.313837013450133e-08,8.31463702773784e-08,8.000142877063393e-12
v200_t050_r0500,0.24,0.048,0.09345596032447641,0.09345843634404001,2.4760195636019944e-06,8.49759836778726e-08,8.498340389893879e-08,7.420221066185464e-12
v200_t050_r0500,0.25,0.05,0.09235380510838861,0.09235654398347247,2.7388750838547304e-06,8.682761704679683e-08,8.683442615422477e-08,6.809107427947921e-12
v200_t050_r0500,0.26,0.052000000000000005,0.09125757289377255,0.09126057876131202,3.0058675394711853e-06,8.869199914037036e-08,8.869816747583914e-08,6.168335468782606e-12
v200_t050_r0500,0.27,0.054000000000000006,0.09016781282757157,0.09017108875721742,3.275929645857323e-06,9.056780080225463e-08,9.057330060512226e-08,5.499802867632907e-12
v200_t050_r0500,0.28,0.05600000000000001,0.08908507899700253,0.08908862688355997,3.5478865574312124e-06,9.245363907343952e-08,9.245844484533726e-08,4.8057718977364585e-12
v200_t050_r0500,0.29,0.057999999999999996,0.08800992790355643,0.08801374837015069,3.820466594264826e-06,9.434808218431167e-08,9.435217104610649e-08,4.088861794818584e-12
v200_t050_r0500,0.3,0.06,0.08694291575142606,0.08694700806646304,4.092315036979821e-06,9.624965526183358e-08,9.625300729436254e-08,3.3520325289601107e-12
v200_t050_r0500,0.31,0.062,0.0858845955820272,0.08588895759285523,4.3620108280267855e-06,9.815684670959978e-08,9.815944526932829e-08,2.5985597285046068e-12
v200_t050_r0500,0.32,0.064,0.0848355142920519,0.08484014237793472,4.6280858828212645e-06,1.0006811520029088e-07,1.0006994720113106e-07,1.832000840178928e-12
v200_t050_r0500,0.33,0.066,0.0837962095775145,0.08380109862409649,4.889046581982304e-06,1.0198189720232457e-07,1.0198295335530371e-07,1.0561529791455778e-12
v200_t050_r0500,0.34,0.068,0.08276720685024985,0.0827723502471471,5.143396897250296e-06,1.0389661494608778e-07,1.0389688994937682e-07,2.7500328903387823e-13
v200_t050_r0500,0.35000000000000003,0.07,0.08174901617607133,0.0817544058385726,5.389662501270598e-06,1.0581068472077608e-07,1.0581017739377266e-07,5.073270034215243e-13
v200_t050_r0500,0.36,0.072,0.0807421292851037,0.08074775570024492,5.626415141221641e-06,1.0772252538129326e-07,1.0772123873794771e-07,1.2866433455510404e-12
v200_t050_r0500,0.37,0.074,0.07974701670455427,0.07975286900107013,5.8522965158680496e-06,1.0963056693646916e-07,1.096285081947948e-07,2.0587416743579676e-12
v200_t050_r0500,0.38,0.07600000000000001,0.07876412506233595,0.07877019110323183,6.066040895882918e-06,1.1153325908548606e-07,1.1153043961211955e-07,2.8194733665019602e-12
v200_t050_r0500,0.39,0.07800000000000001,0.07779387460654039,0.07780014110230858,6.266495768195157e-06,1.1342907956915107e-07,1.1342551475982843e-07,3.564809322641296e-12
v200_t050_r0500,0.4,0.08000000000000002,0.07683665698090783,0.07684310962076639,6.4526398585590394e-06,1.1531654220654977e-07,1.1531225130534076e-07,4.29090120901346e-12
v200_t050_r0500,0.41000000000000003,0.08200000000000002,0.07589283329034695,0.07589945688834648,6.623597999536046e-06,1.1719420449551807e-07,1.1718921035751123e-07,4.994138006837008e-12
v200_t050_r0500,0.42,0.084,0.07496273248348033,0.07496951113592282,6.778652442487876e-06,1.1906067466692336e-07,1.1905500347069032e-07,5.671196233040596e-12
v200_t050_r0500,0.43,0.08600000000000001,0.07404665007144083,0.07405356732180997,6.917250369137262e-06,1.2091461809739774e-07,1.2090829901489813e-07,6.319082499605468e-12
v200_t050_r0500,0.44,0.08800000000000001,0.07314484719404747,0.07315188620155806,7.039007510589723e-06,1.2275476300224046e-07,1.227478278348264e-07,6.9351674140607e-12
v200_t050_r0500,0.45,0.09000000000000001,0.07225755003638128,0.07226469374432515,7.143707943871314e-06,1.2457990534894117e-07,1.2457238813872083e-07,7.517210220346616e-12
v200_t050_r0500,0.46,0.09200000000000001,0.07138494959098242,0.07139218089125683,7.231300274412877e-06,1.2638891295133746e-07,1.2638084957737914e-07,8.063373958322264e-12
v200_t050_r0500,0.47000000000000003,0.09400000000000001,0.07052720175367884,0.07053450364421725,7.301890538408129e-06,1.2818072872402083e-07,1.2817215649272547e-07,8.572231295362265e-12
v200_t050_r0500,0.48,0.096,0.0696844277346669,0.06969178346692191,7.355732255007186e-06,1.2995437309549876e-07,1.2994533033397955e-07,9.042761519204558e-12
v200_t050_r0500,0.49,0.098,0.0688567147610724,0.068864107975202,7.39321412959737e-06,1.3170894559614575e-07,1.316994712566818e-07,9.474339463947535e-12
v200_t050_r0500,0.5,0.1,0.06804411704293487,0.06805153188887993,7.414845945061255e-06,1.3344362565263378e-07,1.3343375893527276e-07,9.866717361019177e-12
v200_t050_r0500,0.51,0.10200000000000001,0.06724665697142826,0.06725407821462004,7.421243191779725e-06,1.3515767263390588e-07,1.351474526331517e-07,1.0220000754165785e-11
v200_t050_r0500,0.52,0.10400000000000001,0.06646432651614981,0.06647173962711946,7.413110969647918e-06,1.3685042520464638e-07,1.3683989058493737e-07,1.0534619709013854e-11
v200_t050_r0500,0.53,0.10600000000000001,0.06569708878741397,0.0657044800150738,7.391227659830912e-06,1.3852130005047237e-07,1.3851048875391635e-07,1.0811296556017273e-11
v200_t050_r0500,0.54,0.10800000000000001,0.06494487972958321,0.06495223615839528,7.356428812069216e-06,1.4016979004478056e-07,1.401587390334003e-07,1.105101138027041e-11
v200_t050_r0500,0.55,0.11000000000000001,0.06420760991242538,0.06421491950405264,7.309591627258083e-06,1.4179546193044477e-07,1.417842069640606e-07,1.1254966384158571e-11
