case_id,solve_mode,interface_equation_active,dit_cm2_ev,x_cm,y_cm,x_um,y_nm,potential_r0_v,potential_r1_v,potential_difference_v,devsim_fluxterm_c_per_cm2,physical_qit_c_per_cm2,formula_fluxterm_c_per_cm2
coupled_zero_dit_equation,coupled,True,0.0,0.0008,3e-06,8.0,30.0,0.023966530928816714,0.023966530928816714,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.000825,3e-06,8.25,30.0,0.024084258766604763,0.024084258766604763,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.0008500000000000001,3e-06,8.5,30.0,0.024202273617106678,0.024202273617106678,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.0008750000000000001,3e-06,8.750000000000002,30.0,0.024320577611889795,0.024320577611889795,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.0009000000000000001,3e-06,9.0,30.0,0.024439172887710043,0.024439172887710043,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.0009249999999999999,3e-06,9.25,30.0,0.02455805845427094,0.02455805845427094,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.00095,3e-06,9.5,30.0,0.02467673115332962,0.02467673115332962,0.0,0.0,-0.0,0.0
coupled_zero_dit_equation,coupled,True,0.0,0.000975,3e-06,9.75,30.0,0.024701681413837575,0.024701681413837575,0.0,0.0,-0.0,0.0
coupled_representative_dit_equation,coupled,True,3070000000000.0,2.5e-05,3e-06,0.25,30.0,0.014004585393848402,0.014004585393762295,8.610646917706077e-14,6.888410582430297e-09,-6.888410582430297e-09,6.888410582430297e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,5e-05,3e-06,0.5,30.0,0.010714138088791608,0.010714138088659859,1.3174877855348655e-13,5.269944101623775e-09,-5.269944101623775e-09,5.269944101623775e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,7.500000000000001e-05,3e-06,0.7500000000000001,30.0,0.010754072192980923,0.010754072192848685,1.32237970573712e-13,5.289586418633511e-09,-5.289586418633511e-09,5.289586418633511e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.0001,3e-06,1.0,30.0,0.010803178910102585,0.010803178909969742,1.328433890668279e-13,5.3137404524998585e-09,-5.3137404524998585e-09,5.3137404524998585e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.000125,3e-06,1.25,30.0,0.010852416011191987,0.010852416011058538,1.3344880755994382e-13,5.337958618097201e-09,-5.337958618097201e-09,5.337958618097201e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.00015000000000000001,3e-06,1.5000000000000002,30.0,0.01090174408698477,0.010901744086850714,1.340559607765357e-13,5.362221531260563e-09,-5.362221531260563e-09,5.362221531260563e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.000175,3e-06,1.75,30.0,0.010951163494668048,0.010951163494533385,1.3466311399312758e-13,5.3865293676789385e-09,-5.3865293676789385e-09,5.3865293676789385e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.0002,3e-06,2.0,30.0,0.011000674791049974,0.011000674790914702,1.3527200193319544e-13,5.410882401228566e-09,-5.410882401228566e-09,5.410882401228566e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.00022500000000000002,3e-06,2.25,30.0,0.01105027853963652,0.011050278539500637,1.3588262459673928e-13,5.435280909080127e-09,-5.435280909080127e-09,5.435280909080127e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.00025,3e-06,2.5,30.0,0.01109997530973857,0.011099975309602076,1.364932472602831e-13,5.459725171259558e-09,-5.459725171259558e-09,5.459725171259558e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.00027499999999999996,3e-06,2.7499999999999996,30.0,0.01114976567655083,0.011149765676413724,1.3710560464730293e-13,5.484215470686859e-09,-5.484215470686859e-09,5.484215470686859e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.00030000000000000003,3e-06,3.0000000000000004,30.0,0.011199650221237244,0.011199650221099526,1.3771796203432274e-13,5.5087520932181086e-09,-5.5087520932181086e-09,5.5087520932181086e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.00032500000000000004,3e-06,3.2500000000000004,30.0,0.011249629531018088,0.011249629530879754,1.383337888682945e-13,5.5333353276883e-09,-5.5333353276883e-09,5.5333353276883e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.00035,3e-06,3.5,30.0,0.011299704199258635,0.011299704199119685,1.3894961570226627e-13,5.557965465954961e-09,-5.557965465954961e-09,5.557965465954961e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.000375,3e-06,3.75,30.0,0.011349874825559552,0.011349874825419987,1.3956544253623804e-13,5.582642802942609e-09,-5.582642802942609e-09,5.582642802942609e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.0004,3e-06,4.0,30.0,0.011400142015848984,0.0114001420157088,1.4018300409368578e-13,5.6073676366880425e-09,-5.6073676366880425e-09,5.6073676366880425e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.00042500000000000003,3e-06,4.25,30.0,0.011450506382476432,0.011450506382335628,1.4080403509808548e-13,5.632140268386526e-09,-5.632140268386526e-09,5.632140268386526e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.00045000000000000004,3e-06,4.5,30.0,0.011500968544308345,0.01150096854416692,1.4142506610248518e-13,5.656961002438804e-09,-5.656961002438804e-09,5.656961002438804e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.000475,3e-06,4.75,30.0,0.011551529126825675,0.011551529126683628,1.4204609710688487e-13,5.681830146499081e-09,-5.681830146499081e-09,5.681830146499081e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.0005,3e-06,5.0,30.0,0.011602188762223182,0.011602188762080514,1.4266712811128457e-13,5.706748011523875e-09,-5.706748011523875e-09,5.706748011523875e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.0005250000000000001,3e-06,5.250000000000001,30.0,0.011652948089510768,0.011652948089367475,1.432933632861122e-13,5.73171491182185e-09,-5.73171491182185e-09,5.73171491182185e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.0005499999999999999,3e-06,5.499999999999999,30.0,0.011703807754616751,0.011703807754472832,1.4391959846093982e-13,5.756731165104624e-09,-5.756731165104624e-09,5.756731165104624e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.000575,3e-06,5.75,30.0,0.011754768410493104,0.01175476841034856,1.4454409891229147e-13,5.781797092538528e-09,-5.781797092538528e-09,5.781797092538528e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.0006000000000000001,3e-06,6.000000000000001,30.0,0.011805830717222894,0.011805830717077722,1.4517206881059508e-13,5.806913018797447e-09,-5.806913018797447e-09,5.806913018797447e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.000625,3e-06,6.25,30.0,0.011856995342129676,0.011856995341983874,1.4580177343237466e-13,5.832079272116634e-09,-5.832079272116634e-09,5.832079272116634e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.0006500000000000001,3e-06,6.500000000000001,30.0,0.01190826295988921,0.011908262959742778,1.4643321277763022e-13,5.857296184347661e-09,-5.857296184347661e-09,5.857296184347661e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.000675,3e-06,6.75,30.0,0.01195963425264328,0.011959634252496217,1.470629173994098e-13,5.882564091014397e-09,-5.882564091014397e-09,5.882564091014397e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.0007,3e-06,7.0,30.0,0.012011109910115867,0.012011109909968171,1.4769609146814133e-13,5.907883331370152e-09,-5.907883331370152e-09,5.907883331370152e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.0007250000000000001,3e-06,7.250000000000001,30.0,0.01206269062973162,0.01206269062958329,1.4833100026034884e-13,5.933254248455952e-09,-5.933254248455952e-09,5.933254248455952e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.00075,3e-06,7.5,30.0,0.012114377116736743,0.012114377116587777,1.4896590905255636e-13,5.958677189159997e-09,-5.958677189159997e-09,5.958677189159997e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.000775,3e-06,7.75,30.0,0.012166170084322291,0.012166170084172687,1.4960428729171582e-13,5.984152504278306e-09,-5.984152504278306e-09,5.984152504278306e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.0008,3e-06,8.0,30.0,0.012218070253750029,0.012218070253599786,1.5024266553087529e-13,6.009680548576625e-09,-6.009680548576625e-09,6.009680548576625e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.000825,3e-06,8.25,30.0,0.012270078354480853,0.012270078354329972,1.5088104377003475e-13,6.035261680853593e-09,-6.035261680853593e-09,6.035261680853593e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.0008500000000000001,3e-06,8.5,30.0,0.01232219512431434,0.012322195124162818,1.515211567326702e-13,6.060896264009375e-09,-6.060896264009375e-09,6.060896264009375e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.0008750000000000001,3e-06,8.750000000000002,30.0,0.01237442131109367,0.012374421310941505,1.521647391422576e-13,6.086584665884273e-09,-6.086584665884273e-09,6.086584665884273e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.0009000000000000001,3e-06,9.0,30.0,0.012426757966868617,0.012426757966715808,1.5280832155184498e-13,6.112327403948143e-09,-6.112327403948143e-09,6.112327403948143e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.0009249999999999999,3e-06,9.25,30.0,0.012479263084234247,0.012479263084080792,1.5345537340838433e-13,6.138153002915878e-09,-6.138153002915878e-09,6.138153002915878e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.00095,3e-06,9.5,30.0,0.012544021661877099,0.012544021661722849,1.542498767603817e-13,6.1700056896602756e-09,-6.1700056896602756e-09,6.1700056896602756e-09
coupled_representative_dit_equation,coupled,True,3070000000000.0,0.000975,3e-06,9.75,30.0,0.016734307634563333,0.016734307634460443,1.0288991880713638e-13,8.231074220176803e-09,-8.231074220176803e-09,8.231074220176803e-09
