bulk_family_id,bulk_value_cm3_ev,nta_cm3_ev,nga_cm3_ev,is_zero_control,inactive_family_id,family_id,primary_gate,secondary_gate,sweep_direction,sweep_index,mesh_level,stage_id,mode_id,primary_gate_v,fixed_secondary_gate_v,vbg_v,vtg_v,vds_v,source_current_a_per_cm,drain_current_a_per_cm,source_current_terminal_a,drain_current_terminal_a,current_imbalance_a_per_cm,relative_current_imbalance,center_channel_potential_v,center_channel_electron_density_cm3,solve_seconds,converged
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,16,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.3,0.0,0.0,0.3,0.01,-9.957922436944943e-06,9.95792243694497e-06,-5.974753462166966e-08,5.974753462166982e-08,2.710505431213761e-20,2.721958770393202e-15,0.051772039740405895,6.1247501385830264e+16,0.06127716099945246,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,17,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.35,0.0,0.0,0.35,0.01,-1.1959263799055022e-05,1.195926379905493e-05,-7.175558279433014e-08,7.175558279432958e-08,-9.147955830346444e-20,7.64926335270678e-15,0.055503560950806434,7.071297535791408e+16,0.066268823997234,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,18,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.4,0.0,0.0,0.4,0.01,-1.3960469974581865e-05,1.3960469974582006e-05,-8.376281984749119e-08,8.376281984749204e-08,1.4060746924421386e-19,1.0071829207771626e-14,0.05851645100722728,7.941359678048298e+16,0.06484107800133643,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,19,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.45,0.0,0.0,0.45,0.01,-1.593871996999098e-05,1.5938719969990553e-05,-9.563231981994588e-08,9.563231981994332e-08,-4.2690460541616737e-19,2.6784121072453283e-14,0.06098650365838917,8.733976117388957e+16,0.06473180099783349,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,20,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.5,0.0,0.0,0.5,0.01,-1.787906648122641e-05,1.7879066481226356e-05,-1.0727439888735846e-07,1.0727439888735813e-07,-5.421010862427522e-20,3.032043573482853e-15,0.06304005893429791,9.452821843530101e+16,0.0642414789981558,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,21,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.55,0.0,0.0,0.55,0.01,-1.9771995437083207e-05,1.977199543708286e-05,-1.1863197262249925e-07,1.1863197262249717e-07,-3.4558944247975454e-19,1.7478733675589822e-14,0.06476907151321082,1.0103694738386245e+17,0.05322637700010091,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,22,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.6,0.0,0.0,0.6,0.01,-2.1611729659277237e-05,2.161172965927748e-05,-1.2967037795566343e-07,1.2967037795566488e-07,2.439454888092385e-19,1.1287642990875448e-14,0.06624145510688034,1.0693101805295134e+17,0.05099572399922181,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,23,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.65,0.0,0.0,0.65,0.01,-2.339506244280655e-05,2.3395062442806136e-05,-1.403703746568393e-07,1.4037037465683682e-07,-4.1335207826009857e-19,1.7668346868943493e-14,0.06750812568473659,1.1227510314460531e+17,0.05252578900035587,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,24,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.7,0.0,0.0,0.7,0.01,-2.512055523251343e-05,2.5120555232513144e-05,-1.5072333139508057e-07,1.5072333139507888e-07,-2.846030702774449e-19,1.132948964078168e-14,0.06860781719995461,1.1712982050009917e+17,0.051311728999280604,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,25,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.75,0.0,0.0,0.75,0.01,-2.6787982965340644e-05,2.6787982965341033e-05,-1.6072789779204386e-07,1.607278977920462e-07,3.8963515573697816e-19,1.4545147211759018e-14,0.06957040727900948,1.2155020484100349e+17,0.051925313000538154,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,26,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.8,0.0,0.0,0.8,0.01,-2.8397948087667953e-05,2.8397948087669403e-05,-1.7038768852600773e-07,1.7038768852601642e-07,1.4501204056993622e-18,5.1064267080937975e-14,0.07041924293082755,1.2558531990380466e+17,0.05302219000077457,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,27,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.85,0.0,0.0,0.85,0.01,-2.9951610175357674e-05,2.9951610175356447e-05,-1.7970966105214605e-07,1.797096610521387e-07,-1.2265037076242269e-18,4.094950823823549e-14,0.07117278911373069,1.2927845021612472e+17,0.05216532299891696,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,28,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.9,0.0,0.0,0.9,0.01,-3.1450495450922346e-05,3.14504954509227e-05,-1.8870297270553408e-07,1.887029727055362e-07,3.5236570605778894e-19,1.1203820512387228e-14,0.07184581339428414,1.3266756102782699e+17,0.052365331997862086,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,29,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.95,0.0,0.0,0.95,0.01,-3.2896362019584074e-05,3.289636201958139e-05,-1.9737817211750446e-07,1.9737817211748834e-07,-2.6834003769016235e-18,8.157134139343811e-14,0.07245024869093095,1.3578585748801736e+17,0.052612360999773955,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,30,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.0,0.0,0.0,1.0,0.01,-3.429110430601642e-05,3.429110430601587e-05,-2.0574662583609853e-07,2.0574662583609525e-07,-5.488773498207866e-19,1.6006406353162715e-14,0.0729958296889027,1.3866235469766674e+17,0.05148562099930132,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,31,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.05,0.0,0.0,1.05,0.01,-3.563668529645926e-05,3.5636685296457475e-05,-2.1382011177875555e-07,2.1382011177874486e-07,-1.782157321023048e-18,5.0009065270728673e-14,0.07349056805696759,1.4132241520698827e+17,0.05253217700010282,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,32,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.1,0.0,0.0,1.1,0.01,-3.6935088646720665e-05,3.6935088646720076e-05,-2.21610531880324e-07,2.2161053188032045e-07,-5.89534931288993e-19,1.5961378539735432e-14,0.0739411114042932,1.4378823519757624e+17,0.05322752199936076,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,33,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.15,0.0,0.0,1.15,0.01,-3.8188285071660716e-05,3.818828507166124e-05,-2.291297104299643e-07,2.2912971042996742e-07,5.21772295508649e-19,1.3663150741897174e-14,0.07435301737371802,1.460792737915654e+17,0.05229397400034941,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,34,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.2,0.0,0.0,1.2,0.01,-3.9398209052528257e-05,3.939820905252875e-05,-2.3638925431516953e-07,2.3638925431517252e-07,4.946672411965114e-19,1.2555576842007784e-14,0.07473096507620015,1.4821262669066755e+17,0.05171382499975152,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,35,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.25,0.0,0.0,1.25,0.01,-4.056674302570256e-05,4.0566743025704086e-05,-2.4340045815421536e-07,2.434004581542245e-07,1.5246593050577406e-18,3.758397128632385e-14,0.07507891975685532,1.5020334853095674e+17,0.0514630629986641,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,36,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.3,0.0,0.0,1.3,0.01,-4.169570700765107e-05,4.1695707007651845e-05,-2.5017424204590644e-07,2.501742420459111e-07,7.724940478959219e-19,1.8526944458674287e-14,0.07540026219340855,1.520647295722081e+17,0.0511114090004412,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,37,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.35,0.0,0.0,1.35,0.01,-4.2786852171548855e-05,4.278685217154929e-05,-2.5672111302929315e-07,2.5672111302929575e-07,4.336808689942018e-19,1.0135844236809123e-14,0.07569789124098848,1.5380853254429258e+17,0.05348227600188693,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,38,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.4,0.0,0.0,1.4,0.01,-4.384185729177159e-05,4.384185729177133e-05,-2.6305114375062957e-07,2.63051143750628e-07,-2.642742795433417e-19,6.027898813332019e-15,0.07597430574215946,1.554451951644955e+17,0.053311760999349644,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,39,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.45,0.0,0.0,1.45,0.01,-4.486232726100644e-05,4.48623272610059e-05,-2.6917396356603866e-07,2.691739635660354e-07,-5.421010862427522e-19,1.2083659483130228e-14,0.07623167044356371,1.5698400330479984e+17,0.05351033199985977,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,40,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.5,0.0,0.0,1.5,0.01,-4.584979309427182e-05,4.58497930942711e-05,-2.7509875856563094e-07,2.750987585656266e-07,-7.250602028496811e-19,1.5813816244685854e-14,0.0764718694152215,1.5843323918175248e+17,0.0523744269994495,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,41,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.55,0.0,0.0,1.55,0.01,-4.680571298705591e-05,4.6805712987053434e-05,-2.8083427792233546e-07,2.8083427792232063e-07,-2.473336205982557e-18,5.284261360715852e-14,0.07669654962893385,1.5980030834355616e+17,0.0515335199997935,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,42,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.6,0.0,0.0,1.6,0.01,-4.773147410725993e-05,4.77314741072548e-05,-2.863888446435596e-07,2.863888446435288e-07,-5.129631528572043e-18,1.0746853359368235e-13,0.07690715673102609,1.6109184867771632e+17,0.05133274500258267,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,43,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.65,0.0,0.0,1.65,0.01,-4.8628394883675776e-05,4.862839488367521e-05,-2.9177036930205464e-07,2.9177036930205125e-07,-5.692061405548898e-19,1.1705221649130937e-14,0.07710496458101825,1.6231382417312035e+17,0.050809403001039755,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,44,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.7,0.0,0.0,1.7,0.01,-4.949772761544096e-05,4.949772761544458e-05,-2.9698636569264574e-07,2.9698636569266745e-07,3.618524750670371e-18,7.310486612200147e-14,0.0772910997788424,1.634716057457558e+17,0.050951839999470394,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,45,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.75,0.0,0.0,1.75,0.01,-5.0340661272713774e-05,5.0340661272715956e-05,-3.0204396763628264e-07,3.0204396763629577e-07,2.1819568721270777e-18,4.334382618270596e-14,0.07746656213849783,1.64570041074121e+17,0.05119736800043029,True
NTA,1e+18,1e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,46,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.8,0.0,0.0,1.8,0.01,-5.1158324393368355e-05,5.1158324393368125e-05,-3.069499463602101e-07,3.0694994636020875e-07,-2.303929616531697e-19,4.5035282993560185e-15,0.07763224186366889,1.656135150827326e+17,0.05193059000157518,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,0,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.5,0.0,0.0,-0.5,0.01,-1.8954532286218618e-10,1.8954532286555717e-10,-1.137271937173117e-12,1.1372719371933432e-12,3.3709936407008683e-21,1.7784631083151992e-11,-0.24185541447732692,725792009920.1151,0.09260238700153423,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,1,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.45,0.0,0.0,-0.45,0.01,-4.3164659374933355e-10,4.316465937483789e-10,-2.5898795624960014e-12,2.5898795624902734e-12,-9.54669824462763e-22,2.211693172811553e-12,-0.21777212371982752,1842084534724.27,0.07898162799756392,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,2,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.4,0.0,0.0,-0.4,0.01,-9.799372937239838e-10,9.799372937397145e-10,-5.879623762343903e-12,5.8796237624382875e-12,1.5730700504074066e-20,1.6052762359968275e-11,-0.1939859288262883,4621588185390.065,0.07634788599898457,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,3,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.35,0.0,0.0,-0.35,0.01,-2.2124817339813442e-09,2.212481733969753e-09,-1.3274890403888066e-11,1.3274890403818518e-11,-1.1591281923705577e-20,5.239040732258229e-12,-0.17058425875266986,11423064817440.248,0.07673996599987731,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,4,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.3,0.0,0.0,-0.3,0.01,-4.952441033293498e-09,4.952441033272445e-09,-2.971464619976099e-11,2.971464619963467e-11,-2.1052573770087107e-20,4.250948901472658e-12,-0.14767427860372562,27699821957875.49,0.07622343199909665,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,5,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.25,0.0,0.0,-0.25,0.01,-1.0947500038257493e-08,1.0947500038262355e-08,-6.568500022954496e-11,6.568500022957413e-11,4.862167640586697e-21,4.4413497360977817e-13,-0.1253842626019894,65571102405384.02,0.07964652300142916,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,6,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.2,0.0,0.0,-0.2,0.01,-2.3784033931109024e-08,2.37840339310922e-08,-1.4270420358665416e-10,1.427042035865532e-10,-1.6824853659328583e-20,7.074011796342934e-13,-0.10386402977491721,150648680153190.5,0.0781892049999442,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,7,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.15,0.0,0.0,-0.15,0.01,-5.0495024755194834e-08,5.049502475519773e-08,-3.02970148531169e-10,3.029701485311864e-10,2.898440866385809e-21,5.740052372362598e-14,-0.08328453904529012,333700369256418.56,0.07581895300245378,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,8,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.1,0.0,0.0,-0.1,0.01,-1.040654887488205e-07,1.0406548874880812e-07,-6.243929324929231e-10,6.243929324928488e-10,-1.2387856853594142e-20,1.1903904937682376e-13,-0.06383659407683735,707416247443838.9,0.06357399899934535,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,9,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,-0.05,0.0,0.0,-0.05,0.01,-2.066168608014523e-07,2.0661686080145492e-07,-1.2397011648087137e-09,1.2397011648087295e-09,2.6205081805679917e-21,1.2682934831180724e-14,-0.04572718123976602,1423768107102905.0,0.0637187870015623,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,10,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,0.01,-3.91975946840001e-07,3.9197594684000957e-07,-2.351855681040006e-09,2.3518556810400576e-09,8.576208590949791e-21,2.187942566396884e-14,-0.029168770943368387,2698249240143719.5,0.0644583529974625,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,11,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.05,0.0,0.0,0.05,0.01,-7.048500910147564e-07,7.048500910147523e-07,-4.229100546088538e-09,4.2291005460885135e-09,-4.129285617864714e-21,5.8583884296870514e-15,-0.014354533111469555,4779379407876075.0,0.06437372800064622,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,12,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.1,0.0,0.0,0.1,0.01,-1.1936584769461716e-06,1.1936584769461665e-06,-7.16195086167703e-09,7.161950861676999e-09,-5.082197683525802e-21,4.2576648025220575e-15,-0.001417590282884221,7872243689811114.0,0.06349938100174768,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,13,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.15,0.0,0.0,0.15,0.01,-1.8975962956374207e-06,1.8975962956374258e-06,-1.1385577773824524e-08,1.1385577773824556e-08,5.082197683525802e-21,2.6782291339890234e-15,0.009611612652954548,1.2044492257782322e+16,0.06493992100149626,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,14,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.2,0.0,0.0,0.2,0.01,-2.834253687605525e-06,2.834253687605538e-06,-1.700552212563315e-08,1.7005522125633227e-08,1.2705494208814505e-20,4.482835909988173e-15,0.01882329933457859,1.7178757335720634e+16,0.06520559799901093,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,15,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.25,0.0,0.0,0.25,0.01,-3.99529192899897e-06,3.995291928998976e-06,-2.3971751573993823e-08,2.397175157399386e-08,5.929230630780102e-21,1.4840544160851035e-15,0.02640718105121269,2.3010028402724164e+16,0.06629554300161544,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,16,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.3,0.0,0.0,0.3,0.01,-5.351630756486959e-06,5.351630756486944e-06,-3.210978453892175e-08,3.210978453892167e-08,-1.5246593050577406e-20,2.8489620723732305e-15,0.032605511506812714,2.9217352554915824e+16,0.06390688700048486,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,17,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.35,0.0,0.0,0.35,0.01,-6.8632689986701254e-06,6.863268998670111e-06,-4.1179613992020756e-08,4.117961399202067e-08,-1.4399560103323106e-20,2.0980614494511675e-15,0.037666578969913385,3.550823493409199e+16,0.06252414499977021,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,18,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.4,0.0,0.0,0.4,0.01,-8.488229228515846e-06,8.488229228515915e-06,-5.0929375371095076e-08,5.092937537109549e-08,6.945670167485263e-20,8.182708054291845e-15,0.04181472450325457,4.166201798215656e+16,0.06628616599846282,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,19,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.45,0.0,0.0,0.45,0.01,-1.018817440164808e-05,1.0188174401648166e-05,-6.112904640988848e-08,6.1129046409889e-08,8.639736061993863e-20,8.480161137206478e-15,0.04523796204515018,4.753588395230748e+16,0.06335030699847266,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,20,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.5,0.0,0.0,0.5,0.01,-1.1930874618259558e-05,1.1930874618259421e-05,-7.158524770955735e-08,7.158524770955653e-08,-1.3721933745519665e-19,1.1501196839768132e-14,0.04808714029226626,5.3051379220947656e+16,0.0629169420026301,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,21,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.55,0.0,0.0,0.55,0.01,-1.369063837736436e-05,1.3690638377364435e-05,-8.214383026418616e-08,8.214383026418661e-08,7.453889935837843e-20,5.4445159753556945e-15,0.05048050159749601,5.817594658245161e+16,0.06334310199963511,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,22,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.6,0.0,0.0,0.6,0.01,-1.5447727392103557e-05,1.5447727392103418e-05,-9.268636435262135e-08,9.268636435262051e-08,-1.3891340334970526e-19,8.992481536197608e-15,0.05250977360451285,6.290659441898558e+16,0.06591456000023754,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,23,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.65,0.0,0.0,0.65,0.01,-1.718740290542667e-05,1.718740290542675e-05,-1.0312441743256003e-07,1.031244174325605e-07,8.131516293641283e-20,4.73109075197966e-15,0.05424595407297056,6.725776410262191e+16,0.05555333099982818,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,24,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.7,0.0,0.0,0.7,0.01,-1.8898938324195803e-05,1.8898938324195918e-05,-1.1339362994517482e-07,1.1339362994517551e-07,1.1519648082658485e-19,6.095394294138797e-15,0.055744144750322036,7.125314323480611e+16,0.055637227997067384,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,25,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.75,0.0,0.0,0.75,0.01,-2.057474044265676e-05,2.0574740442657254e-05,-1.2344844265594056e-07,1.2344844265594353e-07,4.946672411965114e-19,2.4042453540309376e-14,0.05704735309242453,7.492048515306555e+16,0.05524678299843799,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,26,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.8,0.0,0.0,0.8,0.01,-2.2209621477909012e-05,2.2209621477908595e-05,-1.3325772886745407e-07,1.3325772886745158e-07,-4.1674021004911577e-19,1.876394923991073e-14,0.058189393396932965,7.828849971634472e+16,0.055153482000605436,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,27,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.85,0.0,0.0,0.85,0.01,-2.3800218874471247e-05,2.3800218874471697e-05,-1.4280131324682747e-07,1.428013132468302e-07,4.506215279392878e-19,1.89335035243154e-14,0.059197069709272646,8.138509011866618e+16,0.05623254000238376,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,28,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.9,0.0,0.0,0.9,0.01,-2.534454289752293e-05,2.5344542897523754e-05,-1.5206725738513758e-07,1.5206725738514253e-07,8.233160247311799e-19,3.248494273738197e-14,0.06009181022106313,8.423643042747203e+16,0.05331951799962553,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,29,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,0.95,0.0,0.0,0.95,0.01,-2.6841628303573455e-05,2.684162830357161e-05,-1.6104976982144073e-07,1.6104976982142967e-07,-1.8431436932253575e-18,6.866735774669743e-14,0.06089089157769046,8.686655145883896e+16,0.054145439997228095,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,30,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.0,0.0,0.0,1.0,0.01,-2.8291268098711062e-05,2.8291268098711543e-05,-1.6974760859226637e-07,1.6974760859226926e-07,4.811147140404426e-19,1.7005767021887356e-14,0.06160835942674182,8.929722385755285e+16,0.053252612000505906,True
NTA,5e+18,5e+18,0.0,False,NGA,top_primary,top_gate,bottom_gate,forward,31,interface_4x,T03_P2_BULK_TRAPS_FORMAL,enabled_symmetric_teaching_top_stack,1.05,0.0,0.0,1.05,0.01,-2.9693810895314182e-05,2.9693810895315995e-05,-1.781628653718851e-07,1.7816286537189597e-07,1.8126505071242027e-18,6.104472455605679e-14,0.0622557245148553,9.15480074806995e+16,0.05186367499845801,True
