mode_id,source_v,drain_v,vbg_v,vtg_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00015000000000000001,2.75e-06,1.5000000000000002,27.5,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00015000000000000001,2.875e-06,1.5000000000000002,28.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00015000000000000001,3e-06,1.5000000000000002,30.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000175,0.0,1.75,0.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000175,5.000000000000001e-07,1.75,5.000000000000001,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000175,1.0000000000000002e-06,1.75,10.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000175,1.5000000000000002e-06,1.75,15.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000175,2.0000000000000003e-06,1.75,20.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000175,2.1250000000000004e-06,1.75,21.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000175,2.2500000000000005e-06,1.75,22.500000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000175,2.375e-06,1.75,23.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000175,2.5e-06,1.75,25.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000175,2.6250000000000003e-06,1.75,26.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000175,2.75e-06,1.75,27.5,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000175,2.875e-06,1.75,28.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.000175,3e-06,1.75,30.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0002,0.0,2.0,0.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0002,5.000000000000001e-07,2.0,5.000000000000001,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0002,1.0000000000000002e-06,2.0,10.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0002,1.5000000000000002e-06,2.0,15.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0002,2.0000000000000003e-06,2.0,20.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0002,2.1250000000000004e-06,2.0,21.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0002,2.2500000000000005e-06,2.0,22.500000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0002,2.375e-06,2.0,23.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0002,2.5e-06,2.0,25.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0002,2.6250000000000003e-06,2.0,26.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0002,2.75e-06,2.0,27.5,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0002,2.875e-06,2.0,28.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.0002,3e-06,2.0,30.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00022500000000000002,0.0,2.25,0.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00022500000000000002,5.000000000000001e-07,2.25,5.000000000000001,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00022500000000000002,1.0000000000000002e-06,2.25,10.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00022500000000000002,1.5000000000000002e-06,2.25,15.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00022500000000000002,2.0000000000000003e-06,2.25,20.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00022500000000000002,2.1250000000000004e-06,2.25,21.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00022500000000000002,2.2500000000000005e-06,2.25,22.500000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00022500000000000002,2.375e-06,2.25,23.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00022500000000000002,2.5e-06,2.25,25.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00022500000000000002,2.6250000000000003e-06,2.25,26.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00022500000000000002,2.75e-06,2.25,27.5,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00022500000000000002,2.875e-06,2.25,28.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00022500000000000002,3e-06,2.25,30.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00025,0.0,2.5,0.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00025,5.000000000000001e-07,2.5,5.000000000000001,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00025,1.0000000000000002e-06,2.5,10.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00025,1.5000000000000002e-06,2.5,15.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00025,2.0000000000000003e-06,2.5,20.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00025,2.1250000000000004e-06,2.5,21.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00025,2.2500000000000005e-06,2.5,22.500000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00025,2.375e-06,2.5,23.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00025,2.5e-06,2.5,25.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00025,2.6250000000000003e-06,2.5,26.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00025,2.75e-06,2.5,27.5,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00025,2.875e-06,2.5,28.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00025,3e-06,2.5,30.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00027499999999999996,0.0,2.7499999999999996,0.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00027499999999999996,5.000000000000001e-07,2.7499999999999996,5.000000000000001,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00027499999999999996,1.0000000000000002e-06,2.7499999999999996,10.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00027499999999999996,1.5000000000000002e-06,2.7499999999999996,15.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00027499999999999996,2.0000000000000003e-06,2.7499999999999996,20.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00027499999999999996,2.1250000000000004e-06,2.7499999999999996,21.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00027499999999999996,2.2500000000000005e-06,2.7499999999999996,22.500000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00027499999999999996,2.375e-06,2.7499999999999996,23.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00027499999999999996,2.5e-06,2.7499999999999996,25.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00027499999999999996,2.6250000000000003e-06,2.7499999999999996,26.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00027499999999999996,2.75e-06,2.7499999999999996,27.5,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00027499999999999996,2.875e-06,2.7499999999999996,28.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00027499999999999996,3e-06,2.7499999999999996,30.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00030000000000000003,0.0,3.0000000000000004,0.0,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00030000000000000003,5.000000000000001e-07,3.0000000000000004,5.000000000000001,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00030000000000000003,1.0000000000000002e-06,3.0000000000000004,10.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00030000000000000003,1.5000000000000002e-06,3.0000000000000004,15.000000000000002,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00030000000000000003,2.0000000000000003e-06,3.0000000000000004,20.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00030000000000000003,2.1250000000000004e-06,3.0000000000000004,21.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00030000000000000003,2.2500000000000005e-06,3.0000000000000004,22.500000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00030000000000000003,2.375e-06,3.0000000000000004,23.75,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00030000000000000003,2.5e-06,3.0000000000000004,25.000000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00030000000000000003,2.6250000000000003e-06,3.0000000000000004,26.250000000000004,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00030000000000000003,2.75e-06,3.0000000000000004,27.5,0.0,
enabled_symmetric_teaching_top_stack,0.0,0.0,0.0,0.0,bottom_oxide,0.00030000000000000003,2.875e-06,3.0000000000000004,28.75,0.0,
