state_id,state_label,parameter_group_id,channel_length_um,channel_length_cm,mesh_level,stage_id,mode_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,99,50,51,52,0.0,4.875e-06,2.5e-05,4.875e-06,0.0,4.95e-06,8.333333333333334e-06,4.9e-06,0.08333333333333334,49.0,-16.163730196929894,-16.16373019693088,-16.16373019693088,-9.882468362984323e-13,0.0,0.0,-16.163730196930555,-3.2941561209947744e-13,16.163730196930555,16.163730196930555,16.16373019693088,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,100,51,52,53,2.5e-05,4.875e-06,0.0,4.95e-06,2.5e-05,4.95e-06,1.6666666666666667e-05,4.925e-06,0.16666666666666669,49.25,-16.88221738962912,-16.88221738962912,-16.167364745241734,-0.4966634595599894,-0.4966634595599895,-1.2115161039473774,-16.643933174833325,-0.7349476743557855,16.66015184841838,16.663912449895836,16.88952156168901,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,101,51,53,91,2.5e-05,4.875e-06,2.5e-05,4.95e-06,5e-05,4.875e-06,3.3333333333333335e-05,4.9e-06,0.33333333333333337,49.0,-16.42402515708976,-14.967408773217427,-14.967408773217427,0.9599529243123434,-0.4966634595599894,-0.4966634595599895,-15.452947567841539,-0.011124664935878511,15.452951572195833,15.46778291349622,16.452054946954593,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,102,51,90,91,2.5e-05,4.875e-06,5e-05,4.8e-06,5e-05,4.875e-06,4.1666666666666665e-05,4.85e-06,0.41666666666666663,48.5,-14.967408773217427,-14.967408773217427,-13.734139410145023,0.00028576998569597895,0.00028576998569597895,-1.2329835930867072,-14.556318985526625,-0.4108040177051051,14.562114624921943,14.574730499967762,14.967408775945504,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,103,52,53,54,0.0,4.95e-06,2.5e-05,4.95e-06,0.0,5.025e-06,8.333333333333334e-06,4.975e-06,0.08333333333333334,49.75,-16.882217389629982,-16.88221738962912,-16.88221738962912,8.607311154857314e-13,0.0,0.0,-16.882217389629407,2.869103718285771e-13,16.882217389629407,16.882217389629407,16.882217389629982,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,104,53,54,55,2.5e-05,4.95e-06,0.0,5.025e-06,2.5e-05,5.025e-06,1.6666666666666667e-05,5e-06,0.16666666666666669,50.00000000000001,-17.69215918286013,-17.69215918286013,-16.88611475635346,-0.4930778146526066,-0.4930778146526066,-1.2991222411592753,-17.423477707357907,-0.7617592901548296,17.44012192144697,17.444690763971895,17.69902885140777,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,105,53,55,92,2.5e-05,4.95e-06,2.5e-05,5.025e-06,5e-05,4.95e-06,3.3333333333333335e-05,4.975e-06,0.33333333333333337,49.75,-20.051980902356124,-18.077432913865497,-18.077432913865497,1.4814701738380203,-0.4930778146526066,-0.4930778146526066,-18.735615576695707,0.16510484817760238,18.73634304363086,18.758315163648746,20.106633034509443,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,106,53,91,92,2.5e-05,4.95e-06,5e-05,4.875e-06,5e-05,4.95e-06,4.1666666666666665e-05,4.925e-06,0.41666666666666663,49.25,-18.077432913865497,-18.077432913865497,-16.43184076032318,0.0003440000488253108,0.0003440000488253108,-1.6452481534934935,-17.528902196018056,-0.5481867177986143,17.53747190661007,17.556288977369643,18.07743291713853,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,107,54,55,56,0.0,5.025e-06,2.5e-05,5.025e-06,0.0,5.1e-06,8.333333333333334e-06,5.05e-06,0.08333333333333334,50.5,-17.692159182859715,-17.69215918286013,-17.69215918286013,-4.1442609264127814e-13,0.0,0.0,-17.692159182859992,-1.3814203088042605e-13,17.692159182859992,17.692159182859992,17.69215918286013,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,108,55,56,57,2.5e-05,5.025e-06,0.0,5.1e-06,2.5e-05,5.1e-06,1.6666666666666667e-05,5.0750000000000005e-06,0.16666666666666669,50.75000000000001,-18.615456741718965,-18.615456741718965,-17.696354004705206,-0.47917121148319675,-0.47917121148319675,-1.3982739484969564,-18.30908916271438,-0.7855387904877832,18.325932913758745,18.331585256317435,18.621622774418032,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,109,55,57,93,2.5e-05,5.025e-06,2.5e-05,5.1e-06,5e-05,5.025e-06,3.3333333333333335e-05,5.05e-06,0.33333333333333337,50.5,-25.098538730419143,-22.32769314783552,-22.327693147835525,2.2916743711004184,-0.47917121148319675,-0.47917121148319675,-23.25130834203006,0.4444439827113416,23.255555681813433,23.289537719379467,25.20294462608503,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,110,55,92,93,2.5e-05,5.025e-06,5e-05,4.95e-06,5e-05,5.025e-06,4.1666666666666665e-05,5e-06,0.41666666666666663,50.00000000000001,-22.327693147835525,-22.32769314783552,-20.063217520703578,0.0004063518184193293,0.0004063518184193293,-2.2640692753135276,-21.572867938791543,-0.7544188572255629,21.58605519581282,21.615315383612995,22.327693151533214,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,111,56,57,58,0.0,5.1e-06,2.5e-05,5.1e-06,0.0,5.1750000000000004e-06,8.333333333333334e-06,5.125e-06,0.08333333333333334,51.25,-18.615456741718845,-18.615456741718965,-18.615456741718965,-1.2397361745679257e-13,0.0,0.0,-18.615456741718926,-4.132453915226419e-14,18.615456741718926,18.615456741718926,18.615456741718965,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,112,57,58,59,2.5e-05,5.1e-06,0.0,5.1750000000000004e-06,2.5e-05,5.1750000000000004e-06,1.6666666666666667e-05,5.150000000000001e-06,0.16666666666666669,51.50000000000001,-19.68307341539528,-19.68307341539528,-18.619995855333467,-0.44996031147979415,-0.44996031147979415,-1.5130378715416124,-19.32871422870801,-0.8043194981670668,19.345441933183928,19.352600068660774,19.688215850039523,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,113,57,59,94,2.5e-05,5.1e-06,2.5e-05,5.1750000000000004e-06,5e-05,5.1e-06,3.3333333333333335e-05,5.125e-06,0.33333333333333337,51.25,-32.413195402515626,-28.352423501147186,-28.35242350114719,3.610811589888632,-0.44996031147979415,-0.44996031147979415,-29.706014134936666,0.9036303223096813,29.719754769251622,29.775227998580277,32.61369645623345,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,114,57,93,94,2.5e-05,5.1e-06,5e-05,5.025e-06,5e-05,5.1e-06,4.1666666666666665e-05,5.0750000000000005e-06,0.41666666666666663,50.75000000000001,-28.35242350114719,-28.352423501147186,-25.115124242044867,0.00046975496084207996,0.00046975496084207996,-3.236829504141484,-27.273323748113082,-1.0786299980732665,27.294644730095545,27.342564345857568,28.35242350503874,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,115,58,59,60,0.0,5.1750000000000004e-06,2.5e-05,5.1750000000000004e-06,0.0,5.2500000000000006e-06,8.333333333333334e-06,5.2e-06,0.08333333333333334,52.0,-19.68307341540043,-19.68307341539528,-19.68307341539528,5.146676176134847e-12,0.0,0.0,-19.683073415396997,1.7155587253782823e-12,19.683073415396997,19.683073415396997,19.68307341540043,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,116,59,60,61,2.5e-05,5.1750000000000004e-06,0.0,5.2500000000000006e-06,2.5e-05,5.2500000000000006e-06,1.6666666666666667e-05,5.225000000000001e-06,0.16666666666666669,52.25000000000001,-20.94086919848192,-20.94086919848192,-19.688023313815105,-0.3971202535535606,-0.39712025355356056,-1.649966138220375,-20.523253903592984,-0.8147355484424987,20.53941929084755,20.548769729018186,20.944634331582666,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,117,59,61,95,2.5e-05,5.1750000000000004e-06,2.5e-05,5.2500000000000006e-06,5e-05,5.1750000000000004e-06,3.3333333333333335e-05,5.2e-06,0.33333333333333337,52.0,-43.590829076044926,-37.296426180548224,-37.296426180548224,5.897282641943142,-0.3971202535535606,-0.39712025355356056,-39.39456047904712,1.7010140449453404,39.43126734101255,39.5283381576205,43.987933823901386,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,118,59,94,95,2.5e-05,5.1750000000000004e-06,5e-05,5.1e-06,5e-05,5.1750000000000004e-06,4.1666666666666665e-05,5.150000000000001e-06,0.41666666666666663,51.50000000000001,-37.296426180548224,-37.296426180548224,-32.43859973528157,0.0005271131721827141,0.0005271131721827141,-4.857299332094471,-35.67715069879267,-1.6187483685833686,35.713854850256,35.797699313535055,37.29642618427309,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,119,60,61,62,0.0,5.2500000000000006e-06,2.5e-05,5.2500000000000006e-06,0.0,5.325e-06,8.333333333333334e-06,5.275e-06,0.08333333333333334,52.75,-20.940869198481007,-20.94086919848192,-20.94086919848192,-9.103205624684484e-13,0.0,0.0,-20.940869198481618,-3.034401874894828e-13,20.940869198481618,20.940869198481618,20.94086919848192,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,120,61,62,63,2.5e-05,5.2500000000000006e-06,0.0,5.325e-06,2.5e-05,5.325e-06,1.6666666666666667e-05,5.3e-06,0.16666666666666669,53.0,-22.461019350792878,-22.461019350792878,-20.946330495955817,-0.3057436367639782,-0.3057436367639782,-1.8204324916010473,-21.95612306584719,-0.8106399217096678,21.971082749043035,21.983829451383,22.46310017446643,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,121,61,63,96,2.5e-05,5.2500000000000006e-06,2.5e-05,5.325e-06,5e-05,5.2500000000000006e-06,3.3333333333333335e-05,5.275e-06,0.33333333333333337,52.75,-61.918145427517,-51.399740931937075,-51.39974093193707,10.212660858815942,-0.3057436367639782,-0.3057436367639782,-54.90587576379704,3.2003911950959956,54.99906996660183,55.18534095004878,62.75472233227023,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,122,61,95,96,2.5e-05,5.2500000000000006e-06,5e-05,5.1750000000000004e-06,5e-05,5.2500000000000006e-06,4.1666666666666665e-05,5.225000000000001e-06,0.41666666666666663,52.25000000000001,-51.39974093193706,-51.399740931937075,-43.63182299163869,0.0005620509842082272,0.0005620509842082272,-7.767355889314165,-48.81043495183761,-2.588743929115249,48.87903594914799,49.03909545435953,51.39974093501006,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,123,62,63,64,0.0,5.325e-06,2.5e-05,5.325e-06,0.0,5.4e-06,8.333333333333334e-06,5.3500000000000004e-06,0.08333333333333334,53.50000000000001,-22.461019350787467,-22.461019350792878,-22.461019350792878,-5.4123339278279735e-12,0.0,0.0,-22.461019350791076,-1.804111309275991e-12,22.461019350791076,22.461019350791076,22.461019350792878,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,124,63,64,65,2.5e-05,5.325e-06,0.0,5.4e-06,2.5e-05,5.4e-06,1.6666666666666667e-05,5.374999999999999e-06,0.16666666666666669,53.74999999999999,-24.366889945873428,-24.366889945873428,-22.467158068965837,-0.14650751588776342,-0.14650751588776342,-2.046239392795355,-23.733645986904232,-0.7797514748569605,23.74645161269862,23.76493632727011,24.367330384892785,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,125,63,65,97,2.5e-05,5.325e-06,2.5e-05,5.4e-06,5e-05,5.325e-06,3.3333333333333335e-05,5.3500000000000004e-06,0.33333333333333337,53.50000000000001,-95.0822512773613,-75.53972780815121,-75.53972780815121,19.39601595332231,-0.14650751588776342,-0.14650751588776342,-82.05390229788792,6.367666973848927,82.30060792607296,82.70671447521158,97.04040366173673,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,126,63,96,97,2.5e-05,5.325e-06,5e-05,5.2500000000000006e-06,5e-05,5.325e-06,4.1666666666666665e-05,5.3e-06,0.41666666666666663,53.0,-75.53972780815121,-75.53972780815121,-61.989432690373214,0.0005350245198089651,0.0005350245198089651,-13.549760093258195,-71.02296276889187,-4.516230014739526,71.1664076233825,71.51082525066357,75.53972781004592,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,127,65,97,98,2.5e-05,5.4e-06,5e-05,5.325e-06,5e-05,5.4e-06,4.1666666666666665e-05,5.374999999999999e-06,0.41666666666666663,53.74999999999999,-122.03856506891401,-122.03856506891398,-95.22089132254789,0.00034130415912695717,0.00034130415912695717,-26.817332442206997,-113.09934048679196,-8.938883277962914,113.45203591299868,114.33409702048444,122.03856506939127,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,128,66,67,99,5e-05,3e-06,5e-05,3.075e-06,7.500000000000001e-05,3e-06,5.833333333333334e-05,3.0250000000000003e-06,0.5833333333333334,30.250000000000004,-2.0454365657334206,-2.0111763165972576,-2.0111763165972576,0.03425689600513105,-3.353131031778583e-06,-3.353131031778583e-06,-2.0225963996426453,0.01141672991435583,2.0226286207728124,2.0226920151447767,2.045723412234224,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,129,67,68,100,5e-05,3.075e-06,5e-05,3.1500000000000003e-06,7.500000000000001e-05,3.075e-06,5.833333333333334e-05,3.1000000000000004e-06,0.5833333333333334,31.000000000000004,-2.118487266619838,-2.0807119723042713,-2.0807119723042713,0.037765261722801376,-1.0032592765337601e-05,-1.00325927653376e-05,-2.093303737076127,0.012581732179090234,2.093341547775113,2.093415932063168,2.1188238515325866,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,130,67,99,100,5e-05,3.075e-06,7.500000000000001e-05,3e-06,7.500000000000001e-05,3.075e-06,6.666666666666667e-05,3.05e-06,0.6666666666666667,30.5,-2.0807119723042713,-2.0807119723042713,-2.045644546573464,-2.624945284200142e-06,-2.624945284200142e-06,-0.035070050676091154,-2.0690228303940024,-0.011691766855553185,2.0690558644231465,2.0691230284882987,2.080711972305927,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,131,68,69,101,5e-05,3.1500000000000003e-06,5e-05,3.225e-06,7.500000000000001e-05,3.1500000000000003e-06,5.833333333333334e-05,3.1750000000000005e-06,0.5833333333333334,31.750000000000004,-2.1991217104394156,-2.1574304429524296,-2.1574304429524296,0.04167472932780994,-1.6538159175536013e-05,-1.6538159175536013e-05,-2.1713275321147583,0.013880551003152955,2.171371898458603,2.171459147364521,2.1995165560619285,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,132,68,100,101,5e-05,3.1500000000000003e-06,7.500000000000001e-05,3.075e-06,7.500000000000001e-05,3.1500000000000003e-06,6.666666666666667e-05,3.125e-06,0.6666666666666667,31.25,-2.1574304429524296,-2.1574304429524296,-2.1187167264296476,-7.625024232359457e-06,-7.625024232359455e-06,-0.03872134154701457,-2.144525870778169,-0.012912197198493097,2.1445647426164025,2.14464380515562,2.157430442965904,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,133,69,70,102,5e-05,3.225e-06,5e-05,3.3e-06,7.500000000000001e-05,3.225e-06,5.833333333333334e-05,3.25e-06,0.5833333333333334,32.5,-2.288232720609956,-2.242159314791824,-2.242159314791824,0.04605068691862385,-2.2718899508539775e-05,-2.2718899508539778e-05,-2.257517116731201,0.015335083039868925,2.25756920095624,2.2576715628617485,2.288696058771395,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,134,69,101,102,5e-05,3.225e-06,7.500000000000001e-05,3.1500000000000003e-06,7.500000000000001e-05,3.225e-06,6.666666666666667e-05,3.2e-06,0.6666666666666667,32.0,-2.242159314791824,-2.242159314791824,-2.1993751243410413,-1.2380763376007558e-05,-1.2380763376007558e-05,-0.04279657121415919,-2.2278979179748966,-0.014273777580303735,2.227943642384899,2.228036697807527,2.242159314826006,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,135,70,71,103,5e-05,3.3e-06,5e-05,3.3750000000000003e-06,7.500000000000001e-05,3.3e-06,5.833333333333334e-05,3.325e-06,0.5833333333333334,33.25,-2.3868614337585674,-2.335861772032237,-2.335861772032237,0.050971242801479064,-2.841892485143969e-05,-2.841892485143969e-05,-2.3528616592743474,0.016971468317258726,2.3529228670783238,2.3530430532081734,2.3874056152142917,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,136,70,102,103,5e-05,3.3e-06,7.500000000000001e-05,3.225e-06,7.500000000000001e-05,3.3e-06,6.666666666666667e-05,3.275e-06,0.6666666666666667,32.75,-2.335861772032237,-2.335861772032237,-2.288512969767088,-1.689652683618124e-05,-1.689652683618124e-05,-0.04736569879198495,-2.320078837943854,-0.015799830615219102,2.3201326360625103,2.3202422096615263,2.335861772093348,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,137,71,72,104,5e-05,3.3750000000000003e-06,5e-05,3.45e-06,7.500000000000001e-05,3.3750000000000003e-06,5.833333333333334e-05,3.4e-06,0.5833333333333334,34.0,-2.496226994830849,-2.439663256214917,-2.439663256214917,0.05653026184830423,-3.347676762717055e-05,-3.347676762717055e-05,-2.458517835753561,0.01882110277101663,2.4585898768659833,2.458731175270991,2.4968670129237736,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,138,71,103,104,5e-05,3.3750000000000003e-06,7.500000000000001e-05,3.3e-06,7.500000000000001e-05,3.3750000000000003e-06,6.666666666666667e-05,3.35e-06,0.6666666666666667,33.5,-2.439663256214917,-2.439663256214917,-2.3871718851270516,-2.1175605348352692e-05,-2.1175605348352692e-05,-0.05251254669321398,-2.422166132518962,-0.017518299301303563,2.4222294821779946,2.4223586361070244,2.4396632563068166,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,139,72,73,105,5e-05,3.45e-06,5e-05,3.525e-06,7.500000000000001e-05,3.45e-06,5.833333333333334e-05,3.4749999999999998e-06,0.5833333333333334,34.75,-2.617763522312218,-2.5548845422218425,-2.5548845422218425,0.06284125547436469,-3.7724616010833726e-05,-3.7724616010833726e-05,-2.5758442022519676,0.02092193541411434,2.57592916860238,2.576095590985548,2.6185176879559293,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_12p0um_on_proxy,L=12 um on proxy,P4,12.0,0.0012000000000000001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,140,72,104,105,5e-05,3.45e-06,7.500000000000001e-05,3.3750000000000003e-06,7.500000000000001e-05,3.45e-06,6.666666666666667e-05,3.4250000000000002e-06,0.6666666666666667,34.25,-2.5548845422218425,-2.5548845422218425,-2.496571600102621,-2.5219956493319587e-05,-2.5219956493319583e-05,-0.058338162075715023,-2.5354468948487683,-0.01946286732956722,2.5355215952152625,2.5356740649101375,2.554884542346319,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
