state_id,state_label,parameter_group_id,channel_length_um,channel_length_cm,mesh_level,stage_id,mode_id,vbg_v,vtg_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1598,823,855,856,0.0006000000000000001,5.325e-06,0.000625,5.2500000000000006e-06,0.000625,5.325e-06,0.0006166666666666667,5.3e-06,6.166666666666667,53.0,-84.96497934734279,-84.96497934734279,-69.77491526537635,-1.4547383806807855e-06,-1.4547383806807855e-06,-15.19006553670481,-79.90162465335398,-5.06335614872719,80.0618960413399,80.44639334236221,84.9649793473428,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1599,824,856,857,0.0006000000000000001,5.4e-06,0.000625,5.325e-06,0.000625,5.4e-06,0.0006166666666666667,5.374999999999999e-06,6.166666666666667,53.74999999999999,-136.9049228882731,-136.9049228882731,-106.95226109218316,7.162522487733399e-06,7.162522487733398e-06,-29.952654633567438,-126.92070228957645,-9.984213436174153,127.31280056466584,128.29238574157742,136.9049228882733,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1600,825,826,858,0.000625,3e-06,0.000625,3.075e-06,0.0006500000000000001,3e-06,0.0006333333333333334,3.0250000000000003e-06,6.333333333333334,30.250000000000004,-2.2471975242254825,-2.207445125787768,-2.207445125787768,0.03974908110482651,-3.317332887989176e-06,-3.317332887989176e-06,-2.220695925267006,0.013247482146350175,2.220735438606027,2.220813098315388,2.247549043365643,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1601,826,827,859,0.000625,3.075e-06,0.000625,3.1500000000000003e-06,0.0006500000000000001,3.075e-06,0.0006333333333333334,3.1000000000000004e-06,6.333333333333334,31.000000000000004,-2.3318591831840916,-2.2881793393157466,-2.2881793393157466,0.04367018858579957,-9.655282545186639e-06,-9.655282545186637e-06,-2.3027392872718617,0.014550292673569732,2.3027852561978523,2.3028755818352327,2.3322680668334628,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1602,826,858,859,0.000625,3.075e-06,0.0006500000000000001,3e-06,0.0006500000000000001,3.075e-06,0.0006416666666666667,3.05e-06,6.416666666666667,30.5,-2.2881793393157466,-2.2881793393157466,-2.247439002427443,-3.3159938517500586e-06,-3.3159938517500586e-06,-0.04074365288215496,-2.2745992270196456,-0.01358342828995282,2.2746397853467872,2.274722323345111,2.288179339318149,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1603,827,828,860,0.000625,3.1500000000000003e-06,0.000625,3.225e-06,0.0006500000000000001,3.1500000000000003e-06,0.0006333333333333334,3.1750000000000005e-06,6.333333333333334,31.750000000000004,-2.4250071915498483,-2.3769435281147766,-2.3769435281147766,0.048047961978473476,-1.5701456597984815e-05,-1.5701456597984815e-05,-2.3929647492598005,0.016005519688425836,2.3930182757054985,2.393123400378436,2.4254831448020346,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1604,827,859,860,0.000625,3.1500000000000003e-06,0.0006500000000000001,3.075e-06,0.0006500000000000001,3.1500000000000003e-06,0.0006416666666666667,3.125e-06,6.416666666666667,31.25,-2.3769435281147766,-2.3769435281147766,-2.3321246792523174,-9.651960441369384e-06,-9.651960441369384e-06,-0.044828500822900456,-2.36200391182729,-0.01494926824792773,2.3620512187733294,2.362147515432534,2.3769435281343734,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1605,828,829,861,0.000625,3.225e-06,0.000625,3.3e-06,0.0006500000000000001,3.225e-06,0.0006333333333333334,3.25e-06,6.333333333333334,32.5,-2.5276570554099638,-2.4746796460771594,-2.4746796460771594,0.05295594962043129,-2.1459712372592026e-05,-2.1459712372592023e-05,-2.4923387825214274,0.01763767673189537,2.4924011905190726,2.492523672178926,2.5282117241963675,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1606,828,860,861,0.000625,3.225e-06,0.0006500000000000001,3.1500000000000003e-06,0.0006500000000000001,3.225e-06,0.0006416666666666667,3.2e-06,6.416666666666667,32.0,-2.4746796460771594,-2.4746796460771594,-2.4252995228963212,-1.569699837191197e-05,-1.569699837191197e-05,-0.04939582017921021,-2.4582196050168803,-0.016475738058651344,2.458274817109333,2.4583872609108366,2.4746796461269427,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1607,829,830,862,0.000625,3.3e-06,0.000625,3.3750000000000003e-06,0.0006500000000000001,3.3e-06,0.0006333333333333334,3.325e-06,6.333333333333334,33.25,-2.6409915815762908,-2.5824825607193214,-2.5824825607193214,0.05848208835350836,-2.6932503461765864e-05,-2.6932503461765864e-05,-2.6019855676716444,0.01947607444886161,2.6020584566545515,2.602201379098613,2.6416390155763194,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1608,829,861,862,0.000625,3.3e-06,0.0006500000000000001,3.225e-06,0.0006500000000000001,3.3e-06,0.0006416666666666667,3.275e-06,6.416666666666667,32.75,-2.5824825607193214,-2.5824825607193214,-2.527979496814575,-2.1454678733435458e-05,-2.145467873343546e-05,-0.05452451858347954,-2.5643148727510727,-0.018189142646982136,2.5643793813557663,2.564510851289375,2.5824825608084416,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1609,830,831,863,0.000625,3.3750000000000003e-06,0.000625,3.45e-06,0.0006500000000000001,3.3750000000000003e-06,0.0006333333333333334,3.4e-06,6.333333333333334,34.0,-2.76639446837159,-2.7016302165501984,-2.701630216550199,0.06473213108282336,-3.212073856725874e-05,-3.212073856725874e-05,-2.7232183004906623,0.02155596320189628,2.723303613568787,2.72347071553461,2.7671517131215366,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1610,830,862,863,0.000625,3.3750000000000003e-06,0.0006500000000000001,3.3e-06,0.0006500000000000001,3.3750000000000003e-06,0.0006416666666666667,3.35e-06,6.416666666666667,33.5,-2.701630216550199,-2.7016302165501984,-2.641347955406944,-2.6927387480702934e-05,-2.6927387480702938e-05,-0.06030918853073531,-2.6815361295024474,-0.02012101443523224,2.6816116178613316,2.6817656036052875,2.701630216684393,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1611,831,832,864,0.000625,3.45e-06,0.000625,3.525e-06,0.0006500000000000001,3.45e-06,0.0006333333333333334,3.4749999999999998e-06,6.333333333333334,34.75,-2.9054921048558793,-2.8336210431848476,-2.8336210431848476,0.07183403752193403,-3.7024149097613646e-05,-3.7024149097613646e-05,-2.857578063741858,0.023919996407912935,2.8576781758285557,2.8578740172485375,2.9063799648921593,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1612,831,863,864,0.000625,3.45e-06,0.0006500000000000001,3.3750000000000003e-06,0.0006500000000000001,3.45e-06,0.0006416666666666667,3.4250000000000002e-06,6.416666666666667,34.25,-2.8336210431848476,-2.8336210431848476,-2.766789256473238,-3.211608821007106e-05,-3.211608821007106e-05,-0.06686390279982067,-2.8113437809476447,-0.022309378325413604,2.8114322974303088,2.8116130540126925,2.8336210433668487,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1613,832,833,865,0.000625,3.525e-06,0.000625,3.6000000000000003e-06,0.0006500000000000001,3.525e-06,0.0006333333333333334,3.5500000000000003e-06,6.333333333333334,35.5,-3.060205949468168,-2.9802206628890047,-2.9802206628890047,0.07994364611243476,-4.164046672936312e-05,-4.164046672936312e-05,-3.006882425082059,0.026620121726325344,3.0070002575902928,3.0072304354349875,3.0612499799451403,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1614,832,864,865,0.000625,3.525e-06,0.0006500000000000001,3.45e-06,0.0006500000000000001,3.525e-06,0.0006416666666666667,3.5000000000000004e-06,6.416666666666667,35.00000000000001,-2.9802206628890047,-2.9802206628890047,-2.9059305882535673,-3.70204054816567e-05,-3.70204054816567e-05,-0.07432709504091821,-2.9554573046771924,-0.02480037861729384,2.955561357601858,2.9557741060307894,2.980220663118939,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1615,833,834,866,0.000625,3.6000000000000003e-06,0.000625,3.6750000000000004e-06,0.0006500000000000001,3.6000000000000003e-06,0.0006333333333333334,3.625e-06,6.333333333333334,36.25,-3.2328186591004036,-3.1435206326190777,-3.143520632619077,0.08925206041976966,-4.5966061556801655e-05,-4.5966061556801655e-05,-3.173286641446186,0.029720042765552016,3.173425812859472,3.173697243778495,3.2340504654251925,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1616,833,865,866,0.000625,3.6000000000000003e-06,0.0006500000000000001,3.525e-06,0.0006500000000000001,3.6000000000000003e-06,0.0006416666666666667,3.575e-06,6.416666666666667,35.75,-3.143520632619077,-3.1435206326190777,-3.0606943840663767,-4.16380709719924e-05,-4.16380709719924e-05,-0.08286788662367209,-3.1159118831015107,-0.027650387588538692,3.11603456450454,3.116285754252548,3.1435206328948397,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1617,834,835,867,0.000625,3.6750000000000004e-06,0.000625,3.7500000000000005e-06,0.0006500000000000001,3.6750000000000004e-06,0.0006333333333333334,3.7000000000000006e-06,6.333333333333334,37.00000000000001,-3.426058251226478,-3.3260128958032062,-3.326012895803206,0.09999536070356525,-4.999471970678155e-05,-4.999471970678155e-05,-3.3593613476109634,0.03329845708805056,3.3595263730274527,3.359847666874621,3.4275172082659586,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1618,834,866,867,0.000625,3.6750000000000004e-06,0.0006500000000000001,3.6000000000000003e-06,0.0006500000000000001,3.6750000000000004e-06,0.0006416666666666667,3.6500000000000006e-06,6.416666666666667,36.50000000000001,-3.326012895803206,-3.3260128958032062,-3.233364498369367,-4.596513423009433e-05,-4.596513423009433e-05,-0.09269436256806911,-3.295130096658593,-0.0309287642788431,3.295275245311852,3.295572900858664,3.326012896120823,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1619,835,836,868,0.000625,3.7500000000000005e-06,0.000625,3.825000000000001e-06,0.0006500000000000001,3.7500000000000005e-06,0.0006333333333333334,3.7750000000000003e-06,6.333333333333334,37.75,-3.643206143774318,-3.530684932583222,-3.530684932583222,0.11246749257239749,-5.371861869819875e-05,-5.371861869819875e-05,-3.568192002980254,0.0374533517783337,3.5683885611984114,3.568770519549261,3.644941692664021,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1620,835,867,868,0.000625,3.7500000000000005e-06,0.0006500000000000001,3.6750000000000004e-06,0.0006500000000000001,3.7500000000000005e-06,0.0006416666666666667,3.7250000000000003e-06,6.416666666666667,37.25,-3.530684932583222,-3.530684932583222,-3.426670430801311,-4.99957921120858e-05,-4.99957921120858e-05,-0.10406449757402321,-3.4960134319892515,-0.03472149638608246,3.4961858501745233,3.4965400330028036,3.5306849329372016,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1621,836,837,869,0.000625,3.825000000000001e-06,0.000625,3.9e-06,0.0006500000000000001,3.825000000000001e-06,0.0006333333333333334,3.85e-06,6.333333333333334,38.50000000000001,-3.888237139175241,-3.761142453715028,-3.7611424537150286,0.1270375586668787,-5.712679333385713e-05,-5.712679333385714e-05,-3.8035073488684326,0.04230776836007033,3.803742643786483,3.8041989323502787,3.8903118887530987,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1622,836,868,869,0.000625,3.825000000000001e-06,0.0006500000000000001,3.7500000000000005e-06,0.0006500000000000001,3.825000000000001e-06,0.0006416666666666667,3.800000000000001e-06,6.416666666666667,38.00000000000001,-3.761142453715028,-3.761142453715028,-3.6438954484331703,-5.372176337481301e-05,-5.372176337481301e-05,-0.11730072704523244,-3.722060118621075,-0.03913605685732736,3.7222658633654677,3.7226892943478114,3.761142454098692,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1623,837,838,870,0.000625,3.9e-06,0.000625,3.975e-06,0.0006500000000000001,3.9e-06,0.0006333333333333334,3.925e-06,6.333333333333334,39.25,-4.166002620436815,-4.021769140414575,-4.021769140414575,0.1441732740415549,-6.020598068526629e-05,-6.020598068526629e-05,-4.069846967088655,0.04801762069339479,4.070130222415221,4.0706782884014725,4.168496583473983,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1624,837,869,870,0.000625,3.9e-06,0.0006500000000000001,3.825000000000001e-06,0.0006500000000000001,3.9e-06,0.0006416666666666667,3.875e-06,6.416666666666667,38.75,-4.021769140414575,-4.021769140414575,-3.8890166806271287,-5.7132174965594145e-05,-5.7132174965594145e-05,-0.13280959196241204,-3.9775183204854265,-0.044307952104114416,3.9777650992004125,3.97827400655934,4.0217691408203775,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1625,838,839,871,0.000625,3.975e-06,0.000625,4.05e-06,0.0006500000000000001,3.975e-06,0.0006333333333333334,4e-06,6.333333333333334,40.0,-4.4824729051013685,-4.31793678689223,-4.31793678689223,0.1644731796475939,-6.293856154498899e-05,-6.293856154498899e-05,-4.37278215962861,0.05478243417483464,4.373125304706049,4.373787643901772,4.485489357003457,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1626,838,870,871,0.000625,3.975e-06,0.0006500000000000001,3.9e-06,0.0006500000000000001,3.975e-06,0.0006416666666666667,3.95e-06,6.416666666666667,39.5,-4.31793678689223,-4.31793678689223,-4.166888465863096,-6.0213689456118723e-05,-6.0213689456118723e-05,-0.15110853471859007,-4.267587346549186,-0.05040965403250077,4.267885060969472,4.268500349712142,4.31793678731207,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1627,839,840,872,0.000625,4.05e-06,0.000625,4.125e-06,0.0006500000000000001,4.05e-06,0.0006333333333333334,4.075e-06,6.333333333333334,40.75,-4.845061642868544,-4.656284875594092,-4.656284875594092,0.18871146364946242,-6.530362498985266e-05,-6.530362498985266e-05,-4.719210464685576,0.06286028546649423,4.719629098296473,4.720435028719524,4.848735334054515,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1628,839,871,872,0.000625,4.05e-06,0.0006500000000000001,3.975e-06,0.0006500000000000001,4.05e-06,0.0006416666666666667,4.0250000000000004e-06,6.416666666666667,40.25000000000001,-4.656284875594092,-4.656284875594092,-4.4834849133728785,-6.294863470486685e-05,-6.294863470486685e-05,-0.17286291085591698,-4.59868488818702,-0.057662936041775574,4.5990463919200275,4.5997952780389895,4.656284876019595,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1629,840,841,873,0.000625,4.125e-06,0.000625,4.2000000000000004e-06,0.0006500000000000001,4.125e-06,0.0006333333333333334,4.15e-06,6.333333333333334,41.5,-5.2630656082887395,-5.045097097767638,-5.045097097767639,0.21790123507016448,-6.727545093724971e-05,-6.727545093724971e-05,-5.117753267941339,0.07258889472276332,5.118268033149625,5.119256214183507,5.2675744461181395,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1630,840,872,873,0.000625,4.125e-06,0.0006500000000000001,4.05e-06,0.0006500000000000001,4.125e-06,0.0006416666666666667,4.1000000000000006e-06,6.416666666666667,41.00000000000001,-5.045097097767639,-5.045097097767638,-4.846224590729968,-6.531645464307197e-05,-6.531645464307197e-05,-0.19893782349231248,-4.978806262088415,-0.06635615213386621,4.97924843067072,4.980166757822104,5.045097098190449,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1631,841,842,874,0.000625,4.2000000000000004e-06,0.000625,4.2750000000000006e-06,0.0006500000000000001,4.2000000000000004e-06,0.0006333333333333334,4.225e-06,6.333333333333334,42.25,-5.748269306407196,-5.494815233320968,-5.494815233320968,0.2533852510621586,-6.882202406977929e-05,-6.882202406977929e-05,-5.579299924349711,0.08441586900467302,5.579938501882302,5.581160569526847,5.753851241076615,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1632,841,873,874,0.000625,4.2000000000000004e-06,0.0006500000000000001,4.125e-06,0.0006500000000000001,4.2000000000000004e-06,0.0006416666666666667,4.175000000000001e-06,6.416666666666667,41.75000000000001,-5.494815233320968,-5.494815233320968,-5.264410727383568,-6.729060184801969e-05,-6.729060184801969e-05,-0.2304717965392475,-5.418013731341834,-0.07686879258098117,5.418558997028779,5.4196945725410295,5.494815233732995,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1633,842,843,875,0.000625,4.2750000000000006e-06,0.000625,4.350000000000001e-06,0.0006500000000000001,4.2750000000000006e-06,0.0006333333333333334,4.3e-06,6.333333333333334,43.0,-6.315788958945623,-6.018750794164689,-6.018750794164689,0.2969682602352684,-6.990454566537385e-05,-6.990454566537385e-05,-6.117763515758334,0.0989428170479792,6.118563566376438,6.120089471333138,6.322766824858133,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1634,842,874,875,0.000625,4.2750000000000006e-06,0.0006500000000000001,4.2000000000000004e-06,0.0006500000000000001,4.2750000000000006e-06,0.0006416666666666667,4.250000000000001e-06,6.416666666666667,42.50000000000001,-6.018750794164689,-6.018750794164689,-5.749836411825523,-6.8839374685762e-05,-6.8839374685762e-05,-0.2689832217138509,-5.929112666718301,-0.08970696682107415,5.92979125724807,5.931208739133012,6.018750794558364,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1635,843,844,876,0.000625,4.350000000000001e-06,0.000625,4.425e-06,0.0006500000000000001,4.350000000000001e-06,0.0006333333333333334,4.3750000000000005e-06,6.333333333333334,43.75000000000001,-6.985270656194973,-6.634086445817483,-6.634086445817483,0.3511137341986252,-7.047617886348878e-05,-7.047617886348878e-05,-6.751147849276646,0.1169909272802994,6.752161443557062,6.754087441743061,6.994089432845526,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1636,843,875,876,0.000625,4.350000000000001e-06,0.0006500000000000001,4.2750000000000006e-06,0.0006500000000000001,4.350000000000001e-06,0.0006416666666666667,4.325000000000001e-06,6.416666666666667,43.25000000000001,-6.634086445817483,-6.634086445817483,-6.3176294445027725,-6.992416656534617e-05,-6.992416656534617e-05,-0.3165269254812759,-6.52860077871258,-0.10555559127146887,6.529454043842806,6.531242236479453,6.6340864461859885,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1637,844,845,877,0.000625,4.425e-06,0.000625,4.5e-06,0.0006500000000000001,4.425e-06,0.0006333333333333334,4.45e-06,6.333333333333334,44.5,-7.782623303639169,-7.363310337938925,-7.363310337938925,0.41924248643944145,-7.047926080341169e-05,-7.047926080341169e-05,-7.503081326505673,0.13970050930594488,7.504381761641559,7.50684263207328,7.793907219667385,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1638,844,876,877,0.000625,4.425e-06,0.0006500000000000001,4.350000000000001e-06,0.0006500000000000001,4.425e-06,0.0006416666666666667,4.4e-06,6.416666666666667,44.0,-7.363310337938925,-7.363310337938925,-6.987451784551717,-7.049799554763065e-05,-7.049799554763065e-05,-0.37592905138275595,-7.238024153476522,-0.1253566824579504,7.23910960989999,7.241392585642657,7.363310338276407,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
length_10p0um_on_proxy,L=10 um on proxy,P4,10.0,0.001,interface_4x,T03_P4_L_CHANNEL_LENGTH,enabled_symmetric_teaching_top_stack,0.0,1.0,0.01,channel,1639,845,846,878,0.000625,4.5e-06,0.000625,4.575e-06,0.0006500000000000001,4.5e-06,0.0006333333333333334,4.525000000000001e-06,6.333333333333334,45.25000000000001,-8.742577635440343,-8.23631119657918,-8.23631119657918,0.5061965951073504,-6.984375381222224e-05,-6.984375381222224e-05,-8.405066676199567,0.16868563586657528,8.406759225474948,8.409947399422071,8.757219804515582,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
