state_id,state_label,parameter_group_id,case_id,r_pair_w_kohm_um,r_pair_ohm,mesh_level,stage_id,vbg_v,vtg_v,external_vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,21,11,13,71,2.5e-05,3.3750000000000003e-06,2.5e-05,3.45e-06,5e-05,3.3750000000000003e-06,3.3333333333333335e-05,3.4e-06,0.33333333333333337,34.0,-36.884715518389704,-35.68987638856664,-35.68987638856664,-1.2300241377187506,-2.424863267541814,-2.424863267541814,-36.08815609850766,-2.0265835576007927,36.14501419983389,36.14984457874265,36.9052191194133,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,22,11,70,71,2.5e-05,3.3750000000000003e-06,5e-05,3.3e-06,5e-05,3.3750000000000003e-06,4.1666666666666665e-05,3.35e-06,0.41666666666666663,33.5,-35.68987638856664,-35.68987638856664,-34.57212141408913,-0.006330185842741152,-0.006330185842741152,-1.1240851603202515,-35.317291397074136,-0.3789151773352446,35.31932400736829,35.32338161877282,35.68987694994786,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,23,12,13,14,0.0,3.45e-06,2.5e-05,3.45e-06,0.0,3.525e-06,8.333333333333334e-06,3.4749999999999998e-06,0.08333333333333334,34.75,-187.5183481368803,-187.51834813688046,-187.51834813688046,-1.7002096108360127e-13,0.0,0.0,-187.5183481368804,-5.667365369453376e-14,187.5183481368804,187.5183481368804,187.51834813688046,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,24,13,14,15,2.5e-05,3.45e-06,0.0,3.525e-06,2.5e-05,3.525e-06,1.6666666666666667e-05,3.5000000000000004e-06,0.16666666666666669,35.00000000000001,-190.63652149301876,-190.63652149301876,-187.53626814753656,-2.8730835399433077,-2.8730835399433072,-5.973336885425525,-189.60310371119135,-3.906501321770713,189.64334338302987,189.64923836142725,190.6581703887502,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,25,13,15,72,2.5e-05,3.45e-06,2.5e-05,3.525e-06,5e-05,3.45e-06,3.3333333333333335e-05,3.4749999999999998e-06,0.33333333333333337,34.75,-39.427905073163636,-38.111590664105954,-38.111590664105954,-1.5567691308856186,-2.8730835399433077,-2.8730835399433072,-38.55036213379185,-2.4343120702574113,38.62714454760918,38.632697261710256,39.458626795483916,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,26,13,71,72,2.5e-05,3.45e-06,5e-05,3.3750000000000003e-06,5e-05,3.45e-06,4.1666666666666665e-05,3.4250000000000002e-06,0.41666666666666663,34.25,-38.111590664105954,-38.111590664105954,-36.88472892055896,-0.007629783922934392,-0.0076297839229343915,-1.2344915274699295,-37.70263674959029,-0.4165836984385994,37.70493813612961,37.70952151156276,38.11159142783165,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,27,14,15,16,0.0,3.525e-06,2.5e-05,3.525e-06,0.0,3.6000000000000003e-06,8.333333333333334e-06,3.5500000000000003e-06,0.08333333333333334,35.5,-190.63652149301882,-190.63652149301876,-190.63652149301876,2.833682684726688e-14,0.0,0.0,-190.6365214930188,9.445608949088959e-15,190.6365214930188,190.6365214930188,190.63652149301882,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,28,15,16,17,2.5e-05,3.525e-06,0.0,3.6000000000000003e-06,2.5e-05,3.6000000000000003e-06,1.6666666666666667e-05,3.575e-06,0.16666666666666669,35.75,-193.86813097200942,-193.86813097200942,-190.6561254815722,-3.3226573606822716,-3.3226573606822716,-6.5346628511195455,-192.79746247519702,-4.393325857494696,192.84751190763424,192.85376101737856,193.89660197774663,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,29,15,17,73,2.5e-05,3.525e-06,2.5e-05,3.6000000000000003e-06,5e-05,3.525e-06,3.3333333333333335e-05,3.5500000000000003e-06,0.33333333333333337,35.5,-42.23382579526855,-40.77858124007395,-40.77858124007395,-1.86741280548767,-3.3226573606822716,-3.3226573606822716,-41.26366275847215,-2.837575842284071,41.361113390546386,41.36751223023006,42.27509044214087,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
contact_literature_high_magnitude_proxy_output_vtg_1p0_vds_0p2,"literature_high_magnitude_proxy at VTG=1.0 V, external VDS=0.2 V",P3,literature_high_magnitude_proxy,4.5,75.0,interface_4x,T03_P3_CONTACT_RESISTANCE,0.0,1.0,0.2,channel,30,15,72,73,2.5e-05,3.525e-06,5e-05,3.45e-06,5e-05,3.525e-06,4.1666666666666665e-05,3.5000000000000004e-06,0.41666666666666663,35.00000000000001,-40.77858124007395,-40.77858124007395,-39.42731519132007,-0.008875800936583918,-0.008875800936583918,-1.3601418496904745,-40.32815922382266,-0.45929781718788076,40.33077461278008,40.33597778016783,40.778582206020275,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
