case_id,nta_cm3_ev,nga_cm3_ev,active_family,solve_mode,source_v,drain_v,vbg_v,vtg_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3,tail_occupied_density_cm3,deep_occupied_density_cm3,occupied_bulk_traps_cm3,occupied_bulk_traps_derivative,physical_trap_charge_c_per_cm3,poisson_trap_source_c_per_cm3,potential_node_charge_c_per_cm3
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,7.500000000000001e-05,2.5e-06,0.7500000000000001,25.000000000000004,0.02796213716245611,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,7.500000000000001e-05,2.6250000000000003e-06,0.7500000000000001,26.250000000000004,0.029360244047671902,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,7.500000000000001e-05,2.75e-06,0.7500000000000001,27.5,0.030758350934399933,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,7.500000000000001e-05,2.875e-06,0.7500000000000001,28.75,0.03215645782218037,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,7.500000000000001e-05,3e-06,0.7500000000000001,30.0,0.033554564710495796,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0001,0.0,1.0,0.0,0.0,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0001,5.000000000000001e-07,1.0,5.000000000000001,0.00561669505331056,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0001,1.0000000000000002e-06,1.0,10.000000000000002,0.011233390093480506,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0001,1.5000000000000002e-06,1.0,15.000000000000002,0.016850085107355174,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0001,2.0000000000000003e-06,1.0,20.000000000000004,0.022466780081753523,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0001,2.1250000000000004e-06,1.0,21.250000000000004,0.023870953817119872,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0001,2.2500000000000005e-06,1.0,22.500000000000004,0.025275127548986028,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0001,2.375e-06,1.0,23.75,0.02667930127714494,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0001,2.5e-06,1.0,25.000000000000004,0.028083475001389413,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0001,2.6250000000000003e-06,1.0,26.250000000000004,0.02948764872151208,,,,,,,,
nta_1e18,1e+18,0.0,tail,coupled_final,0.0,0.01,0.0,0.3,bottom_oxide,0.0001,2.75e-06,1.0,27.5,0.030891822437305427,,,,,,,,
