state_id,state_label,parameter_group_id,case_id,r_pair_w_kohm_um,r_pair_ohm,mesh_level,stage_id,mode_id,external_source_v,external_drain_v,internal_source_v,internal_drain_v,vbg_v,vtg_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
contact_ideal_control_output_vtg_1p0_vds_0p2,"ideal_control at VTG=1.0 V, external VDS=0.2 V",P3,ideal_control,0.0,0.0,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,0.0,0.2,0.0,1.0,bottom_oxide,7.500000000000001e-05,2.375e-06,0.7500000000000001,23.75,0.07128905189470076,
contact_ideal_control_output_vtg_1p0_vds_0p2,"ideal_control at VTG=1.0 V, external VDS=0.2 V",P3,ideal_control,0.0,0.0,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,0.0,0.2,0.0,1.0,bottom_oxide,7.500000000000001e-05,2.5e-06,0.7500000000000001,25.000000000000004,0.07504110591189381,
contact_ideal_control_output_vtg_1p0_vds_0p2,"ideal_control at VTG=1.0 V, external VDS=0.2 V",P3,ideal_control,0.0,0.0,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,0.0,0.2,0.0,1.0,bottom_oxide,7.500000000000001e-05,2.6250000000000003e-06,0.7500000000000001,26.250000000000004,0.07879315972023147,
contact_ideal_control_output_vtg_1p0_vds_0p2,"ideal_control at VTG=1.0 V, external VDS=0.2 V",P3,ideal_control,0.0,0.0,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,0.0,0.2,0.0,1.0,bottom_oxide,7.500000000000001e-05,2.75e-06,0.7500000000000001,27.5,0.08254521330805963,
contact_ideal_control_output_vtg_1p0_vds_0p2,"ideal_control at VTG=1.0 V, external VDS=0.2 V",P3,ideal_control,0.0,0.0,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,0.0,0.2,0.0,1.0,bottom_oxide,7.500000000000001e-05,2.875e-06,0.7500000000000001,28.75,0.08629726666358387,
contact_ideal_control_output_vtg_1p0_vds_0p2,"ideal_control at VTG=1.0 V, external VDS=0.2 V",P3,ideal_control,0.0,0.0,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,0.0,0.2,0.0,1.0,bottom_oxide,7.500000000000001e-05,3e-06,0.7500000000000001,30.0,0.09004931977487127,
contact_ideal_control_output_vtg_1p0_vds_0p2,"ideal_control at VTG=1.0 V, external VDS=0.2 V",P3,ideal_control,0.0,0.0,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,0.0,0.2,0.0,1.0,bottom_oxide,0.0001,0.0,1.0,0.0,0.0,
contact_ideal_control_output_vtg_1p0_vds_0p2,"ideal_control at VTG=1.0 V, external VDS=0.2 V",P3,ideal_control,0.0,0.0,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,0.0,0.2,0.0,1.0,bottom_oxide,0.0001,5.000000000000001e-07,1.0,5.000000000000001,0.01536223553909663,
contact_ideal_control_output_vtg_1p0_vds_0p2,"ideal_control at VTG=1.0 V, external VDS=0.2 V",P3,ideal_control,0.0,0.0,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,0.0,0.2,0.0,1.0,bottom_oxide,0.0001,1.0000000000000002e-06,1.0,10.000000000000002,0.030724470347668013,
contact_ideal_control_output_vtg_1p0_vds_0p2,"ideal_control at VTG=1.0 V, external VDS=0.2 V",P3,ideal_control,0.0,0.0,interface_4x,T03_P3_CONTACT_RESISTANCE,enabled_symmetric_teaching_top_stack,0.0,0.2,0.0,0.2,0.0,1.0,bottom_oxide,0.0001,1.5000000000000002e-06,1.0,15.000000000000002,0.046086703695153865,
