case_id,nta_cm3_ev,nga_cm3_ev,active_family,solve_mode,source_v,drain_v,vbg_v,vtg_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3,tail_occupied_density_cm3,deep_occupied_density_cm3,occupied_bulk_traps_cm3,occupied_bulk_traps_derivative,physical_trap_charge_c_per_cm3,poisson_trap_source_c_per_cm3,potential_node_charge_c_per_cm3
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0002,2.5e-06,2.0,25.000000000000004,0.01768504064501935,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0002,2.6250000000000003e-06,2.0,26.250000000000004,0.018569292640718164,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0002,2.75e-06,2.0,27.5,0.01945354463114141,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0002,2.875e-06,2.0,28.75,0.020337796616037872,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.0002,3e-06,2.0,30.0,0.02122204859515633,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00022500000000000002,0.0,2.25,0.0,0.0,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00022500000000000002,5.000000000000001e-07,2.25,5.000000000000001,0.0035555777460404454,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00022500000000000002,1.0000000000000002e-06,2.25,10.000000000000002,0.00711115547589672,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00022500000000000002,1.5000000000000002e-06,2.25,15.000000000000002,0.010666733173384652,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00022500000000000002,2.0000000000000003e-06,2.25,20.000000000000004,0.01422231082232007,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00022500000000000002,2.1250000000000004e-06,2.25,21.250000000000004,0.015111205224438819,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00022500000000000002,2.2500000000000005e-06,2.25,22.500000000000004,0.016000099622258648,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00022500000000000002,2.375e-06,2.25,23.75,0.016888994015526675,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00022500000000000002,2.5e-06,2.25,25.000000000000004,0.01777788840399003,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00022500000000000002,2.6250000000000003e-06,2.25,26.250000000000004,0.018666782787395832,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00022500000000000002,2.75e-06,2.25,27.5,0.0195556771654912,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00022500000000000002,2.875e-06,2.25,28.75,0.020444571538023263,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00022500000000000002,3e-06,2.25,30.0,0.02133346590473914,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00025,0.0,2.5,0.0,0.0,,,,,,,,
bulk_zero_control,0.0,0.0,none,coupled_final,0.0,0.01,0.0,0.1,bottom_oxide,0.00025,5.000000000000001e-07,2.5,5.000000000000001,0.003574187758691607,,,,,,,,
