mesh_level,stage_id,vgs_v,vds_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0001,5.4e-06,1.0,54.0,0.000454897104037624,9824105567064760.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00015000000000000001,3e-06,1.5000000000000002,30.0,0.0005417319101672814,9682027464346838.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00015000000000000001,3.6000000000000003e-06,1.5000000000000002,36.0,0.0006050504972018024,9705770435354176.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00015000000000000001,4.2000000000000004e-06,1.5000000000000002,42.00000000000001,0.0006492021160541517,9722360678436630.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00015000000000000001,4.8e-06,1.5000000000000002,48.0,0.0006752674848163993,9732168204928102.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00015000000000000001,5.4e-06,1.5000000000000002,54.0,0.0006838854829221963,9735413044186066.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0002,3e-06,2.0,30.0,0.0007238983283184729,9575571721992396.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0002,3.6000000000000003e-06,2.0,36.0,0.0008085241510029262,9606968441993546.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0002,4.2000000000000004e-06,2.0,42.00000000000001,0.000867546798687798,9628927123847074.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0002,4.8e-06,2.0,48.0,0.0009023967026276737,9641916174113892.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.0002,5.4e-06,2.0,54.0,0.0009139199944494316,9646214919859982.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00025,3e-06,2.5,30.0,0.0009068777852909652,9468878156877824.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00025,3.6000000000000003e-06,2.5,36.0,0.0010129136706633767,9507795935689964.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00025,4.2000000000000004e-06,2.5,42.00000000000001,0.0010868860380527851,9535040276630876.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00025,4.8e-06,2.5,48.0,0.001130569639400415,9551165778191182.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00025,5.4e-06,2.5,54.0,0.0011450149223917315,9556504152028748.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00030000000000000003,3e-06,3.0000000000000004,30.0,0.0010906814747533135,9361943321644704.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00030000000000000003,3.6000000000000003e-06,3.0000000000000004,36.0,0.0012182316599042389,9408247973820456.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00030000000000000003,4.2000000000000004e-06,3.0000000000000004,42.00000000000001,0.0013072335259469564,9440693974783234.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00030000000000000003,4.8e-06,3.0000000000000004,48.0,0.0013598006735998102,9459910078211678.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00030000000000000003,5.4e-06,3.0000000000000004,54.0,0.0013771848798601305,9466273536630100.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00035,3e-06,3.5,30.0,0.0012753208497889399,9254763687773614.0
coarse,T01_A_STAGE_2,0.0,0.01,channel,0.00035,3.6000000000000003e-06,3.5,36.0,0.001424491014497986,9308319499919464.0
