mesh_level,stage_id,vgs_v,vds_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000475,1e-06,4.75,10.0,-0.9936134841718608,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000475,1.5e-06,4.75,15.0,-0.9904202262577911,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000475,2e-06,4.75,20.0,-0.9872269683437215,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000475,2.5e-06,4.75,25.000000000000004,-0.9840337104296519,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000475,3e-06,4.75,30.0,-0.9808404525155823,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005,0.0,5.0,0.0,-1.0,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005,5e-07,5.0,5.0,-0.9968067420859303,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005,1e-06,5.0,10.0,-0.9936134841718608,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005,1.5e-06,5.0,15.0,-0.9904202262577911,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005,2e-06,5.0,20.0,-0.9872269683437215,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005,2.5e-06,5.0,25.000000000000004,-0.9840337104296519,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005,3e-06,5.0,30.0,-0.9808404525155823,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005250000000000001,0.0,5.250000000000001,0.0,-1.0,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005250000000000001,5e-07,5.250000000000001,5.0,-0.9968067420859303,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005250000000000001,1e-06,5.250000000000001,10.0,-0.9936134841718608,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005250000000000001,1.5e-06,5.250000000000001,15.0,-0.9904202262577911,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005250000000000001,2e-06,5.250000000000001,20.0,-0.9872269683437215,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005250000000000001,2.5e-06,5.250000000000001,25.000000000000004,-0.9840337104296519,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005250000000000001,3e-06,5.250000000000001,30.0,-0.9808404525155823,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005499999999999999,0.0,5.499999999999999,0.0,-1.0,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005499999999999999,5e-07,5.499999999999999,5.0,-0.9968067420859303,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005499999999999999,1e-06,5.499999999999999,10.0,-0.9936134841718608,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005499999999999999,1.5e-06,5.499999999999999,15.0,-0.9904202262577911,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005499999999999999,2e-06,5.499999999999999,20.0,-0.9872269683437215,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005499999999999999,2.5e-06,5.499999999999999,25.000000000000004,-0.9840337104296519,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0005499999999999999,3e-06,5.499999999999999,30.0,-0.9808404525155823,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000575,0.0,5.75,0.0,-1.0,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000575,5e-07,5.75,5.0,-0.9968067420859303,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000575,1e-06,5.75,10.0,-0.9936134841718608,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000575,1.5e-06,5.75,15.0,-0.9904202262577911,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000575,2e-06,5.75,20.0,-0.9872269683437215,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000575,2.5e-06,5.75,25.000000000000004,-0.9840337104296519,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000575,3e-06,5.75,30.0,-0.9808404525155823,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0006000000000000001,0.0,6.000000000000001,0.0,-1.0,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0006000000000000001,5e-07,6.000000000000001,5.0,-0.9968067420859303,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0006000000000000001,1e-06,6.000000000000001,10.0,-0.9936134841718608,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0006000000000000001,1.5e-06,6.000000000000001,15.0,-0.9904202262577911,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0006000000000000001,2e-06,6.000000000000001,20.0,-0.9872269683437215,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0006000000000000001,2.5e-06,6.000000000000001,25.000000000000004,-0.9840337104296519,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0006000000000000001,3e-06,6.000000000000001,30.0,-0.9808404525155823,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000625,0.0,6.25,0.0,-1.0,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000625,5e-07,6.25,5.0,-0.9968067420859303,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000625,1e-06,6.25,10.0,-0.9936134841718608,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000625,1.5e-06,6.25,15.0,-0.9904202262577911,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000625,2e-06,6.25,20.0,-0.9872269683437215,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000625,2.5e-06,6.25,25.000000000000004,-0.9840337104296519,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000625,3e-06,6.25,30.0,-0.9808404525155823,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0006500000000000001,0.0,6.500000000000001,0.0,-1.0,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0006500000000000001,5e-07,6.500000000000001,5.0,-0.9968067420859303,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0006500000000000001,1e-06,6.500000000000001,10.0,-0.9936134841718608,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0006500000000000001,1.5e-06,6.500000000000001,15.0,-0.9904202262577911,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0006500000000000001,2e-06,6.500000000000001,20.0,-0.9872269683437215,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0006500000000000001,2.5e-06,6.500000000000001,25.000000000000004,-0.9840337104296519,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0006500000000000001,3e-06,6.500000000000001,30.0,-0.9808404525155823,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000675,0.0,6.75,0.0,-1.0,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000675,5e-07,6.75,5.0,-0.9968067420859303,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000675,1e-06,6.75,10.0,-0.9936134841718608,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000675,1.5e-06,6.75,15.0,-0.9904202262577911,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000675,2e-06,6.75,20.0,-0.9872269683437215,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000675,2.5e-06,6.75,25.000000000000004,-0.9840337104296519,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.000675,3e-06,6.75,30.0,-0.9808404525155823,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0007,0.0,7.0,0.0,-1.0,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0007,5e-07,7.0,5.0,-0.9968067420859303,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0007,1e-06,7.0,10.0,-0.9936134841718608,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0007,1.5e-06,7.0,15.0,-0.9904202262577911,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0007,2e-06,7.0,20.0,-0.9872269683437215,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0007,2.5e-06,7.0,25.000000000000004,-0.9840337104296519,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0007,3e-06,7.0,30.0,-0.9808404525155823,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0007250000000000001,0.0,7.250000000000001,0.0,-1.0,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0007250000000000001,5e-07,7.250000000000001,5.0,-0.9968067420859303,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0007250000000000001,1e-06,7.250000000000001,10.0,-0.9936134841718608,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0007250000000000001,1.5e-06,7.250000000000001,15.0,-0.9904202262577911,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0007250000000000001,2e-06,7.250000000000001,20.0,-0.9872269683437215,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0007250000000000001,2.5e-06,7.250000000000001,25.000000000000004,-0.9840337104296519,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.0007250000000000001,3e-06,7.250000000000001,30.0,-0.9808404525155823,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00075,0.0,7.5,0.0,-1.0,
fine,T01_A_STAGE_2,-1.0,0.01,bottom_oxide,0.00075,5e-07,7.5,5.0,-0.9968067420859303,
