state_id,state_label,mesh_level,stage_id,vgs_v,vds_v,region,x_cm,y_cm,x_um,y_nm,potential_v,electron_density_cm3
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00025,2.2500000000000005e-06,2.5,22.500000000000004,-0.48563033951393264,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00025,2.375e-06,2.5,23.75,-0.48483202504248446,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00025,2.5e-06,2.5,25.000000000000004,-0.4840337105710363,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00025,2.6250000000000003e-06,2.5,26.250000000000004,-0.4832353960995881,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00025,2.75e-06,2.5,27.5,-0.4824370816281399,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00025,2.875e-06,2.5,28.75,-0.48163876715669174,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00025,3e-06,2.5,30.0,-0.48084045268524356,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00027499999999999996,0.0,2.7499999999999996,0.0,-0.5,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00027499999999999996,5.000000000000001e-07,2.7499999999999996,5.000000000000001,-0.4968067421139473,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00027499999999999996,1.0000000000000002e-06,2.7499999999999996,10.000000000000002,-0.4936134842278947,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00027499999999999996,1.5000000000000002e-06,2.7499999999999996,15.000000000000002,-0.490420226341842,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00027499999999999996,2.0000000000000003e-06,2.7499999999999996,20.000000000000004,-0.48722696845578933,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00027499999999999996,2.1250000000000004e-06,2.7499999999999996,21.250000000000004,-0.48642865398427615,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00027499999999999996,2.2500000000000005e-06,2.7499999999999996,22.500000000000004,-0.485630339512763,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00027499999999999996,2.375e-06,2.7499999999999996,23.75,-0.48483202504124984,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00027499999999999996,2.5e-06,2.7499999999999996,25.000000000000004,-0.48403371056973665,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00027499999999999996,2.6250000000000003e-06,2.7499999999999996,26.250000000000004,-0.4832353960982235,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00027499999999999996,2.75e-06,2.7499999999999996,27.5,-0.48243708162671034,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00027499999999999996,2.875e-06,2.7499999999999996,28.75,-0.4816387671551972,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00027499999999999996,3e-06,2.7499999999999996,30.0,-0.480840452683684,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00030000000000000003,0.0,3.0000000000000004,0.0,-0.5,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00030000000000000003,5.000000000000001e-07,3.0000000000000004,5.000000000000001,-0.4968067421136874,
off_proxy,off proxy,interface_4x,T01_DC_EXTRACTION,-0.5,0.01,bottom_oxide,0.00030000000000000003,1.0000000000000002e-06,3.0000000000000004,10.000000000000002,-0.49361348422737483,
