state_id,state_label,mesh_level,stage_id,vgs_v,vds_v,region,element_index,node0_index,node1_index,node2_index,x0_cm,y0_cm,x1_cm,y1_cm,x2_cm,y2_cm,centroid_x_cm,centroid_y_cm,centroid_x_um,centroid_y_nm,electron_current_density_x_en0_a_per_cm2,electron_current_density_x_en1_a_per_cm2,electron_current_density_x_en2_a_per_cm2,electron_current_density_y_en0_a_per_cm2,electron_current_density_y_en1_a_per_cm2,electron_current_density_y_en2_a_per_cm2,electron_current_density_x_a_per_cm2,electron_current_density_y_a_per_cm2,electron_current_density_magnitude_a_per_cm2,mean_element_node_current_density_magnitude_a_per_cm2,maximum_element_node_current_density_magnitude_a_per_cm2,projection_method
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,816,428,448,449,0.0005,3.6000000000000003e-06,0.0005250000000000001,3.525e-06,0.0005250000000000001,3.6000000000000003e-06,0.0005166666666666667,3.575e-06,5.166666666666667,35.75,-4.52625812328848,-4.52625812328848,-4.642663247071776,-5.723313006383231e-05,-5.7233130063832316e-05,0.11634789065323287,-4.565059831216246,0.03874447479770173,4.5652242438801895,4.565545713023405,4.644120891769561,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,817,429,430,450,0.0005,3.6750000000000004e-06,0.0005,3.7500000000000005e-06,0.0005250000000000001,3.6750000000000004e-06,0.0005083333333333334,3.7000000000000006e-06,5.083333333333334,37.00000000000001,-4.216815248207789,-4.313483208773471,-4.313483208773471,-0.09672708816931358,-5.9127603632291766e-05,-5.912760363229177e-05,-4.281260555251577,-0.03228178112552605,4.28138225989524,4.281630301353895,4.31348320917872,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,818,429,449,450,0.0005,3.6750000000000004e-06,0.0005250000000000001,3.6000000000000003e-06,0.0005250000000000001,3.6750000000000004e-06,0.0005166666666666667,3.6500000000000006e-06,5.166666666666667,36.50000000000001,-4.313483208773471,-4.313483208773471,-4.417659778445598,-5.860507953923424e-05,-5.8605079539234234e-05,0.10411796459258886,-4.348208731997514,0.03466691814450346,4.348346924088862,4.348617660899762,4.418886564356106,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,819,430,431,451,0.0005,3.7500000000000005e-06,0.0005,3.825000000000001e-06,0.0005250000000000001,3.7500000000000005e-06,0.0005083333333333334,3.7750000000000003e-06,5.083333333333334,37.75,-4.036040546354025,-4.122783545692599,-4.122783545692599,-0.08680208629863372,-5.908696005941748e-05,-5.908696005941748e-05,-4.093869212579741,-0.02897342007291752,4.093971737662461,4.094180315250482,4.12278354611601,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,820,430,450,451,0.0005,3.7500000000000005e-06,0.0005250000000000001,3.6750000000000004e-06,0.0005250000000000001,3.7500000000000005e-06,0.0005166666666666667,3.7250000000000003e-06,5.166666666666667,37.25,-4.122783545692599,-4.122783545692599,-4.216244860633789,-5.9211776665806076e-05,-5.9211776665806076e-05,0.09340210316452316,-4.153937317339662,0.031094559870397182,4.154053695854275,4.154282130092644,4.217279298042328,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,821,431,432,452,0.0005,3.825000000000001e-06,0.0005,3.9e-06,0.0005250000000000001,3.825000000000001e-06,0.0005083333333333334,3.85e-06,5.083333333333334,38.50000000000001,-3.8735317038425165,-3.9515066515690678,-3.951506651569068,-0.07803344942680712,-5.8501700256062454e-05,-5.8501700256062454e-05,-3.9255150023268843,-0.02605015094243975,3.92560143721412,3.925776977217353,3.9515066520021245,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,822,431,451,452,0.0005,3.825000000000001e-06,0.0005250000000000001,3.7500000000000005e-06,0.0005250000000000001,3.825000000000001e-06,0.0005166666666666667,3.800000000000001e-06,5.166666666666667,38.00000000000001,-3.9515066515690678,-3.9515066515690678,-4.035528252811705,-5.9173434745266666e-05,-5.9173434745266666e-05,0.08396242780789238,-3.97951385198328,0.027948026979467286,3.979611989922993,3.9798049718085955,4.036401611401533,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,823,432,433,453,0.0005,3.9e-06,0.0005,3.975e-06,0.0005250000000000001,3.9e-06,0.0005083333333333334,3.925e-06,5.083333333333334,39.25,-3.7272191051412635,-3.7974083371638843,-3.7974083371638843,-0.07024668637303808,-5.745435041761184e-05,-5.745435041761185e-05,-3.7740119264896776,-0.023453865024624432,3.774084803640602,3.7742325630717075,3.7974083375985233,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,824,432,452,453,0.0005,3.9e-06,0.0005250000000000001,3.825000000000001e-06,0.0005250000000000001,3.9e-06,0.0005166666666666667,3.875e-06,5.166666666666667,38.75,-3.797408337163884,-3.7974083371638843,-3.873070791898055,-5.858934047199093e-05,-5.858934047199094e-05,0.07560386539369873,-3.822629155408608,0.025162228904251585,3.822711968948662,3.8228751018150633,3.8738086302134613,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,825,433,434,454,0.0005,3.975e-06,0.0005,4.05e-06,0.0005250000000000001,3.975e-06,0.0005083333333333334,4e-06,5.083333333333334,40.0,-3.5953397739789863,-3.658580977934342,-3.658580977934342,-0.06329721775372657,-5.601379837108371e-05,-5.601379837108371e-05,-3.6375005766158903,-0.021136415116822915,3.637561984753652,3.637686290799017,3.6585809783631347,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,826,433,453,454,0.0005,3.975e-06,0.0005250000000000001,3.9e-06,0.0005250000000000001,3.975e-06,0.0005166666666666667,3.95e-06,5.166666666666667,39.5,-3.658580977934342,-3.658580977934342,-3.726803869036011,-5.7542390579942635e-05,-5.754239057994263e-05,0.0681653487110893,-3.6813219416348986,0.02268342130997647,3.6813918258676113,3.681529721684601,3.7274272082800874,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,827,434,435,455,0.0005,4.05e-06,0.0005,4.125e-06,0.0005250000000000001,4.05e-06,0.0005083333333333334,4.075e-06,5.083333333333334,40.75,-3.476385978717743,-3.5333962222199418,-3.5333962222199418,-0.0570644815488362,-5.4238046637551126e-05,-5.4238046637551126e-05,-3.5143928077192093,-0.01905765254737043,3.5144444797249426,3.514548915313778,3.533396222636222,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,828,434,454,455,0.0005,4.05e-06,0.0005250000000000001,3.975e-06,0.0005250000000000001,4.05e-06,0.0005166666666666667,4.0250000000000004e-06,5.166666666666667,40.25000000000001,-3.5333962222199418,-3.5333962222199418,-3.5949653432666535,-5.610135624510583e-05,-5.610135624510582e-05,0.06151301969046708,-3.553919262568846,0.020466938992658956,3.5539781963947976,3.5540946736745638,3.5954915756930608,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,829,435,436,456,0.0005,4.125e-06,0.0005,4.2000000000000004e-06,0.0005250000000000001,4.125e-06,0.0005083333333333334,4.15e-06,5.083333333333334,41.5,-3.3690637774469328,-3.420458922923759,-3.4204589229237596,-0.05144732117729454,-5.217570046802462e-05,-5.217570046802462e-05,-3.4033272077648173,-0.017183890859410196,3.4033705894623547,3.4034581382007665,3.420458923321704,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,830,435,455,456,0.0005,4.125e-06,0.0005250000000000001,4.05e-06,0.0005250000000000001,4.125e-06,0.0005166666666666667,4.1000000000000006e-06,5.166666666666667,41.00000000000001,-3.4204589229237596,-3.420458922923759,-3.4760481804732755,-5.432427576807242e-05,-5.4324275768072417e-05,0.0555349332737477,-3.438988675440265,0.018475428240737186,3.4390383032550056,3.439136541535761,3.4764917778969777,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,831,436,437,457,0.0005,4.2000000000000004e-06,0.0005,4.5e-06,0.0005250000000000001,4.2000000000000004e-06,0.0005083333333333334,4.3e-06,5.083333333333334,43.0,-3.15815925675003,-3.3185698642783668,-3.3185698642783663,-0.16045701416957558,-4.640664123925106e-05,-4.640664123925105e-05,-3.265099661768921,-0.0535166091506847,3.2655382142517504,3.266457513055469,3.3185698646028405,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,832,436,456,457,0.0005,4.2000000000000004e-06,0.0005250000000000001,4.125e-06,0.0005250000000000001,4.2000000000000004e-06,0.0005166666666666667,4.175000000000001e-06,5.166666666666667,41.75000000000001,-3.318569864278366,-3.3185698642783668,-3.3687590247818697,-5.225999309335531e-05,-5.22599930933553e-05,0.050136900510410205,-3.335299584446201,0.016677460174741164,3.3353412802417806,3.33542394157284,3.3691320953388106,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,833,437,438,458,0.0005,4.5e-06,0.0005,4.8e-06,0.0005250000000000001,4.5e-06,0.0005083333333333334,4.6e-06,5.083333333333334,46.0,-2.904082253965872,-3.004841325275388,-3.004841325275388,-0.10079357373135966,-3.4502421843686104e-05,-3.4502421843686104e-05,-2.971254968172216,-0.03362085952501568,2.971445178374199,2.9718378424527345,3.004841325473471,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,834,437,457,458,0.0005,4.5e-06,0.0005250000000000001,4.2000000000000004e-06,0.0005250000000000001,4.5e-06,0.0005166666666666667,4.4e-06,5.166666666666667,44.0,-3.004841325275388,-3.004841325275388,-3.1544391564206276,-4.6484531291231954e-05,-4.6484531291231954e-05,0.14955134661394875,-3.0547072689904677,0.049819459183788765,3.0551134967029565,3.0558883059921818,3.1579822667066586,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,835,438,439,459,0.0005,4.8e-06,0.0005,5.1e-06,0.0005250000000000001,4.8e-06,0.0005083333333333334,4.9e-06,5.083333333333334,49.0,-2.750335644010099,-2.8058068786896264,-2.8058068786896264,-0.05549240052956576,-2.1165850038035974e-05,-2.1165850038035974e-05,-2.787316467129784,-0.01851157740988061,2.7873779374944943,2.787503056117122,2.8058068787694594,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,836,438,458,459,0.0005,4.8e-06,0.0005250000000000001,4.5e-06,0.0005250000000000001,4.8e-06,0.0005166666666666667,4.7e-06,5.166666666666667,47.0,-2.8058068786896264,-2.8058068786896264,-2.9017221624267076,-3.456253805208822e-05,-3.456253805208822e-05,0.09588072119902875,-2.8377786399353204,0.03193719870764152,2.8379583495771126,2.8383065222707926,2.903305809007376,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,837,439,440,460,0.0005,5.1e-06,0.0005,5.4e-06,0.0005250000000000001,5.1e-06,0.0005083333333333334,5.2e-06,5.083333333333334,52.0,-2.677565358349207,-2.6952132346074382,-2.6952132346074382,-0.017655002028168113,-7.125769937532365e-06,-7.125769937532364e-06,-2.689330609188028,-0.005889751189347726,2.6893370585861347,2.68935001088123,2.695213234616858,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,838,439,459,460,0.0005,5.1e-06,0.0005250000000000001,4.8e-06,0.0005250000000000001,5.1e-06,0.0005166666666666667,5e-06,5.166666666666667,50.00000000000001,-2.6952132346074382,-2.6952132346074382,-2.7490242573734998,-2.120357905051645e-05,-2.120357905051645e-05,0.05378981918701111,-2.713150242196125,0.01791580400963669,2.7132093934604833,2.7133256419264193,2.7495504563975715,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,839,440,460,461,0.0005,5.4e-06,0.0005250000000000001,5.1e-06,0.0005250000000000001,5.4e-06,0.0005166666666666667,5.3e-06,5.166666666666667,53.0,-2.6597143073368024,-2.6597143073368024,-2.677144422604947,-7.138607922968384e-06,-7.138607922968383e-06,0.017422976660221693,-2.665524345759517,0.005802899814791918,2.665530662266514,2.665543243818801,2.677201116763639,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,840,441,442,462,0.0005250000000000001,3e-06,0.0005250000000000001,3.075e-06,0.0005499999999999999,3e-06,0.0005333333333333334,3.0250000000000003e-06,5.333333333333334,30.250000000000004,-7.276203108792229,-7.5728607377894495,-7.57286073778945,-0.29666612940316023,-8.500405940161815e-06,-8.500405940161815e-06,-7.473974861457044,-0.09889437673834685,7.474629109691149,7.475989974857545,7.572860737794221,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,841,442,443,463,0.0005250000000000001,3.075e-06,0.0005250000000000001,3.1500000000000003e-06,0.0005499999999999999,3.075e-06,0.0005333333333333334,3.1000000000000004e-06,5.333333333333334,31.000000000000004,-6.737153751300285,-6.994147798676601,-6.9941477986766,-0.25701596639576313,-2.1919019447303524e-05,-2.1919019447303524e-05,-6.9084831162178295,-0.08568660147821926,6.9090144854921025,6.910116674288454,6.994147798710947,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,842,442,462,463,0.0005250000000000001,3.075e-06,0.0005499999999999999,3e-06,0.0005499999999999999,3.075e-06,0.0005416666666666666,3.05e-06,5.416666666666666,30.5,-6.9941477986766,-6.994147798676601,-7.274472162833599,-8.507350107598059e-06,-8.507350107598059e-06,0.2803158568068901,-7.0875892533956,0.09343294736889163,7.0882050718431415,7.089388876108026,7.27987103096053,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,843,443,444,464,0.0005250000000000001,3.1500000000000003e-06,0.0005250000000000001,3.225e-06,0.0005499999999999999,3.1500000000000003e-06,0.0005333333333333334,3.1750000000000005e-06,5.333333333333334,31.750000000000004,-6.2680279868819095,-6.49199565100613,-6.491995651006131,-0.22400011331681188,-3.244919258963693e-05,-3.244919258963693e-05,-6.4173397629647235,-0.07468833723399705,6.4177743791011315,6.418673516919687,6.491995651087227,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,844,443,463,464,0.0005250000000000001,3.1500000000000003e-06,0.0005499999999999999,3.075e-06,0.0005499999999999999,3.1500000000000003e-06,0.0005416666666666666,3.125e-06,5.416666666666666,31.25,-6.491995651006131,-6.49199565100613,-6.735651800770207,-2.193946768738258e-05,-2.193946768738258e-05,0.24363421029639154,-6.573214367594157,0.08119677712033892,6.573715847141629,6.574682630033833,6.740056588015095,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,845,444,445,465,0.0005250000000000001,3.225e-06,0.0005250000000000001,3.3e-06,0.0005499999999999999,3.225e-06,0.0005333333333333334,3.25e-06,5.333333333333334,32.5,-5.857485561528991,-6.053718784058117,-6.053718784058117,-0.19627385484664547,-4.06323175199046e-05,-4.06323175199046e-05,-5.988307709881742,-0.06545170649389509,5.9886653900608,5.989403533377629,6.053718784194478,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,846,444,464,465,0.0005250000000000001,3.225e-06,0.0005499999999999999,3.1500000000000003e-06,0.0005499999999999999,3.225e-06,0.0005416666666666666,3.2e-06,5.416666666666666,32.0,-6.053718784058117,-6.053718784058117,-6.266717089073909,-3.248233324642469e-05,-3.248233324642469e-05,0.21296582268254616,-6.124718219063381,0.07096695267201776,6.125129351393199,6.125924096503102,6.270334721218782,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,847,445,446,466,0.0005250000000000001,3.3e-06,0.0005250000000000001,3.3750000000000003e-06,0.0005499999999999999,3.3e-06,0.0005333333333333334,3.325e-06,5.333333333333334,33.25,-5.496420848136529,-5.669180273304645,-5.669180273304645,-0.1728063205796377,-4.689541152239656e-05,-4.6895411522396554e-05,-5.611593798248606,-0.057633370467560834,5.611889749623888,5.612499073815165,5.669180273498604,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,848,445,465,466,0.0005250000000000001,3.3e-06,0.0005499999999999999,3.225e-06,0.0005499999999999999,3.3e-06,0.0005416666666666666,3.275e-06,5.416666666666666,32.75,-5.669180273304645,-5.669180273304645,-5.856335396625535,-4.067701545140627e-05,-4.0677015451406265e-05,0.18711444630543883,-5.731565314411608,0.062344364091512006,5.731904375781247,5.732561468893665,5.859323859779843,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,849,446,447,467,0.0005250000000000001,3.3750000000000003e-06,0.0005250000000000001,3.45e-06,0.0005499999999999999,3.3750000000000003e-06,0.0005333333333333334,3.4e-06,5.333333333333334,34.0,-5.177455365558709,-5.330201957298588,-5.330201957298588,-0.15279816897496082,-5.157723508143697e-05,-5.157723508143697e-05,-5.279286426718628,-0.050967107815041233,5.2795324434474855,5.280037832009291,5.330201957548129,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,850,446,466,467,0.0005250000000000001,3.3750000000000003e-06,0.0005499999999999999,3.3e-06,0.0005499999999999999,3.3750000000000003e-06,0.0005416666666666666,3.35e-06,5.416666666666666,33.5,-5.330201957298588,-5.330201957298588,-5.495406955031827,-4.695007870613235e-05,-4.695007870613235e-05,0.16515804765453304,-5.385270289876334,0.05502138249904026,5.385551359661965,5.386097375381303,5.4978882111331835,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,851,447,448,468,0.0005250000000000001,3.45e-06,0.0005250000000000001,3.525e-06,0.0005499999999999999,3.45e-06,0.0005333333333333334,3.4749999999999998e-06,5.333333333333334,34.75,-4.894559992786161,-5.0301280916384945,-5.0301280916384945,-0.13562304884522675,-5.4949992894752295e-05,-5.49499928947523e-05,-4.984938725354383,-0.04524431627700542,4.985144044427719,4.985564933772533,5.030128091938636,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,852,447,467,468,0.0005250000000000001,3.45e-06,0.0005499999999999999,3.3750000000000003e-06,0.0005499999999999999,3.45e-06,0.0005416666666666666,3.4250000000000002e-06,5.416666666666666,34.25,-5.0301280916384945,-5.0301280916384945,-5.176557836738482,-5.164066579663522e-05,-5.164066579663522e-05,0.14637810443418978,-5.078938006671824,0.04875827436753217,5.079172043250244,5.079627727337981,5.178626998206797,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,853,448,449,469,0.0005250000000000001,3.525e-06,0.0005250000000000001,3.6000000000000003e-06,0.0005499999999999999,3.525e-06,0.0005333333333333334,3.5500000000000003e-06,5.333333333333334,35.5,-4.642770340334626,-4.763498484837379,-4.763498484837379,-0.12078537763281716,-5.7233130063832316e-05,-5.723313006383231e-05,-4.723255770003128,-0.04029994796431494,4.723427691271855,4.723779402986761,4.763498485181206,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,854,448,468,469,0.0005250000000000001,3.525e-06,0.0005499999999999999,3.45e-06,0.0005499999999999999,3.525e-06,0.0005416666666666666,3.5000000000000004e-06,5.416666666666666,35.00000000000001,-4.763498484837379,-4.763498484837379,-4.893762496666067,-5.502064225040799e-05,-5.5020642250407986e-05,0.13020899118643783,-4.806919822113609,0.043366316633979,4.807115435856219,4.807497134832602,4.895494434187531,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,855,449,450,470,0.0005250000000000001,3.6000000000000003e-06,0.0005250000000000001,3.6750000000000004e-06,0.0005499999999999999,3.6000000000000003e-06,0.0005333333333333334,3.625e-06,5.333333333333334,36.25,-4.417969927923873,-4.5258008180560045,-4.5258008180560045,-0.10788949521167018,-5.860507953923424e-05,-5.860507953923424e-05,-4.48985718801196,-0.03600223512358288,4.4900015289169515,4.490296243926158,4.525800818435446,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,856,449,469,470,0.0005250000000000001,3.6000000000000003e-06,0.0005499999999999999,3.525e-06,0.0005499999999999999,3.6000000000000003e-06,0.0005416666666666666,3.575e-06,5.416666666666666,35.75,-4.5258008180560045,-4.5258008180560045,-4.642059380443307,-5.730958060284313e-05,-5.7309580602843136e-05,0.11620125280670004,-4.564553672185105,0.03869554454849812,4.564717688031368,4.56503839323226,4.643513542859065,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,857,450,451,471,0.0005250000000000001,3.6750000000000004e-06,0.0005250000000000001,3.7500000000000005e-06,0.0005499999999999999,3.6750000000000004e-06,0.0005333333333333334,3.7000000000000006e-06,5.333333333333334,37.00000000000001,-4.216723324385248,-4.313280968688179,-4.313280968688179,-0.09661685607959757,-5.9211776665806076e-05,-5.9211776665806076e-05,-4.28109508725387,-0.03224509321097639,4.281216520119649,4.281463999248367,4.313280969094603,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,858,450,470,471,0.0005250000000000001,3.6750000000000004e-06,0.0005499999999999999,3.6000000000000003e-06,0.0005499999999999999,3.6750000000000004e-06,0.0005416666666666666,3.6500000000000006e-06,5.416666666666666,36.50000000000001,-4.313280968688179,-4.313280968688179,-4.417334275575831,-5.868608535013611e-05,-5.8686085350136105e-05,0.10399462080230204,-4.347965404317397,0.034625749543867254,4.348103276104699,4.348373395103586,4.4185582471359215,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,859,451,452,472,0.0005250000000000001,3.7500000000000005e-06,0.0005250000000000001,3.825000000000001e-06,0.0005499999999999999,3.7500000000000005e-06,0.0005333333333333334,3.7750000000000003e-06,5.333333333333334,37.75,-4.036146521686217,-4.122796325997607,-4.122796325997607,-0.0867089777461348,-5.9173434745266666e-05,-5.9173434745266666e-05,-4.09391305789381,-0.028942441538541776,4.094015362760094,4.094223485441118,4.122796326422257,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,860,451,471,472,0.0005250000000000001,3.7500000000000005e-06,0.0005499999999999999,3.6750000000000004e-06,0.0005499999999999999,3.7500000000000005e-06,0.0005416666666666666,3.7250000000000003e-06,5.416666666666666,37.25,-4.122796325997607,-4.122796325997607,-4.216153579943774,-5.9296201626343405e-05,-5.92962016263434e-05,0.09329795774454203,-4.15391541064633,0.031059788447096448,4.154031529642432,4.154259462422541,4.217185734419579,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,861,452,453,473,0.0005250000000000001,3.825000000000001e-06,0.0005250000000000001,3.9e-06,0.0005499999999999999,3.825000000000001e-06,0.0005333333333333334,3.85e-06,5.333333333333334,38.50000000000001,-3.873805351724502,-3.9517013221415813,-3.9517013221415813,-0.07795455975755122,-5.858934047199093e-05,-5.858934047199093e-05,-3.9257359986692215,-0.026023912812831732,3.9258222546729646,3.92599742571876,3.9517013225759148,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,862,452,472,473,0.0005250000000000001,3.825000000000001e-06,0.0005499999999999999,3.7500000000000005e-06,0.0005499999999999999,3.825000000000001e-06,0.0005416666666666666,3.800000000000001e-06,5.416666666666666,38.00000000000001,-3.951701322141581,-3.9517013221415813,-4.035634772183293,-5.926014665422702e-05,-5.926014665422703e-05,0.08387418989505838,-3.9796791388221515,0.02791855653391664,3.979777065838633,3.979969639482155,4.0365062732746315,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,863,453,454,474,0.0005250000000000001,3.9e-06,0.0005250000000000001,3.975e-06,0.0005499999999999999,3.9e-06,0.0005333333333333334,3.925e-06,5.333333333333334,39.25,-3.727635232265995,-3.7977573500756714,-3.7977573500756714,-0.07017966020025648,-5.754239057994263e-05,-5.7542390579942635e-05,-3.774383310805779,-0.023431581660472125,3.7744560423865456,3.7746035020057676,3.797757350511603,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
near_target_proxy,near course-target proxy,interface_4x,T01_DC_EXTRACTION,0.2,0.01,channel,864,453,473,474,0.0005250000000000001,3.9e-06,0.0005499999999999999,3.825000000000001e-06,0.0005499999999999999,3.9e-06,0.0005416666666666666,3.875e-06,5.416666666666666,38.75,-3.7977573500756714,-3.7977573500756714,-3.873344901423375,-5.8677396318494347e-05,-5.867739631849435e-05,0.07552887395138536,-3.8229532005249056,0.025137173052916125,3.8230358422165898,3.8231986419455466,3.874081224778698,DEVSIM element_from_edge_model; arithmetic mean of en0/en1/en2
